SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
"18306","2021-06","997","2014 안양시민축제","안양시민축제","90","문화축제"
"18312","2021-06","992","2015 안양 시민축제","안양시민축제","90","문화축제"
"18318","2021-06","396","2016 대가야체험축제","대가야체험축제","40","문화축제"
"18324","2021-06","945","2016 대구약령시한방문화축제","대구약령시한방문화축제","390","문화축제"
"18330","2021-06","994","2016 안양 시민축제","안양시민축제","90","문화축제"
"18336","2021-06","996","2016 제5회 안양공공예술프로젝트","안양공공예술프로젝트","40","문화축제"
"18342","2021-06","819","2016 평생학습 박람회 & 제6회 도서관책문화축제","평생학습박람회","130","문화축제"
"18346","2021-06","283","2017 겨울공주군밤축제","겨울공주군밤축제","18","문화축제"
"18352","2021-06","952","2017 대구약령시한방문화축제","대구약령시한방문화축제","390","문화축제"
"18353","2021-06","627","2017 물의나라화천 쪽배축제","물의나라화천쪽배축제","20","문화축제"
"18359","2021-06","1001","2017 안양 시민축제","안양시민축제","90","문화축제"
"18368","2021-06","628","2017 얼음나라화천 산천어축제","얼음나라화천산천어축제","90","문화축제"
"18374","2021-06","4","2017 영동곶감축제","영동곶감축제","50","문화축제"
"18377","2021-06","385","2017 음식 문화축제","음식문화축제","19","문화축제"
"18381","2021-06","289","2018 계룡산벚꽃축제","계룡산벚꽃축제","14","문화축제"
"18387","2021-06","287","2018 계룡산산신제","계룡산산신제","30","문화축제"
"18392","2021-06","286","2018 공주 석장리 세계구석기축제","공주석장리세계구석기축제","120","문화축제"
"18398","2021-06","962","2018 대구약령시한방문화축제","대구약령시한방문화축제","390","문화축제"
"18399","2021-06","290","2018 마곡사토요무대","마곡사토요무대","14","문화축제"
"18405","2021-06","1123","2018 무안황토갯벌축제","무안황토갯벌축제","6330","문화축제"
"18412","2021-06","799","2018 안산 김홍도축제","안산김홍도축제","30","문화축제"
"18418","2021-06","1005","2018 안양 시민축제","안양시민축제","90","문화축제"
"18428","2021-06","285","2018 웅진성수문병 근무교대식","웅진성수문병근무교대식","19","문화축제"
"18431","2021-06","386","2018 음식 문화축제","음식문화축제","19","문화축제"
"18437","2021-06","501","2018 전주비빔밥축제","전주비빔밥축제","530","문화축제"
"18448","2021-06","444","2018 종로한복축제","종로한복축제","210","문화축제"
"18454","2021-06","1094","2019 강남페스티벌","강남페스티벌","130","문화축제"
"18458","2021-06","298","2019 계룡산벚꽃축제","계룡산벚꽃축제","14","문화축제"
"18464","2021-06","296","2019 계룡산산신제","계룡산산신제","30","문화축제"
"18470","2021-06","609","2019 고양가을꽃축제","고양가을꽃축제","240","문화축제"
"18476","2021-06","597","2019 고양국제꽃박람회","고양국제꽃박람회","550","문화축제"
"18482","2021-06","602","2019 고양행주문화제","고양행주문화제","60","문화축제"
"18488","2021-06","610","2019 고양호수예술축제","고양호수예술축제","340","문화축제"
"18494","2021-06","295","2019 공주 석장리 구석기축제","공주석장리구석기축제","15","문화축제"
