SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
41126,2024-01,924,「제36회 대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
41127,2024-01,931,「제37회 대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
41128,2024-01,737,가로수사랑음악회,가로수사랑음악회,10,문화축제
41129,2024-01,235,가야문화축제,가야문화축제,370,문화축제
41130,2024-01,475,가족사랑 아이스축제,가족사랑아이스축제,11,문화축제
41131,2024-01,845,가파도청보리축제,가파도청보리축제,2280,문화축제
41132,2024-01,154,간재미 축제,간재미축제,11,문화축제
41133,2024-01,1120,간절곶해맞이,간절곶해맞이,410,문화축제
41134,2024-01,366,감천문화마을 골목축제,감천문화마을골목축제,17,문화축제
41135,2024-01,299,갑사황매화 축제,갑사황매화축제,12,문화축제
41136,2024-01,111,강감찬축제,강감찬축제,140,문화축제
41137,2024-01,187,강경젓갈축제,강경젓갈축제,600,문화축제
41138,2024-01,586,강동선사문화축제,강동선사문화축제,140,문화축제
41139,2024-01,763,강릉단오제,강릉단오제,1700,문화축제
41140,2024-01,764,강릉커피축제,강릉커피축제,790,문화축제
41141,2024-01,115,개천예술제,개천예술제,250,문화축제
41142,2024-01,989,개화산 봄꽃축제,개화산봄꽃축제,14,문화축제
41143,2024-01,437,거제 대구수산물 축제,거제대구수산물축제,190,문화축제
41144,2024-01,436,거제 섬꽃축제,거제섬꽃축제,160,문화축제
41145,2024-01,430,거제 옥포대첩 축제,거제옥포대첩축제,18,문화축제
41146,2024-01,615,거창크리스마스트리문화축제,거창크리스마스트리문화축제,30,문화축제
41147,2024-01,614,거창한마당대축제,거창한마당대축제,30,문화축제
41148,2024-01,101,겨울왕국 제천페스티벌,겨울왕국제천페스티벌,70,문화축제
41149,2024-01,767,경산갓바위소원성취축제,경산갓바위소원성취축제,38,문화축제
41150,2024-01,766,경산자인단오제,경산자인단오제,60,문화축제
41151,2024-01,760,계룡군문화축제,계룡군문화축제,590,문화축제
41152,2024-01,171,계룡산벚꽃축제,계룡산벚꽃축제,30,문화축제
41153,2024-01,280,계룡산산신제,계룡산산신제,17,문화축제
41154,2024-01,103,계양산국악제,계양산국악제,40,문화축제
41155,2024-01,753,고려산진달래축제,고려산진달래축제,420,문화축제
41156,2024-01,27,고로쇠축제,고로쇠축제,180,문화축제
41157,2024-01,1105,고스트파크,고스트파크,220,문화축제
41158,2024-01,374,고싸움놀이축제,고싸움놀이축제,50,문화축제
41159,2024-01,616,고싸움놀이축제(1차),고싸움놀이축제,50,문화축제
41160,2024-01,617,고싸움놀이축제(2차),고싸움놀이축제,50,문화축제
41161,2024-01,326,고창갯벌축제,고창갯벌축제,70,문화축제
41162,2024-01,322,고창모양성제,고창모양성제,120,문화축제
41163,2024-01,325,고창복분자와수박축제,고창복분자와수박축제,13,문화축제
41164,2024-01,323,고창청보리밭축제,고창청보리밭축제,930,문화축제
41165,2024-01,328,고창해풍고추축제,고창해풍고추축제,16,문화축제
41166,2024-01,490,고흥 우주항공 축제,고흥우주항공축제,90,문화축제
41167,2024-01,1087,곡성세계장미축제,곡성세계장미축제,170,문화축제
41168,2024-01,1031,곰취축제,곰취축제,30,문화축제
41169,2024-01,279,공주 석장리 구석기축제,공주석장리구석기축제,18,문화축제
41170,2024-01,170,공주 석장리 세계구석기축제,공주석장리세계구석기축제,40,문화축제
41171,2024-01,1124,광양매화축제,광양매화축제,14220,문화축제
41172,2024-01,1127,광양숯불구이축제,광양숯불구이축제,60,문화축제
41173,2024-01,1126,광양전어축제,광양전어축제,90,문화축제
41174,2024-01,620,광주세계김치축제,광주세계김치축제,60,문화축제
41175,2024-01,750,광주왕실도자기축제,광주왕실도자기축제,70,문화축제
41176,2024-01,619,광주프린지페스티벌,광주프린지페스티벌,80,문화축제
41177,2024-01,83,괴산고추축제,괴산고추축제,240,문화축제
41178,2024-01,146,구로G페스티벌,구로G페스티벌,90,문화축제
41179,2024-01,900,군산시간여행축제,군산시간여행축제,210,문화축제
41180,2024-01,448,군포철쭉축제,군포철쭉축제,210,문화축제
41181,2024-01,375,굿모닝 양림,굿모닝양림,18,문화축제
41182,2024-01,196,금산인삼축제,금산인삼축제,1320,문화축제
41183,2024-01,835,금호강 바람소리길 축제,금호강바람소리길축제,60,문화축제
41184,2024-01,834,금호강 정월대보름 축제,금호강정월대보름축제,50,문화축제
41185,2024-01,967,김광석노래부르기,김광석노래부르기,49,문화축제
41186,2024-01,973,김광석추모콘서트,김광석추모콘서트,80,문화축제
41187,2024-01,483,김삿갓문화제,김삿갓문화제,40,문화축제
41188,2024-01,1143,김유정추모제,김유정추모제,12,문화축제
41189,2024-01,367,김천국제가족연극제,김천국제가족연극제,30,문화축제
41190,2024-01,237,김해독서대전,김해독서대전,25,문화축제
41191,2024-01,236,김해분청도자기축제,김해분청도자기축제,100,문화축제
41192,2024-01,740,낙동강유채꽃 축제,낙동강유채꽃축제,30,문화축제
41193,2024-01,630,남도음식문화큰잔치,남도음식문화큰잔치,80,문화축제
41194,2024-01,305,노원탈축제,노원탈축제,30,문화축제
41195,2024-01,186,논산딸기축제,논산딸기축제,31690,문화축제
41196,2024-01,29,단감축제,단감축제,50,문화축제
41197,2024-01,440,단기4351년 개천절 대제전,개천절대제전,13,문화축제
41198,2024-01,480,단종문화제,단종문화제,240,문화축제
41199,2024-01,466,달마고도 걷기축제,달마고도걷기축제,27,문화축제
41200,2024-01,39,달맞이축제,달맞이축제,70,문화축제
41201,2024-01,792,달배달맞이축제,달배달맞이축제,30,문화축제
41202,2024-01,474,달성토성마을축제,달성토성마을축제,29,문화축제
41203,2024-01,712,달집태우기,달집태우기,2380,문화축제
41204,2024-01,733,담양대나무축제,담양대나무축제,280,문화축제
41205,2024-01,734,담양산타축제,담양산타축제,470,문화축제
41206,2024-01,1089,당항포대첩축제,당항포대첩축제,10,문화축제
41207,2024-01,1082,대관령눈꽃축제,대관령눈꽃축제,89700,문화축제
41208,2024-01,697,대구국제뮤지컬페스티벌,대구국제뮤지컬페스티벌,430,문화축제
41209,2024-01,696,대구국제오페라축제,대구국제오페라축제,100,문화축제
41210,2024-01,695,대구국제재즈축제,대구국제재즈축제,14,문화축제
41211,2024-01,957,대구스트리트 모터 페스티벌,대구스트리트모터페스티벌,30,문화축제
41212,2024-01,700,대구약령시한방문화축제,대구약령시한방문화축제,50,문화축제
41213,2024-01,954,대구워터페스티벌,대구워터페스티벌,23,문화축제
41214,2024-01,702,대구치맥페스티벌,대구치맥페스티벌,960,문화축제
41215,2024-01,701,대구포크페스티벌,대구포크페스티벌,90,문화축제
41216,2024-01,426,대금산진달래축제,대금산진달래축제,27,문화축제
41217,2024-01,1015,독일마을 맥주축제,독일마을맥주축제,310,문화축제
41218,2024-01,481,동강국제사진제,동강국제사진제,29,문화축제
41219,2024-01,768,동래읍성역사축제,동래읍성역사축제,90,문화축제
41220,2024-01,204,동백꽃 주꾸미 축제,동백꽃주꾸미축제,19,문화축제
41221,2024-01,911,동성로축제,동성로축제,110,문화축제
41222,2024-01,663,동춘당문화제,동춘당문화제,27,문화축제
41223,2024-01,907,동해무릉제,동해무릉제,80,문화축제
41224,2024-01,472,땅끝 해넘이·해맞이 축제,땅끝해넘이해맞이축제,700,문화축제
41225,2024-01,465,땅끝매화축제,땅끝매화축제,30,문화축제
41226,2024-01,1096,롤링나이트 2019,롤링나이트,11,문화축제
41227,2024-01,178,류방택 별 축제,류방택별축제,30,문화축제
41228,2024-01,660,마산만날제,마산만날제,38,문화축제
41229,2024-01,478,마토예술제,마토예술제,17,문화축제
41230,2024-01,629,명량대첩축제,명량대첩축제,200,문화축제
41231,2024-01,893,목포 유달산 봄 축제,목포유달산봄축제,17,문화축제
41232,2024-01,892,목포항구축제,목포항구축제,320,문화축제
41233,2024-01,327,무장읍성축제,무장읍성축제,11,문화축제
41234,2024-01,174,무창포신비의바닷길축제,무창포신비의바닷길축제,13,문화축제
41235,2024-01,579,문경사과축제,문경사과축제,560,문화축제
41236,2024-01,577,문경약돌한우축제,문경약돌한우축제,60,문화축제
41237,2024-01,578,문경오미자축제,문경오미자축제,140,문화축제
41238,2024-01,576,문경찻사발축제,문경찻사발축제,600,문화축제
41239,2024-01,1054,민둥산억새꽃축제,민둥산억새꽃축제,70,문화축제
41240,2024-01,128,밀양아리랑대축제,밀양아리랑대축제,290,문화축제
41241,2024-01,432,바다로 세계로,바다로세계로,50,문화축제
41242,2024-01,496,반딧불축제,반딧불축제,1680,문화축제
41243,2024-01,856,방선문축제,방선문축제,15,문화축제
41244,2024-01,1033,배꼽축제,배꼽축제,180,문화축제
41245,2024-01,754,배내골고로쇠축제,배내골고로쇠축제,11,문화축제
41246,2024-01,756,배내골사과축제,배내골사과축제,12,문화축제
41247,2024-01,80,백마권역겨울놀이축제,백마권역겨울놀이축제,620,문화축제
41248,2024-01,1125,백운산국사봉철쭉축제,백운산국사봉철쭉축제,10,문화축제
41249,2024-01,38,백제문화제,백제문화제,690,문화축제
41250,2024-01,522,벌교꼬막축제,벌교꼬막축제,1240,문화축제
41251,2024-01,640,법성포단오제,법성포단오제,40,문화축제
41252,2024-01,173,보령머드축제,보령머드축제,2370,문화축제
41253,2024-01,519,보성다향대축제,보성다향대축제,220,문화축제
41254,2024-01,521,보성차밭 빛축제,보성차밭빛축제,290,문화축제
41255,2024-01,1116,보은대추축제,보은대추축제,510,문화축제
41256,2024-01,732,봉화송이축제,봉화송이축제,90,문화축제
41257,2024-01,731,봉화은어축제,봉화은어축제,650,문화축제
41258,2024-01,780,부산 차이나타운특구 문화축제,부산차이나타운특구문화축제,11,문화축제
41259,2024-01,1108,부산고등어축제,부산고등어축제,80,문화축제
41260,2024-01,743,부산국제록페스티벌,부산국제록페스티벌,220,문화축제
41261,2024-01,742,부산바다축제,부산바다축제,180,문화축제
41262,2024-01,744,부산불꽃축제,부산불꽃축제,5430,문화축제
41263,2024-01,724,부산자갈치축제,부산자갈치축제,160,문화축제
41264,2024-01,726,부산크리스마스트리문화축제,부산크리스마스트리문화축제,28,문화축제
41265,2024-01,747,부산항축제,부산항축제,170,문화축제
41266,2024-01,525,부안마실축제,부안마실축제,340,문화축제
41267,2024-01,37,부여서동연꽃축제,부여서동연꽃축제,130,문화축제
41268,2024-01,450,부천국제만화축제,부천국제만화축제,280,문화축제
41269,2024-01,906,부천국제애니메이션페스티벌,부천국제애니메이션페스티벌,170,문화축제
41270,2024-01,901,부천국제판타스틱영화제,부천국제판타스틱영화제,850,문화축제
41271,2024-01,904,부천세계비보이대회,부천세계비보이대회,20,문화축제
41272,2024-01,641,불갑산상사화축제,불갑산상사화축제,20,문화축제
41273,2024-01,75,블랙뮤직페스티벌,블랙뮤직페스티벌,30,문화축제
41274,2024-01,197,비단고을산꽃축제,비단고을산꽃축제,16,문화축제
41275,2024-01,108,사선문화제,사선문화제,67,문화축제
41276,2024-01,674,산지천 축제,산지천축제,18,문화축제
41277,2024-01,272,산청황매산철쭉제,산청황매산철쭉제,17,문화축제
41278,2024-01,110,산타축제,산타축제,100,문화축제
41279,2024-01,181,삼길포우럭축제,삼길포우럭축제,50,문화축제
41280,2024-01,389,삼척맹방유채꽃축제,삼척맹방유채꽃축제,100,문화축제
41281,2024-01,391,삼척장미축제,삼척장미축제,130,문화축제
41282,2024-01,392,삼척정월대보름축제,삼척정월대보름축제,20,문화축제
41283,2024-01,390,삼척황영조국제마라톤대회,삼척황영조국제마라톤대회,130,문화축제
41284,2024-01,559,삽교호조개구이 축제,삽교호조개구이축제,118,문화축제
41285,2024-01,8,상주 이야기축제,상주이야기축제,16,문화축제
41286,2024-01,596,생거진천 문화축제,생거진천문화축제,20,문화축제
41287,2024-01,844,서귀포 유채꽃 국제걷기대회,서귀포유채꽃국제걷기대회,13,문화축제
41288,2024-01,838,서귀포겨울바다 국제펭귄수영대회,서귀포겨울바다국제펭귄수영대회,360,문화축제
41289,2024-01,883,서귀포칠십리축제,서귀포칠십리축제,60,문화축제
41290,2024-01,388,서리풀페스티벌,서리풀페스티벌,220,문화축제
41291,2024-01,898,서면메디컬스트리트 축제,서면메디컬스트리트축제,11,문화축제
41292,2024-01,180,서산6쪽마늘축제,서산6쪽마늘축제,11,문화축제
41293,2024-01,185,서산국화축제,서산국화축제,130,문화축제
41294,2024-01,184,서산해미읍성축제,서산해미읍성축제,190,문화축제
41295,2024-01,125,서울장미축제,서울장미축제,350,문화축제
41296,2024-01,520,서편제보성소리축제,서편제보성소리축제,40,문화축제
41297,2024-01,113,석촌호수벚꽃축제,석촌호수벚꽃축제,950,문화축제
41298,2024-01,677,선농대제,선농대제,50,문화축제
41299,2024-01,794,선사문화축제,선사문화축제,60,문화축제
41300,2024-01,405,설봉산별빛축제,설봉산별빛축제,20,문화축제
41301,2024-01,782,설성문화제,설성문화제,28,문화축제
41302,2024-01,1111,설화예술제,설화예술제,13,문화축제
41303,2024-01,837,성산일출축제,성산일출축제,440,문화축제
41304,2024-01,727,세계 민속춤 축제,세계민속춤축제,17,문화축제
41305,2024-01,678,세계거리춤축제,세계거리춤축제,29,문화축제
41306,2024-01,624,세계청년축제,세계청년축제,13,문화축제
41307,2024-01,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,17,문화축제
41308,2024-01,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,27,문화축제
41309,2024-01,651,세종축제,세종축제,2110,문화축제
41310,2024-01,752,소래포구축제,소래포구축제,250,문화축제
41311,2024-01,1141,소양강문화제,소양강문화제,17,문화축제
41312,2024-01,153,수선화축제,수선화축제,440,문화축제
41313,2024-01,715,수성못 페스티벌,수성못페스티벌,90,문화축제
41314,2024-01,451,수원화성문화제,수원화성문화제,350,문화축제
41315,2024-01,438,순창장류축제,순창장류축제,270,문화축제
41316,2024-01,866,스테핑스톤페스티벌,스테핑스톤페스티벌,20,문화축제
41317,2024-01,1036,시래기축제,시래기축제,26,문화축제
41318,2024-01,452,시흥갯골축제,시흥갯골축제,410,문화축제
41319,2024-01,151,신안튤립축제,신안튤립축제,520,문화축제
41320,2024-01,195,심훈상록문화제,심훈상록문화제,16,문화축제
41321,2024-01,175,아산성웅이순신축제,아산성웅이순신축제,180,문화축제
41322,2024-01,675,아트제주2019,아트제주,70,문화축제
41323,2024-01,531,안동국제탈춤축제,안동국제탈춤축제,20,문화축제
41324,2024-01,530,안동민속축제,안동민속축제,20,문화축제
41325,2024-01,804,안산국제거리극축제,안산국제거리극축제,580,문화축제
41326,2024-01,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,40,문화축제
41327,2024-01,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
41329,2024-01,759,양산삽량문화축전,양산삽량문화축전,30,문화축제
41330,2024-01,758,양산웅상회야제,양산웅상회야제,40,문화축제
41331,2024-01,410,양양문화제,양양문화제,19,문화축제
41332,2024-01,408,양양송이축제,양양송이축제,140,문화축제
41333,2024-01,409,양양연어축제,양양연어축제,570,문화축제
41334,2024-01,188,양촌곶감축제,양촌곶감축제,4140,문화축제
41335,2024-01,455,양평용문산산나물축제,양평용문산산나물축제,100,문화축제
41336,2024-01,1041,억새꽃 축제,억새꽃축제,19,문화축제
41337,2024-01,357,여수거북선축제,여수거북선축제,80,문화축제
41338,2024-01,362,여수동동북축제,여수동동북축제,12,문화축제
41339,2024-01,364,여수마칭페스티벌,여수마칭페스티벌,20,문화축제
41340,2024-01,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,350,문화축제
41341,2024-01,356,여수영취산진달래체험행사,여수영취산진달래체험행사,49,문화축제
41342,2024-01,456,여주오곡나루축제,여주오곡나루축제,190,문화축제
41343,2024-01,537,연산대추축제,연산대추축제,50,문화축제
41344,2024-01,457,연천구석기축제,연천구석기축제,1520,문화축제
41345,2024-01,468,연호보리축제,연호보리축제,10,문화축제
41346,2024-01,229,영덕대게축제,영덕대게축제,15680,문화축제
41347,2024-01,231,영덕물가자미축제,영덕물가자미축제,100,문화축제
41348,2024-01,230,영덕황금은어축제,영덕황금은어축제,30,문화축제
41349,2024-01,491,영암왕인문화축제,영암왕인문화축제,300,문화축제
41350,2024-01,493,영암호해맞이축제,영암호해맞이축제,12,문화축제
41351,2024-01,484,영월동강겨울축제,영월동강겨울축제,50,문화축제
41352,2024-01,341,영천보현산별빛축제,영천보현산별빛축제,190,문화축제
41353,2024-01,339,영천한약축제,영천한약축제,20,문화축제
41354,2024-01,1013,예산장터삼국축제,예산장터삼국축제,50,문화축제
41355,2024-01,1086,오대산문화축전,오대산문화축전,14,문화축제
41356,2024-01,458,오산독산성문화제,오산독산성문화제,50,문화축제
41357,2024-01,41,오징어축제,오징어축제,100,문화축제
41358,2024-01,717,와룡문화제,와룡문화제,80,문화축제
41359,2024-01,549,완주와일드푸드축제,완주와일드푸드축제,30,문화축제
41360,2024-01,126,용마폭포 문화예술축제,용마폭포문화예술축제,20,문화축제
41361,2024-01,314,우륵문화제,우륵문화제,310,문화축제
41362,2024-01,51,울산고래축제,울산고래축제,450,문화축제
41363,2024-01,50,울산대공원 장미축제,울산대공원장미축제,100,문화축제
41364,2024-01,1021,울산쇠부리축제,울산쇠부리축제,570,문화축제
41365,2024-01,1117,울산옹기축제,울산옹기축제,300,문화축제
41366,2024-01,613,울산조선해양축제,울산조선해양축제,60,문화축제
41367,2024-01,1119,울주세계산악영화제,울주세계산악영화제,90,문화축제
41368,2024-01,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,1630,문화축제
41369,2024-01,757,원동매화축제,원동매화축제,410,문화축제
41370,2024-01,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,29,문화축제
41371,2024-01,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,200,문화축제
41372,2024-01,1027,원주 한지문화제,원주한지문화제,150,문화축제
41373,2024-01,213,윤봉길평화축제,윤봉길평화축제,48,문화축제
41374,2024-01,1128,은평누리축제,은평누리축제,26,문화축제
41375,2024-01,1114,은행나무길 축제,은행나무길축제,12,문화축제
41376,2024-01,781,음성품바축제,음성품바축제,600,문화축제
41377,2024-01,729,응봉산 해맞이축제,응봉산해맞이축제,75,문화축제
41378,2024-01,105,의견문화제,의견문화제,13,문화축제
41379,2024-01,494,의왕철도축제,의왕철도축제,70,문화축제
41380,2024-01,73,의정부음악극축제,의정부음악극축제,90,문화축제
41381,2024-01,214,의좋은형제축제,의좋은형제축제,40,문화축제
41382,2024-01,402,이천도자기축제,이천도자기축제,1860,문화축제
41383,2024-01,407,이천백사산수유꽃축제,이천백사산수유꽃축제,110,문화축제
41384,2024-01,401,이천쌀문화축제,이천쌀문화축제,190,문화축제
41385,2024-01,404,이천인삼축제,이천인삼축제,20,문화축제
41386,2024-01,869,이호테우축제,이호테우축제,16,문화축제
41387,2024-01,591,익산서동축제,익산서동축제,220,문화축제
41388,2024-01,687,인삼골축제,인삼골축제,15,문화축제
41389,2024-01,872,인제빙어축제,인제빙어축제,17530,문화축제
41390,2024-01,1069,인천개항장문화재야행,인천개항장문화재야행,140,문화축제
41391,2024-01,109,임실N치즈축제,임실N치즈축제,170,문화축제
41392,2024-01,165,입장거봉포도축제,입장거봉포도축제,37,문화축제
41393,2024-01,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,30,문화축제
41394,2024-01,192,장고항 실치축제,장고항실치축제,290,문화축제
41395,2024-01,793,장미꽃 필(feel)무렵,장미꽃필무렵,2540,문화축제
41396,2024-01,1022,장미축제,장미축제,700,문화축제
41397,2024-01,582,장보고수산물축제,장보고수산물축제,19,문화축제
41398,2024-01,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,80,문화축제
41399,2024-01,1146,전국관악경연대회,전국관악경연대회,14,문화축제
41400,2024-01,1147,전국합창경연대회,전국합창경연대회,20,문화축제
41401,2024-01,503,전주국제발효식품엑스포,전주국제발효식품엑스포,70,문화축제
41402,2024-01,499,전주단오축제,전주단오축제,15,문화축제
41403,2024-01,497,전주대사습놀이,전주대사습놀이,680,문화축제
41404,2024-01,498,전주세계소리축제,전주세계소리축제,550,문화축제
41405,2024-01,502,전주한지문화축제,전주한지문화축제,110,문화축제
41406,2024-01,53,정서진 해넘이 축제,정서진해넘이축제,60,문화축제
41407,2024-01,1055,정선아리랑제,정선아리랑제,260,문화축제
41408,2024-01,10,정월대보름 큰잔치,정월대보름큰잔치,10,문화축제
41409,2024-01,708,정월대보름 행사,정월대보름행사,2010,문화축제
41410,2024-01,369,정월대보름달맞이축제,정월대보름달맞이축제,60,문화축제
41411,2024-01,1138,정월대보름축제,정월대보름축제,410,문화축제
41412,2024-01,342,정월대보름행사,정월대보름행사,2010,문화축제
41413,2024-01,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,40,문화축제
41414,2024-01,851,제 9회 수월봉 트레일,수월봉트레일,13,문화축제
41415,2024-01,772,제10회 무궁화축제,무궁화축제,40,문화축제
41416,2024-01,6,제11회 마포나루새우젓축제,마포나루새우젓축제,70,문화축제
41417,2024-01,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,80,문화축제
41418,2024-01,847,제11회 우도소라축제,우도소라축제,50,문화축제
41419,2024-01,269,제12회 지리산산청곶감축제,지리산산청곶감축제,14860,문화축제
41420,2024-01,1,제13회 영동포도축제,영동포도축제,280,문화축제
41421,2024-01,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,40,문화축제
41422,2024-01,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,460,문화축제
41423,2024-01,581,제14회 시흥갯골축제,시흥갯골축제,410,문화축제
41424,2024-01,580,제14회 전국해양스포츠제전,전국해양스포츠제전,110,문화축제
41425,2024-01,89,제15회 구리 코스모스 축제,구리코스모스축제,60,문화축제
41426,2024-01,88,제15회 구리한강 유채꽃 축제,구리한강유채꽃축제,14,문화축제
41427,2024-01,512,제15회 부산세계불꽃축제,부산세계불꽃축제,17,문화축제
41428,2024-01,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,60,문화축제
41429,2024-01,540,제15회 영산포 홍어축제,영산포홍어축제,20,문화축제
