SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
24750,"2022-03","436","거제 섬꽃축제","거제섬꽃축제",320,"문화축제"
24754,"2022-03","615","거창크리스마스트리문화축제","거창크리스마스트리문화축제",16,"문화축제"
24756,"2022-03","614","거창한마당대축제","거창한마당대축제",20,"문화축제"
24759,"2022-03","767","경산갓바위소원성취축제","경산갓바위소원성취축제",14,"문화축제"
24762,"2022-03","766","경산자인단오제","경산자인단오제",80,"문화축제"
24765,"2022-03","760","계룡군문화축제","계룡군문화축제",230,"문화축제"
24767,"2022-03","171","계룡산벚꽃축제","계룡산벚꽃축제",350,"문화축제"
24770,"2022-03","280","계룡산산신제","계룡산산신제",80,"문화축제"
24773,"2022-03","103","계양산국악제","계양산국악제",90,"문화축제"
24776,"2022-03","753","고려산진달래축제","고려산진달래축제",1050,"문화축제"
24779,"2022-03","27","고로쇠축제","고로쇠축제",390,"문화축제"
24782,"2022-03","1105","고스트파크","고스트파크",320,"문화축제"
24791,"2022-03","326","고창갯벌축제","고창갯벌축제",70,"문화축제"
24794,"2022-03","322","고창모양성제","고창모양성제",90,"문화축제"
24797,"2022-03","325","고창복분자와수박축제","고창복분자와수박축제",50,"문화축제"
24800,"2022-03","323","고창청보리밭축제","고창청보리밭축제",570,"문화축제"
24801,"2022-03","328","고창해풍고추축제","고창해풍고추축제",13,"문화축제"
24804,"2022-03","490","고흥 우주항공 축제","고흥우주항공축제",30,"문화축제"
24807,"2022-03","1087","곡성세계장미축제","곡성세계장미축제",270,"문화축제"
24809,"2022-03","1088","곡성심청축제","곡성심청축제",15,"문화축제"
24810,"2022-03","526","곰소젓갈발효축제","곰소젓갈발효축제",12,"문화축제"
24813,"2022-03","1031","곰취축제","곰취축제",70,"문화축제"
24814,"2022-03","279","공주 석장리 구석기축제","공주석장리구석기축제",14,"문화축제"
24817,"2022-03","170","공주 석장리 세계구석기축제","공주석장리세계구석기축제",130,"문화축제"
24818,"2022-03","721","광복로연등문화제","광복로연등문화제",20,"문화축제"
24821,"2022-03","1124","광양매화축제","광양매화축제",157400,"문화축제"
24824,"2022-03","1127","광양숯불구이축제","광양숯불구이축제",119,"문화축제"
24827,"2022-03","1126","광양전어축제","광양전어축제",80,"문화축제"
24830,"2022-03","749","광주 남한산성문화제","광주남한산성문화제",30,"문화축제"
24833,"2022-03","447","광주남한산성문화제","광주남한산성문화제",30,"문화축제"
24836,"2022-03","620","광주세계김치축제","광주세계김치축제",240,"문화축제"
24839,"2022-03","750","광주왕실도자기축제","광주왕실도자기축제",90,"문화축제"
24842,"2022-03","619","광주프린지페스티벌","광주프린지페스티벌",220,"문화축제"
24845,"2022-03","83","괴산고추축제","괴산고추축제",120,"문화축제"
24846,"2022-03","146","구로G페스티벌","구로G페스티벌",20,"문화축제"
24849,"2022-03","900","군산시간여행축제","군산시간여행축제",190,"문화축제"
24852,"2022-03","448","군포철쭉축제","군포철쭉축제",770,"문화축제"
24853,"2022-03","375","굿모닝 양림","굿모닝양림",17,"문화축제"
24854,"2022-03","868","금능 원담축제","금능원담축제",16,"문화축제"
24857,"2022-03","196","금산인삼축제","금산인삼축제",1280,"문화축제"
24858,"2022-03","199","금산천봄꽃축제","금산천봄꽃축제",16,"문화축제"
24859,"2022-03","354","금천하모니벚꽃축제 2018","금천하모니벚꽃축제",80,"문화축제"
24861,"2022-03","835","금호강 바람소리길 축제","금호강바람소리길축제",380,"문화축제"
24864,"2022-03","191","기지시줄다리기 민속축제","기지시줄다리기민속축제",48,"문화축제"
24870,"2022-03","483","김삿갓문화제","김삿갓문화제",15,"문화축제"
24871,"2022-03","1143","김유정추모제","김유정추모제",110,"문화축제"
24874,"2022-03","367","김천국제가족연극제","김천국제가족연극제",170,"문화축제"
24876,"2022-03","370","김천자두포도축제","김천자두포도축제",17,"문화축제"
24878,"2022-03","237","김해독서대전","김해독서대전",20,"문화축제"
24881,"2022-03","236","김해분청도자기축제","김해분청도자기축제",190,"문화축제"
24882,"2022-03","740","낙동강유채꽃 축제","낙동강유채꽃축제",140,"문화축제"
24885,"2022-03","630","남도음식문화큰잔치","남도음식문화큰잔치",60,"문화축제"
24886,"2022-03","560","남이흥장군 문화제","남이흥장군문화제",10,"문화축제"
24889,"2022-03","304","노원등축제","노원등축제",17,"문화축제"
24892,"2022-03","305","노원탈축제","노원탈축제",50,"문화축제"
24895,"2022-03","186","논산딸기축제","논산딸기축제",10300,"문화축제"
24898,"2022-03","29","단감축제","단감축제",16,"문화축제"
24901,"2022-03","440","단기4351년 개천절 대제전","개천절대제전",15,"문화축제"
24902,"2022-03","441","단기4351년 어천절 대제전","어천절대제전",13,"문화축제"
24905,"2022-03","480","단종문화제","단종문화제",490,"문화축제"
24908,"2022-03","466","달마고도 걷기축제","달마고도걷기축제",70,"문화축제"
24911,"2022-03","39","달맞이축제","달맞이축제",20,"문화축제"
24915,"2022-03","712","달집태우기","달집태우기",440,"문화축제"
24918,"2022-03","733","담양대나무축제","담양대나무축제",450,"문화축제"
24921,"2022-03","734","담양산타축제","담양산타축제",30,"문화축제"
24924,"2022-03","1082","대관령눈꽃축제","대관령눈꽃축제",300,"문화축제"
24925,"2022-03","707","대구 글로벌게임문화축제 e-Fun","대구글로벌게임문화축제",12,"문화축제"
24928,"2022-03","697","대구국제뮤지컬페스티벌","대구국제뮤지컬페스티벌",550,"문화축제"
24931,"2022-03","696","대구국제오페라축제","대구국제오페라축제",90,"문화축제"
24934,"2022-03","695","대구국제재즈축제","대구국제재즈축제",15,"문화축제"
24938,"2022-03","957","대구스트리트 모터 페스티벌","대구스트리트모터페스티벌",18,"문화축제"
24941,"2022-03","700","대구약령시한방문화축제","대구약령시한방문화축제",160,"문화축제"
24944,"2022-03","702","대구치맥페스티벌","대구치맥페스티벌",1130,"문화축제"
24947,"2022-03","701","대구포크페스티벌","대구포크페스티벌",50,"문화축제"
24950,"2022-03","426","대금산진달래축제","대금산진달래축제",270,"문화축제"
24952,"2022-03","15","도봉구 등축제","도봉구등축제",10,"문화축제"
24956,"2022-03","1015","독일마을 맥주축제","독일마을맥주축제",140,"문화축제"
24959,"2022-03","481","동강국제사진제","동강국제사진제",60,"문화축제"
24962,"2022-03","768","동래읍성역사축제","동래읍성역사축제",520,"문화축제"
24964,"2022-03","204","동백꽃 주꾸미 축제","동백꽃주꾸미축제",30,"문화축제"
24967,"2022-03","911","동성로축제","동성로축제",60,"문화축제"
24968,"2022-03","663","동춘당문화제","동춘당문화제",16,"문화축제"
24971,"2022-03","907","동해무릉제","동해무릉제",40,"문화축제"
24975,"2022-03","465","땅끝매화축제","땅끝매화축제",180,"문화축제"
24978,"2022-03","1096","롤링나이트 2019","롤링나이트",11,"문화축제"
24981,"2022-03","178","류방택 별 축제","류방택별축제",26,"문화축제"
24982,"2022-03","281","마곡사 신록축제","마곡사신록축제",20,"문화축제"
24983,"2022-03","656","마산가고파국화축제","마산가고파국화축제",30,"문화축제"
24986,"2022-03","660","마산만날제","마산만날제",120,"문화축제"
24987,"2022-03","194","면천 진달래축제","면천진달래축제",17,"문화축제"
24990,"2022-03","629","명량대첩축제","명량대첩축제",80,"문화축제"
24991,"2022-03","82","목도백중놀이","목도백중놀이",10,"문화축제"
24992,"2022-03","893","목포 유달산 봄 축제","목포유달산봄축제",250,"문화축제"
24995,"2022-03","892","목포항구축제","목포항구축제",120,"문화축제"
24997,"2022-03","174","무창포신비의바닷길축제","무창포신비의바닷길축제",38,"문화축제"
25000,"2022-03","579","문경사과축제","문경사과축제",390,"문화축제"
25003,"2022-03","578","문경오미자축제","문경오미자축제",100,"문화축제"
25006,"2022-03","576","문경찻사발축제","문경찻사발축제",830,"문화축제"
25009,"2022-03","1054","민둥산억새꽃축제","민둥산억새꽃축제",130,"문화축제"
25012,"2022-03","128","밀양아리랑대축제","밀양아리랑대축제",250,"문화축제"
25015,"2022-03","432","바다로 세계로","바다로세계로",60,"문화축제"
25018,"2022-03","496","반딧불축제","반딧불축제",320,"문화축제"
25020,"2022-03","856","방선문축제","방선문축제",19,"문화축제"
25023,"2022-03","1033","배꼽축제","배꼽축제",400,"문화축제"
25026,"2022-03","754","배내골고로쇠축제","배내골고로쇠축제",139,"문화축제"
25031,"2022-03","26","백양단풍축제","백양단풍축제",10,"문화축제"
25032,"2022-03","1125","백운산국사봉철쭉축제","백운산국사봉철쭉축제",17,"문화축제"
25033,"2022-03","277","백제 어울마당","백제어울마당",10,"문화축제"
25036,"2022-03","38","백제문화제","백제문화제",1320,"문화축제"
25039,"2022-03","522","벌교꼬막축제","벌교꼬막축제",290,"문화축제"
25042,"2022-03","640","법성포단오제","법성포단오제",50,"문화축제"
25045,"2022-03","173","보령머드축제","보령머드축제",6450,"문화축제"
25046,"2022-03","877","보목자리돔축제","보목자리돔축제",17,"문화축제"
25047,"2022-03","593","보석대축제","보석대축제",12,"문화축제"
25050,"2022-03","519","보성다향대축제","보성다향대축제",170,"문화축제"
25051,"2022-03","523","보성벚꽃축제","보성벚꽃축제",50,"문화축제"
25054,"2022-03","521","보성차밭 빛축제","보성차밭빛축제",30,"문화축제"
25057,"2022-03","1116","보은대추축제","보은대추축제",230,"문화축제"
25060,"2022-03","732","봉화송이축제","봉화송이축제",60,"문화축제"
25063,"2022-03","731","봉화은어축제","봉화은어축제",390,"문화축제"
25066,"2022-03","780","부산 차이나타운특구 문화축제","부산차이나타운특구문화축제",49,"문화축제"
25069,"2022-03","1108","부산고등어축제","부산고등어축제",70,"문화축제"
25072,"2022-03","743","부산국제록페스티벌","부산국제록페스티벌",120,"문화축제"
25075,"2022-03","742","부산바다축제","부산바다축제",160,"문화축제"
25078,"2022-03","744","부산불꽃축제","부산불꽃축제",2770,"문화축제"
25352,"2022-03","105","의견문화제","의견문화제",19,"문화축제"
25081,"2022-03","724","부산자갈치축제","부산자갈치축제",60,"문화축제"
25084,"2022-03","726","부산크리스마스트리문화축제","부산크리스마스트리문화축제",19,"문화축제"
25088,"2022-03","747","부산항축제","부산항축제",170,"문화축제"
25091,"2022-03","525","부안마실축제","부안마실축제",310,"문화축제"
25094,"2022-03","37","부여서동연꽃축제","부여서동연꽃축제",950,"문화축제"
25097,"2022-03","450","부천국제만화축제","부천국제만화축제",220,"문화축제"
25100,"2022-03","906","부천국제애니메이션페스티벌","부천국제애니메이션페스티벌",330,"문화축제"
25103,"2022-03","901","부천국제판타스틱영화제","부천국제판타스틱영화제",2760,"문화축제"
25105,"2022-03","904","부천세계비보이대회","부천세계비보이대회",29,"문화축제"
25107,"2022-03","641","불갑산상사화축제","불갑산상사화축제",14,"문화축제"
25110,"2022-03","75","블랙뮤직페스티벌","블랙뮤직페스티벌",40,"문화축제"
25111,"2022-03","197","비단고을산꽃축제","비단고을산꽃축제",110,"문화축제"
25113,"2022-03","108","사선문화제","사선문화제",30,"문화축제"
25114,"2022-03","674","산지천 축제","산지천축제",15,"문화축제"
25115,"2022-03","272","산청황매산철쭉제","산청황매산철쭉제",40,"문화축제"
25120,"2022-03","181","삼길포우럭축제","삼길포우럭축제",70,"문화축제"
25123,"2022-03","389","삼척맹방유채꽃축제","삼척맹방유채꽃축제",760,"문화축제"
25126,"2022-03","391","삼척장미축제","삼척장미축제",350,"문화축제"
25132,"2022-03","559","삽교호조개구이 축제","삽교호조개구이축제",300,"문화축제"
25136,"2022-03","844","서귀포 유채꽃 국제걷기대회","서귀포유채꽃국제걷기대회",1150,"문화축제"
25140,"2022-03","883","서귀포칠십리축제","서귀포칠십리축제",80,"문화축제"
25143,"2022-03","238","서대문독립민주축제","서대문독립민주축제",18,"문화축제"
25146,"2022-03","388","서리풀페스티벌","서리풀페스티벌",250,"문화축제"
25147,"2022-03","898","서면메디컬스트리트 축제","서면메디컬스트리트축제",10,"문화축제"
25150,"2022-03","185","서산국화축제","서산국화축제",80,"문화축제"
25153,"2022-03","184","서산해미읍성축제","서산해미읍성축제",300,"문화축제"
25156,"2022-03","125","서울장미축제","서울장미축제",1890,"문화축제"
25159,"2022-03","520","서편제보성소리축제","서편제보성소리축제",30,"문화축제"
25162,"2022-03","113","석촌호수벚꽃축제","석촌호수벚꽃축제",55030,"문화축제"
25164,"2022-03","677","선농대제","선농대제",17,"문화축제"
25166,"2022-03","794","선사문화축제","선사문화축제",20,"문화축제"
25169,"2022-03","782","설성문화제","설성문화제",20,"문화축제"
25171,"2022-03","837","성산일출축제","성산일출축제",16,"문화축제"
25174,"2022-03","678","세계거리춤축제","세계거리춤축제",50,"문화축제"
25177,"2022-03","652","세종 조치원 복숭아  축제","세종조치원복숭아축제",120,"문화축제"
25180,"2022-03","24","세종대왕과 초정약수 축제","세종대왕과초정약수축제",40,"문화축제"
25183,"2022-03","651","세종축제","세종축제",340,"문화축제"
25186,"2022-03","752","소래포구축제","소래포구축제",120,"문화축제"
25190,"2022-03","153","수선화축제","수선화축제",12290,"문화축제"
25193,"2022-03","715","수성못 페스티벌","수성못페스티벌",50,"문화축제"
25196,"2022-03","451","수원화성문화제","수원화성문화제",410,"문화축제"
25199,"2022-03","438","순창장류축제","순창장류축제",410,"문화축제"
25202,"2022-03","452","시흥갯골축제","시흥갯골축제",160,"문화축제"
25205,"2022-03","151","신안튤립축제","신안튤립축제",15880,"문화축제"
25212,"2022-03","175","아산성웅이순신축제","아산성웅이순신축제",140,"문화축제"
25216,"2022-03","529","안동봄꽃축제","안동봄꽃축제",50,"문화축제"
25219,"2022-03","804","안산국제거리극축제","안산국제거리극축제",820,"문화축제"
25222,"2022-03","454","안성맞춤남사당바우덕이축제","안성맞춤남사당바우덕이축제",12,"문화축제"
25225,"2022-03","938","약령개장 357주년 2015「대구약령시 한방문화축제」","대구약령시한방문화축제",160,"문화축제"
25227,"2022-03","1035","양록제","양록제",20,"문화축제"
25229,"2022-03","759","양산삽량문화축전","양산삽량문화축전",16,"문화축제"
25232,"2022-03","758","양산웅상회야제","양산웅상회야제",47,"문화축제"
25234,"2022-03","410","양양문화제","양양문화제",29,"문화축제"
25237,"2022-03","408","양양송이축제","양양송이축제",100,"문화축제"
25240,"2022-03","409","양양연어축제","양양연어축제",290,"문화축제"
25243,"2022-03","188","양촌곶감축제","양촌곶감축제",50,"문화축제"
25246,"2022-03","455","양평용문산산나물축제","양평용문산산나물축제",920,"문화축제"
25247,"2022-03","1041","억새꽃 축제","억새꽃축제",20,"문화축제"
25250,"2022-03","357","여수거북선축제","여수거북선축제",230,"문화축제"
25254,"2022-03","360","여수밤바다 불꽃축제","여수밤바다불꽃축제",190,"문화축제"
25257,"2022-03","456","여주오곡나루축제","여주오곡나루축제",50,"문화축제"
25260,"2022-03","537","연산대추축제","연산대추축제",29,"문화축제"
25262,"2022-03","538","연산백중놀이","연산백중놀이",14,"문화축제"
25265,"2022-03","457","연천구석기축제","연천구석기축제",420,"문화축제"
25268,"2022-03","229","영덕대게축제","영덕대게축제",4620,"문화축제"
25272,"2022-03","491","영암왕인문화축제","영암왕인문화축제",300,"문화축제"
25276,"2022-03","341","영천보현산별빛축제","영천보현산별빛축제",60,"문화축제"
25279,"2022-03","339","영천한약축제","영천한약축제",30,"문화축제"
25282,"2022-03","1013","예산장터삼국축제","예산장터삼국축제",100,"문화축제"
25285,"2022-03","458","오산독산성문화제","오산독산성문화제",160,"문화축제"
25288,"2022-03","41","오징어축제","오징어축제",100,"문화축제"
25290,"2022-03","717","와룡문화제","와룡문화제",15,"문화축제"
25292,"2022-03","550","완주 프러포즈축제","완주프러포즈축제",15,"문화축제"
25295,"2022-03","549","완주와일드푸드축제","완주와일드푸드축제",40,"문화축제"
25296,"2022-03","126","용마폭포 문화예술축제","용마폭포문화예술축제",15,"문화축제"
25299,"2022-03","314","우륵문화제","우륵문화제",110,"문화축제"
25300,"2022-03","42","우산문화제","우산문화제",23,"문화축제"
25301,"2022-03","986","우장산 신록축제","우장산신록축제",23,"문화축제"
25304,"2022-03","51","울산고래축제","울산고래축제",460,"문화축제"
25307,"2022-03","50","울산대공원 장미축제","울산대공원장미축제",510,"문화축제"
25310,"2022-03","1021","울산쇠부리축제","울산쇠부리축제",770,"문화축제"
25313,"2022-03","1117","울산옹기축제","울산옹기축제",300,"문화축제"
25316,"2022-03","613","울산조선해양축제","울산조선해양축제",70,"문화축제"
25319,"2022-03","1119","울주세계산악영화제","울주세계산악영화제",3870,"문화축제"
25322,"2022-03","1051","울진금강송송이축제와 친환경농산물축제","울진금강송송이축제",89,"문화축제"
25328,"2022-03","757","원동매화축제","원동매화축제",23190,"문화축제"
25331,"2022-03","755","원동청정미나리축제","원동청정미나리축제",160,"문화축제"
25334,"2022-03","1026","원주 다이내믹 댄싱카니발","원주다이내믹댄싱카니발",300,"문화축제"
25337,"2022-03","1025","원주 용수골 꽃 양귀비축제","원주용수골꽃양귀비축제",450,"문화축제"
25340,"2022-03","1027","원주 한지문화제","원주한지문화제",320,"문화축제"
25343,"2022-03","213","윤봉길평화축제","윤봉길평화축제",40,"문화축제"
25346,"2022-03","1128","은평누리축제","은평누리축제",17,"문화축제"
25347,"2022-03","1114","은행나무길 축제","은행나무길축제",14,"문화축제"
25350,"2022-03","781","음성품바축제","음성품바축제",440,"문화축제"
25353,"2022-03","495","의왕백운예술제","의왕백운예술제",10,"문화축제"
25356,"2022-03","494","의왕철도축제","의왕철도축제",70,"문화축제"
25359,"2022-03","73","의정부음악극축제","의정부음악극축제",160,"문화축제"
25362,"2022-03","214","의좋은형제축제","의좋은형제축제",80,"문화축제"
25365,"2022-03","402","이천도자기축제","이천도자기축제",2140,"문화축제"
25368,"2022-03","407","이천백사산수유꽃축제","이천백사산수유꽃축제",1510,"문화축제"
25371,"2022-03","401","이천쌀문화축제","이천쌀문화축제",120,"문화축제"
25372,"2022-03","869","이호테우축제","이호테우축제",19,"문화축제"
25375,"2022-03","591","익산서동축제","익산서동축제",220,"문화축제"
25376,"2022-03","687","인삼골축제","인삼골축제",10,"문화축제"
25379,"2022-03","872","인제빙어축제","인제빙어축제",170,"문화축제"
25382,"2022-03","1069","인천개항장문화재야행","인천개항장문화재야행",80,"문화축제"
25385,"2022-03","109","임실N치즈축제","임실N치즈축제",150,"문화축제"
25388,"2022-03","165","입장거봉포도축제","입장거봉포도축제",50,"문화축제"
25391,"2022-03","528","자라섬 국제재즈페스티벌","자라섬국제재즈페스티벌",120,"문화축제"
25394,"2022-03","192","장고항 실치축제","장고항실치축제",1970,"문화축제"
25397,"2022-03","1022","장미축제","장미축제",3010,"문화축제"
25399,"2022-03","582","장보고수산물축제","장보고수산물축제",20,"문화축제"
25402,"2022-03","276","장수 한우랑 사과랑 축제","장수한우랑사과랑축제",70,"문화축제"
25405,"2022-03","1146","전국관악경연대회","전국관악경연대회",17,"문화축제"
25408,"2022-03","503","전주국제발효식품엑스포","전주국제발효식품엑스포",50,"문화축제"
25409,"2022-03","499","전주단오축제","전주단오축제",11,"문화축제"
25412,"2022-03","497","전주대사습놀이","전주대사습놀이",660,"문화축제"
25415,"2022-03","498","전주세계소리축제","전주세계소리축제",500,"문화축제"
25418,"2022-03","502","전주한지문화축제","전주한지문화축제",1050,"문화축제"
25421,"2022-03","1055","정선아리랑제","정선아리랑제",330,"문화축제"
25426,"2022-03","708","정월대보름 행사","정월대보름행사",40,"문화축제"
25430,"2022-03","1138","정월대보름축제","정월대보름축제",60,"문화축제"
25433,"2022-03","342","정월대보름행사","정월대보름행사",40,"문화축제"
25436,"2022-03","355","정조대왕 능행차 공동재현","정조대왕능행차공동재현",30,"문화축제"
25439,"2022-03","851","제 9회 수월봉 트레일","수월봉트레일",30,"문화축제"
25442,"2022-03","772","제10회 무궁화축제","무궁화축제",150,"문화축제"
25445,"2022-03","6","제11회 마포나루새우젓축제","마포나루새우젓축제",50,"문화축제"
25447,"2022-03","1043","제11회 삼락벚꽃축제","삼락벚꽃축제",270,"문화축제"
25449,"2022-03","847","제11회 우도소라축제","우도소라축제",80,"문화축제"
25452,"2022-03","269","제12회 지리산산청곶감축제","지리산산청곶감축제",30,"문화축제"
25455,"2022-03","1","제13회 영동포도축제","영동포도축제",220,"문화축제"
25458,"2022-03","507","제14회 부산국제매직페스티벌","부산국제매직페스티벌",90,"문화축제"
25461,"2022-03","508","제14회 부산국제어린이청소년영화제","부산국제어린이청소년영화제",460,"문화축제"
25464,"2022-03","581","제14회 시흥갯골축제","시흥갯골축제",160,"문화축제"
25467,"2022-03","580","제14회 전국해양스포츠제전","전국해양스포츠제전",40,"문화축제"
