SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
41798,2024-02,901,부천국제판타스틱영화제,부천국제판타스틱영화제,880,문화축제
41799,2024-02,904,부천세계비보이대회,부천세계비보이대회,17,문화축제
41800,2024-02,641,불갑산상사화축제,불갑산상사화축제,20,문화축제
41801,2024-02,75,블랙뮤직페스티벌,블랙뮤직페스티벌,20,문화축제
41802,2024-02,197,비단고을산꽃축제,비단고을산꽃축제,30,문화축제
41803,2024-02,108,사선문화제,사선문화제,88,문화축제
41804,2024-02,272,산청황매산철쭉제,산청황매산철쭉제,240,문화축제
41805,2024-02,110,산타축제,산타축제,15,문화축제
41806,2024-02,181,삼길포우럭축제,삼길포우럭축제,80,문화축제
41807,2024-02,389,삼척맹방유채꽃축제,삼척맹방유채꽃축제,550,문화축제
41808,2024-02,391,삼척장미축제,삼척장미축제,210,문화축제
41809,2024-02,392,삼척정월대보름축제,삼척정월대보름축제,380,문화축제
41810,2024-02,390,삼척황영조국제마라톤대회,삼척황영조국제마라톤대회,170,문화축제
41811,2024-02,559,삽교호조개구이 축제,삽교호조개구이축제,130,문화축제
41812,2024-02,596,생거진천 문화축제,생거진천문화축제,40,문화축제
41813,2024-02,844,서귀포 유채꽃 국제걷기대회,서귀포유채꽃국제걷기대회,35,문화축제
41814,2024-02,838,서귀포겨울바다 국제펭귄수영대회,서귀포겨울바다국제펭귄수영대회,30,문화축제
41815,2024-02,883,서귀포칠십리축제,서귀포칠십리축제,40,문화축제
41816,2024-02,388,서리풀페스티벌,서리풀페스티벌,170,문화축제
41817,2024-02,185,서산국화축제,서산국화축제,160,문화축제
41818,2024-02,184,서산해미읍성축제,서산해미읍성축제,370,문화축제
41819,2024-02,125,서울장미축제,서울장미축제,880,문화축제
41820,2024-02,520,서편제보성소리축제,서편제보성소리축제,40,문화축제
41821,2024-02,113,석촌호수벚꽃축제,석촌호수벚꽃축제,5090,문화축제
41822,2024-02,677,선농대제,선농대제,40,문화축제
41823,2024-02,794,선사문화축제,선사문화축제,60,문화축제
41824,2024-02,405,설봉산별빛축제,설봉산별빛축제,20,문화축제
41825,2024-02,782,설성문화제,설성문화제,29,문화축제
41826,2024-02,837,성산일출축제,성산일출축제,23,문화축제
41827,2024-02,678,세계거리춤축제,세계거리춤축제,28,문화축제
41828,2024-02,624,세계청년축제,세계청년축제,30,문화축제
41829,2024-02,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,29,문화축제
41830,2024-02,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,15,문화축제
41831,2024-02,651,세종축제,세종축제,1310,문화축제
41832,2024-02,752,소래포구축제,소래포구축제,290,문화축제
41833,2024-02,1141,소양강문화제,소양강문화제,20,문화축제
41834,2024-02,153,수선화축제,수선화축제,3280,문화축제
41835,2024-02,715,수성못 페스티벌,수성못페스티벌,80,문화축제
41836,2024-02,451,수원화성문화제,수원화성문화제,320,문화축제
41837,2024-02,438,순창장류축제,순창장류축제,240,문화축제
41838,2024-02,866,스테핑스톤페스티벌,스테핑스톤페스티벌,20,문화축제
41839,2024-02,1036,시래기축제,시래기축제,13,문화축제
41840,2024-02,452,시흥갯골축제,시흥갯골축제,290,문화축제
41841,2024-02,151,신안튤립축제,신안튤립축제,1770,문화축제
41842,2024-02,195,심훈상록문화제,심훈상록문화제,17,문화축제
41843,2024-02,175,아산성웅이순신축제,아산성웅이순신축제,330,문화축제
41844,2024-02,675,아트제주2019,아트제주,30,문화축제
41845,2024-02,530,안동민속축제,안동민속축제,20,문화축제
41846,2024-02,529,안동봄꽃축제,안동봄꽃축제,10,문화축제
41847,2024-02,804,안산국제거리극축제,안산국제거리극축제,1040,문화축제
41848,2024-02,816,안산사이언스밸리(ASV) 과학축제,안산사이언스밸리과학축제,10,문화축제
41849,2024-02,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,50,문화축제
41850,2024-02,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,120,문화축제
41851,2024-02,1035,양록제,양록제,16,문화축제
41852,2024-02,759,양산삽량문화축전,양산삽량문화축전,40,문화축제
41853,2024-02,758,양산웅상회야제,양산웅상회야제,110,문화축제
41854,2024-02,410,양양문화제,양양문화제,20,문화축제
41855,2024-02,408,양양송이축제,양양송이축제,120,문화축제
41856,2024-02,409,양양연어축제,양양연어축제,290,문화축제
41857,2024-02,188,양촌곶감축제,양촌곶감축제,470,문화축제
41858,2024-02,455,양평용문산산나물축제,양평용문산산나물축제,470,문화축제
41859,2024-02,1041,억새꽃 축제,억새꽃축제,20,문화축제
41860,2024-02,357,여수거북선축제,여수거북선축제,220,문화축제
41861,2024-02,362,여수동동북축제,여수동동북축제,20,문화축제
41862,2024-02,364,여수마칭페스티벌,여수마칭페스티벌,20,문화축제
41863,2024-02,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,320,문화축제
41864,2024-02,356,여수영취산진달래체험행사,여수영취산진달래체험행사,270,문화축제
41865,2024-02,456,여주오곡나루축제,여주오곡나루축제,320,문화축제
41866,2024-02,537,연산대추축제,연산대추축제,40,문화축제
41867,2024-02,538,연산백중놀이,연산백중놀이,17,문화축제
41868,2024-02,457,연천구석기축제,연천구석기축제,1000,문화축제
41869,2024-02,229,영덕대게축제,영덕대게축제,67400,문화축제
41870,2024-02,231,영덕물가자미축제,영덕물가자미축제,60,문화축제
41871,2024-02,230,영덕황금은어축제,영덕황금은어축제,16,문화축제
41872,2024-02,491,영암왕인문화축제,영암왕인문화축제,3290,문화축제
41873,2024-02,341,영천보현산별빛축제,영천보현산별빛축제,50,문화축제
41874,2024-02,339,영천한약축제,영천한약축제,80,문화축제
41875,2024-02,1013,예산장터삼국축제,예산장터삼국축제,90,문화축제
41876,2024-02,458,오산독산성문화제,오산독산성문화제,40,문화축제
41877,2024-02,41,오징어축제,오징어축제,90,문화축제
41878,2024-02,717,와룡문화제,와룡문화제,100,문화축제
41879,2024-02,549,완주와일드푸드축제,완주와일드푸드축제,50,문화축제
41880,2024-02,126,용마폭포 문화예술축제,용마폭포문화예술축제,20,문화축제
41881,2024-02,314,우륵문화제,우륵문화제,410,문화축제
41882,2024-02,1118,우시산국축제,우시산국축제,15,문화축제
41883,2024-02,51,울산고래축제,울산고래축제,770,문화축제
41884,2024-02,50,울산대공원 장미축제,울산대공원장미축제,230,문화축제
41885,2024-02,1021,울산쇠부리축제,울산쇠부리축제,460,문화축제
41886,2024-02,1117,울산옹기축제,울산옹기축제,450,문화축제
41887,2024-02,613,울산조선해양축제,울산조선해양축제,60,문화축제
41888,2024-02,1119,울주세계산악영화제,울주세계산악영화제,120,문화축제
41889,2024-02,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,17,문화축제
41890,2024-02,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,10240,문화축제
41891,2024-02,757,원동매화축제,원동매화축제,26380,문화축제
41892,2024-02,755,원동청정미나리축제,원동청정미나리축제,100,문화축제
41893,2024-02,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,40,문화축제
41894,2024-02,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,170,문화축제
41895,2024-02,1027,원주 한지문화제,원주한지문화제,190,문화축제
41896,2024-02,213,윤봉길평화축제,윤봉길평화축제,40,문화축제
41897,2024-02,1128,은평누리축제,은평누리축제,17,문화축제
41898,2024-02,1114,은행나무길 축제,은행나무길축제,14,문화축제
41899,2024-02,781,음성품바축제,음성품바축제,760,문화축제
41900,2024-02,105,의견문화제,의견문화제,15,문화축제
41901,2024-02,1065,의령 가례 밭미나리 축제,의령가례밭미나리축제,60,문화축제
41902,2024-02,494,의왕철도축제,의왕철도축제,190,문화축제
41903,2024-02,73,의정부음악극축제,의정부음악극축제,100,문화축제
41904,2024-02,214,의좋은형제축제,의좋은형제축제,30,문화축제
41905,2024-02,402,이천도자기축제,이천도자기축제,4330,문화축제
41906,2024-02,407,이천백사산수유꽃축제,이천백사산수유꽃축제,1350,문화축제
41907,2024-02,401,이천쌀문화축제,이천쌀문화축제,160,문화축제
41908,2024-02,404,이천인삼축제,이천인삼축제,40,문화축제
41909,2024-02,869,이호테우축제,이호테우축제,17,문화축제
41910,2024-02,591,익산서동축제,익산서동축제,920,문화축제
41911,2024-02,687,인삼골축제,인삼골축제,23,문화축제
41912,2024-02,872,인제빙어축제,인제빙어축제,1740,문화축제
41913,2024-02,1069,인천개항장문화재야행,인천개항장문화재야행,150,문화축제
41914,2024-02,109,임실N치즈축제,임실N치즈축제,290,문화축제
41915,2024-02,165,입장거봉포도축제,입장거봉포도축제,25,문화축제
41916,2024-02,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,40,문화축제
41917,2024-02,192,장고항 실치축제,장고항실치축제,1330,문화축제
41918,2024-02,793,장미꽃 필(feel)무렵,장미꽃필무렵,2760,문화축제
41919,2024-02,1022,장미축제,장미축제,1350,문화축제
41920,2024-02,582,장보고수산물축제,장보고수산물축제,20,문화축제
41921,2024-02,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,150,문화축제
41922,2024-02,1146,전국관악경연대회,전국관악경연대회,30,문화축제
41923,2024-02,1147,전국합창경연대회,전국합창경연대회,20,문화축제
41924,2024-02,503,전주국제발효식품엑스포,전주국제발효식품엑스포,36,문화축제
41925,2024-02,497,전주대사습놀이,전주대사습놀이,850,문화축제
41926,2024-02,498,전주세계소리축제,전주세계소리축제,880,문화축제
41927,2024-02,502,전주한지문화축제,전주한지문화축제,140,문화축제
41928,2024-02,1055,정선아리랑제,정선아리랑제,340,문화축제
41929,2024-02,1006,정월대보름 달맞이 행사,정월대보름달맞이행사,70,문화축제
41930,2024-02,594,정월대보름 달맞이문화제,정월대보름달맞이문화제,90,문화축제
41931,2024-02,10,정월대보름 큰잔치,정월대보름큰잔치,28,문화축제
41932,2024-02,708,정월대보름 행사,정월대보름행사,43860,문화축제
41933,2024-02,369,정월대보름달맞이축제,정월대보름달맞이축제,2830,문화축제
41934,2024-02,1138,정월대보름축제,정월대보름축제,13670,문화축제
41935,2024-02,342,정월대보름행사,정월대보름행사,43860,문화축제
41936,2024-02,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,40,문화축제
41937,2024-02,851,제 9회 수월봉 트레일,수월봉트레일,18,문화축제
41938,2024-02,772,제10회 무궁화축제,무궁화축제,60,문화축제
41939,2024-02,6,제11회 마포나루새우젓축제,마포나루새우젓축제,60,문화축제
41940,2024-02,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,410,문화축제
41941,2024-02,847,제11회 우도소라축제,우도소라축제,120,문화축제
41942,2024-02,269,제12회 지리산산청곶감축제,지리산산청곶감축제,510,문화축제
41943,2024-02,1,제13회 영동포도축제,영동포도축제,220,문화축제
41944,2024-02,564,제14회 광명시평생학습축제,광명시평생학습축제,15,문화축제
41945,2024-02,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,360,문화축제
41946,2024-02,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,410,문화축제
41947,2024-02,581,제14회 시흥갯골축제,시흥갯골축제,290,문화축제
41948,2024-02,580,제14회 전국해양스포츠제전,전국해양스포츠제전,190,문화축제
41949,2024-02,59,제14회 정읍 구절초꽃축제,정읍구절초꽃축제,17,문화축제
41950,2024-02,89,제15회 구리 코스모스 축제,구리코스모스축제,70,문화축제
41951,2024-02,88,제15회 구리한강 유채꽃 축제,구리한강유채꽃축제,64,문화축제
41952,2024-02,288,제15회 마곡사신록축제,마곡사신록축제,14,문화축제
41953,2024-02,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,450,문화축제
41954,2024-02,540,제15회 영산포 홍어축제,영산포홍어축제,90,문화축제
41955,2024-02,783,제15회 영양산나물축제,영양산나물축제,410,문화축제
