SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
34939,2023-08,490,고흥 우주항공 축제,고흥우주항공축제,60,문화축제
34940,2023-08,1087,곡성세계장미축제,곡성세계장미축제,280,문화축제
34941,2023-08,1088,곡성심청축제,곡성심청축제,90,문화축제
34942,2023-08,526,곰소젓갈발효축제,곰소젓갈발효축제,60,문화축제
34943,2023-08,1031,곰취축제,곰취축제,30,문화축제
34944,2023-08,170,공주 석장리 세계구석기축제,공주석장리세계구석기축제,60,문화축제
34945,2023-08,300,공주항공축제,공주항공축제,26,문화축제
34946,2023-08,1124,광양매화축제,광양매화축제,990,문화축제
34947,2023-08,1127,광양숯불구이축제,광양숯불구이축제,520,문화축제
34948,2023-08,1126,광양전어축제,광양전어축제,15800,문화축제
34949,2023-08,749,광주 남한산성문화제,광주남한산성문화제,130,문화축제
34950,2023-08,447,광주남한산성문화제,광주남한산성문화제,130,문화축제
34951,2023-08,620,광주세계김치축제,광주세계김치축제,410,문화축제
34952,2023-08,750,광주왕실도자기축제,광주왕실도자기축제,170,문화축제
34953,2023-08,619,광주프린지페스티벌,광주프린지페스티벌,480,문화축제
34954,2023-08,83,괴산고추축제,괴산고추축제,41250,문화축제
34955,2023-08,85,괴산올갱이축제,괴산올갱이축제,49,문화축제
34956,2023-08,146,구로G페스티벌,구로G페스티벌,970,문화축제
34957,2023-08,563,구름산예술제,구름산예술제,20,문화축제
34958,2023-08,900,군산시간여행축제,군산시간여행축제,3730,문화축제
34959,2023-08,448,군포철쭉축제,군포철쭉축제,200,문화축제
34960,2023-08,375,굿모닝 양림,굿모닝양림,28,문화축제
34961,2023-08,198,금강여울축제,금강여울축제,18,문화축제
34962,2023-08,443,금난새와 함께하는 종로 음악회,금난새와함께하는종로음악회,10,문화축제
34963,2023-08,868,금능 원담축제,금능원담축제,280,문화축제
34964,2023-08,196,금산인삼축제,금산인삼축제,10510,문화축제
34965,2023-08,835,금호강 바람소리길 축제,금호강바람소리길축제,3710,문화축제
34966,2023-08,967,김광석노래부르기,김광석노래부르기,150,문화축제
34967,2023-08,483,김삿갓문화제,김삿갓문화제,430,문화축제
34968,2023-08,1153,김유정문학제,김유정문학제,16,문화축제
34969,2023-08,367,김천국제가족연극제,김천국제가족연극제,760,문화축제
34970,2023-08,368,김천예술제,김천예술제,30,문화축제
34971,2023-08,370,김천자두포도축제,김천자두포도축제,13,문화축제
34972,2023-08,416,김포예술제,김포예술제,20,문화축제
34973,2023-08,237,김해독서대전,김해독서대전,140,문화축제
34974,2023-08,236,김해분청도자기축제,김해분청도자기축제,590,문화축제
34975,2023-08,630,남도음식문화큰잔치,남도음식문화큰잔치,490,문화축제
34976,2023-08,431,남부면 수국축제,남부면수국축제,230,문화축제
34977,2023-08,661,남산상봉제,남산상봉제,20,문화축제
34978,2023-08,560,남이흥장군 문화제,남이흥장군문화제,20,문화축제
34979,2023-08,1091,내 집 앞 세계영화제,내집앞세계영화제,50,문화축제
34980,2023-08,304,노원등축제,노원등축제,14,문화축제
34981,2023-08,305,노원탈축제,노원탈축제,430,문화축제
34982,2023-08,186,논산딸기축제,논산딸기축제,1290,문화축제
34983,2023-08,29,단감축제,단감축제,60,문화축제
34984,2023-08,480,단종문화제,단종문화제,100,문화축제
34985,2023-08,466,달마고도 걷기축제,달마고도걷기축제,37,문화축제
34986,2023-08,39,달맞이축제,달맞이축제,40,문화축제
34987,2023-08,474,달성토성마을축제,달성토성마을축제,40,문화축제
34988,2023-08,712,달집태우기,달집태우기,570,문화축제
34989,2023-08,733,담양대나무축제,담양대나무축제,420,문화축제
34990,2023-08,734,담양산타축제,담양산타축제,120,문화축제
34991,2023-08,1082,대관령눈꽃축제,대관령눈꽃축제,420,문화축제
34992,2023-08,697,대구국제뮤지컬페스티벌,대구국제뮤지컬페스티벌,170,문화축제
34993,2023-08,696,대구국제오페라축제,대구국제오페라축제,450,문화축제
34994,2023-08,695,대구국제재즈축제,대구국제재즈축제,290,문화축제
34995,2023-08,703,대구국제호러페스티벌,대구국제호러페스티벌,20,문화축제
34996,2023-08,957,대구스트리트 모터 페스티벌,대구스트리트모터페스티벌,90,문화축제
34997,2023-08,700,대구약령시한방문화축제,대구약령시한방문화축제,70,문화축제
34998,2023-08,954,대구워터페스티벌,대구워터페스티벌,158,문화축제
34999,2023-08,702,대구치맥페스티벌,대구치맥페스티벌,138900,문화축제
35000,2023-08,701,대구포크페스티벌,대구포크페스티벌,730,문화축제
35001,2023-08,15,도봉구 등축제,도봉구등축제,18,문화축제
35002,2023-08,1015,독일마을 맥주축제,독일마을맥주축제,3860,문화축제
35003,2023-08,481,동강국제사진제,동강국제사진제,2720,문화축제
35004,2023-08,768,동래읍성역사축제,동래읍성역사축제,1200,문화축제
35005,2023-08,911,동성로축제,동성로축제,410,문화축제
35006,2023-08,663,동춘당문화제,동춘당문화제,16,문화축제
35007,2023-08,907,동해무릉제,동해무릉제,2450,문화축제
35008,2023-08,1096,롤링나이트 2019,롤링나이트,11,문화축제
35009,2023-08,178,류방택 별 축제,류방택별축제,60,문화축제
35010,2023-08,656,마산가고파국화축제,마산가고파국화축제,40,문화축제
35011,2023-08,660,마산만날제,마산만날제,120,문화축제
35012,2023-08,478,마토예술제,마토예술제,30,문화축제
35013,2023-08,629,명량대첩축제,명량대첩축제,14660,문화축제
35014,2023-08,82,목도백중놀이,목도백중놀이,16,문화축제
35015,2023-08,892,목포항구축제,목포항구축제,3630,문화축제
35016,2023-08,174,무창포신비의바닷길축제,무창포신비의바닷길축제,320,문화축제
35017,2023-08,579,문경사과축제,문경사과축제,6600,문화축제
35018,2023-08,577,문경약돌한우축제,문경약돌한우축제,520,문화축제
35019,2023-08,578,문경오미자축제,문경오미자축제,7080,문화축제
35020,2023-08,576,문경찻사발축제,문경찻사발축제,500,문화축제
35021,2023-08,1054,민둥산억새꽃축제,민둥산억새꽃축제,1620,문화축제
35022,2023-08,128,밀양아리랑대축제,밀양아리랑대축제,250,문화축제
35023,2023-08,432,바다로 세계로,바다로세계로,220,문화축제
35024,2023-08,496,반딧불축제,반딧불축제,21390,문화축제
35025,2023-08,1033,배꼽축제,배꼽축제,1650,문화축제
35026,2023-08,756,배내골사과축제,배내골사과축제,20,문화축제
35027,2023-08,38,백제문화제,백제문화제,13570,문화축제
35028,2023-08,522,벌교꼬막축제,벌교꼬막축제,440,문화축제
35029,2023-08,640,법성포단오제,법성포단오제,60,문화축제
35030,2023-08,173,보령머드축제,보령머드축제,63930,문화축제
35031,2023-08,519,보성다향대축제,보성다향대축제,110,문화축제
35032,2023-08,524,보성전어축제,보성전어축제,920,문화축제
35033,2023-08,521,보성차밭 빛축제,보성차밭빛축제,50,문화축제
35034,2023-08,1116,보은대추축제,보은대추축제,9650,문화축제
35035,2023-08,1121,봉계한우불고기축제,봉계한우불고기축제,30,문화축제
35036,2023-08,732,봉화송이축제,봉화송이축제,3240,문화축제
35037,2023-08,731,봉화은어축제,봉화은어축제,3650,문화축제
35038,2023-08,780,부산 차이나타운특구 문화축제,부산차이나타운특구문화축제,100,문화축제
35039,2023-08,1108,부산고등어축제,부산고등어축제,1670,문화축제
35040,2023-08,743,부산국제록페스티벌,부산국제록페스티벌,3450,문화축제
35041,2023-08,723,부산국제영화제 전야제,부산국제영화제전야제,17,문화축제
35042,2023-08,742,부산바다축제,부산바다축제,70570,문화축제
35043,2023-08,744,부산불꽃축제,부산불꽃축제,44670,문화축제
35044,2023-08,724,부산자갈치축제,부산자갈치축제,1800,문화축제
35045,2023-08,726,부산크리스마스트리문화축제,부산크리스마스트리문화축제,13,문화축제
35046,2023-08,745,부산크리스마스트리축제,부산크리스마스트리축제,29,문화축제
35047,2023-08,747,부산항축제,부산항축제,1120,문화축제
35048,2023-08,525,부안마실축제,부안마실축제,220,문화축제
35049,2023-08,37,부여서동연꽃축제,부여서동연꽃축제,2030,문화축제
35050,2023-08,450,부천국제만화축제,부천국제만화축제,5170,문화축제
35051,2023-08,906,부천국제애니메이션페스티벌,부천국제애니메이션페스티벌,1010,문화축제
35052,2023-08,901,부천국제판타스틱영화제,부천국제판타스틱영화제,930,문화축제
35053,2023-08,904,부천세계비보이대회,부천세계비보이대회,130,문화축제
35054,2023-08,641,불갑산상사화축제,불갑산상사화축제,400,문화축제
35055,2023-08,75,블랙뮤직페스티벌,블랙뮤직페스티벌,380,문화축제
35056,2023-08,433,블루거제페스티벌,블루거제페스티벌,150,문화축제
35057,2023-08,108,사선문화제,사선문화제,1040,문화축제
35058,2023-08,674,산지천 축제,산지천축제,1570,문화축제
35059,2023-08,272,산청황매산철쭉제,산청황매산철쭉제,14,문화축제
35060,2023-08,110,산타축제,산타축제,16,문화축제
35061,2023-08,181,삼길포우럭축제,삼길포우럭축제,12510,문화축제
35062,2023-08,393,삼척동해왕이사부독도축제,삼척동해왕이사부독도축제,17,문화축제
35063,2023-08,389,삼척맹방유채꽃축제,삼척맹방유채꽃축제,28,문화축제
35064,2023-08,391,삼척장미축제,삼척장미축제,170,문화축제
35065,2023-08,394,삼척평생학습박람회,삼척평생학습박람회,16,문화축제
35066,2023-08,390,삼척황영조국제마라톤대회,삼척황영조국제마라톤대회,15,문화축제
35067,2023-08,559,삽교호조개구이 축제,삽교호조개구이축제,290,문화축제
35068,2023-08,8,상주 이야기축제,상주이야기축제,23,문화축제
35069,2023-08,634,상패남산축제,상패남산축제,30,문화축제
35070,2023-08,596,생거진천 문화축제,생거진천문화축제,440,문화축제
35071,2023-08,888,서귀포 3분 관광영화제,서귀포3분관광영화제,60,문화축제
35072,2023-08,883,서귀포칠십리축제,서귀포칠십리축제,380,문화축제
35073,2023-08,238,서대문독립민주축제,서대문독립민주축제,14,문화축제
35074,2023-08,388,서리풀페스티벌,서리풀페스티벌,10520,문화축제
35075,2023-08,898,서면메디컬스트리트 축제,서면메디컬스트리트축제,13,문화축제
35076,2023-08,180,서산6쪽마늘축제,서산6쪽마늘축제,30,문화축제
35077,2023-08,185,서산국화축제,서산국화축제,570,문화축제
35078,2023-08,182,서산뻘낙지먹물축제,서산뻘낙지먹물축제,15,문화축제
35079,2023-08,184,서산해미읍성축제,서산해미읍성축제,2680,문화축제
35080,2023-08,125,서울장미축제,서울장미축제,510,문화축제
35081,2023-08,618,서창만드리풍년제,서창만드리풍년제,140,문화축제
35082,2023-08,520,서편제보성소리축제,서편제보성소리축제,40,문화축제
35083,2023-08,113,석촌호수벚꽃축제,석촌호수벚꽃축제,140,문화축제
35084,2023-08,677,선농대제,선농대제,20,문화축제
35085,2023-08,794,선사문화축제,선사문화축제,860,문화축제
35086,2023-08,405,설봉산별빛축제,설봉산별빛축제,1940,문화축제
35087,2023-08,782,설성문화제,설성문화제,210,문화축제
35088,2023-08,1111,설화예술제,설화예술제,20,문화축제
35089,2023-08,1024,섬강축제,섬강축제,39,문화축제
35090,2023-08,106,섬진강다슬기축제,섬진강다슬기축제,40,문화축제
35091,2023-08,1052,성류문화제,성류문화제,19,문화축제
35092,2023-08,837,성산일출축제,성산일출축제,40,문화축제
35093,2023-08,727,세계 민속춤 축제,세계민속춤축제,120,문화축제
35094,2023-08,678,세계거리춤축제,세계거리춤축제,440,문화축제
35095,2023-08,624,세계청년축제,세계청년축제,60,문화축제
35096,2023-08,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,1600,문화축제
35097,2023-08,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,110,문화축제
35098,2023-08,651,세종축제,세종축제,7790,문화축제
35099,2023-08,752,소래포구축제,소래포구축제,19560,문화축제
35100,2023-08,1141,소양강문화제,소양강문화제,160,문화축제
35101,2023-08,470,송호해변여름축제,송호해변여름축제,108,문화축제
35102,2023-08,882,쇠소깍축제,쇠소깍축제,280,문화축제
35103,2023-08,153,수선화축제,수선화축제,140,문화축제
35104,2023-08,716,수성 건강 축제,수성건강축제,890,문화축제
35105,2023-08,715,수성못 페스티벌,수성못페스티벌,7850,문화축제
35106,2023-08,451,수원화성문화제,수원화성문화제,3500,문화축제
35107,2023-08,438,순창장류축제,순창장류축제,1880,문화축제
35108,2023-08,866,스테핑스톤페스티벌,스테핑스톤페스티벌,1990,문화축제
35109,2023-08,1036,시래기축제,시래기축제,17,문화축제
35110,2023-08,452,시흥갯골축제,시흥갯골축제,8070,문화축제
35111,2023-08,151,신안튤립축제,신안튤립축제,350,문화축제
35112,2023-08,1110,신정호 별빛축제,신정호별빛축제,520,문화축제
35113,2023-08,195,심훈상록문화제,심훈상록문화제,260,문화축제
35114,2023-08,175,아산성웅이순신축제,아산성웅이순신축제,140,문화축제
35115,2023-08,675,아트제주2019,아트제주,130,문화축제
35116,2023-08,531,안동국제탈춤축제,안동국제탈춤축제,50,문화축제
35117,2023-08,530,안동민속축제,안동민속축제,50,문화축제
35118,2023-08,815,안산 대부포도축제,안산대부포도축제,520,문화축제
35119,2023-08,804,안산국제거리극축제,안산국제거리극축제,120,문화축제
35120,2023-08,816,안산사이언스밸리(ASV) 과학축제,안산사이언스밸리과학축제,130,문화축제
35121,2023-08,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,720,문화축제
35122,2023-08,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,70,문화축제
35123,2023-08,1035,양록제,양록제,90,문화축제
35124,2023-08,759,양산삽량문화축전,양산삽량문화축전,1370,문화축제
35125,2023-08,758,양산웅상회야제,양산웅상회야제,60,문화축제
35126,2023-08,410,양양문화제,양양문화제,29,문화축제
35127,2023-08,408,양양송이축제,양양송이축제,4730,문화축제
35128,2023-08,409,양양연어축제,양양연어축제,1130,문화축제
35129,2023-08,188,양촌곶감축제,양촌곶감축제,40,문화축제
35130,2023-08,455,양평용문산산나물축제,양평용문산산나물축제,40,문화축제
35131,2023-08,1041,억새꽃 축제,억새꽃축제,80,문화축제
35132,2023-08,800,여르미오페스티벌,여르미오페스티벌,2450,문화축제
35133,2023-08,357,여수거북선축제,여수거북선축제,350,문화축제
35134,2023-08,362,여수동동북축제,여수동동북축제,50,문화축제
35135,2023-08,364,여수마칭페스티벌,여수마칭페스티벌,150,문화축제
35136,2023-08,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,3890,문화축제
35137,2023-08,358,여수여자만갯벌노을체험행사,여수여자만갯벌노을체험행사,18,문화축제
35138,2023-08,356,여수영취산진달래체험행사,여수영취산진달래체험행사,11,문화축제
35139,2023-08,456,여주오곡나루축제,여주오곡나루축제,1320,문화축제
35140,2023-08,537,연산대추축제,연산대추축제,290,문화축제
35141,2023-08,538,연산백중놀이,연산백중놀이,130,문화축제
35142,2023-08,1076,연안부두 축제,연안부두축제,100,문화축제
35143,2023-08,457,연천구석기축제,연천구석기축제,640,문화축제
35144,2023-08,229,영덕대게축제,영덕대게축제,750,문화축제
35145,2023-08,231,영덕물가자미축제,영덕물가자미축제,69,문화축제
35146,2023-08,230,영덕황금은어축제,영덕황금은어축제,78,문화축제
35147,2023-08,491,영암왕인문화축제,영암왕인문화축제,70,문화축제
35148,2023-08,482,영월동강뗏목축제,영월동강뗏목축제,13,문화축제
35149,2023-08,340,영천문화예술제,영천문화예술제,150,문화축제
35150,2023-08,341,영천보현산별빛축제,영천보현산별빛축제,890,문화축제
35151,2023-08,339,영천한약축제,영천한약축제,180,문화축제
35152,2023-08,1013,예산장터삼국축제,예산장터삼국축제,680,문화축제
35153,2023-08,1086,오대산문화축전,오대산문화축전,30,문화축제
35154,2023-08,458,오산독산성문화제,오산독산성문화제,90,문화축제
35155,2023-08,471,오시아노 樂 페스티벌,오시아노락페스티벌,10,문화축제
35156,2023-08,41,오징어축제,오징어축제,1290,문화축제
35157,2023-08,717,와룡문화제,와룡문화제,18,문화축제
35158,2023-08,549,완주와일드푸드축제,완주와일드푸드축제,670,문화축제
35159,2023-08,162,왕새우 축제,왕새우축제,250,문화축제
35160,2023-08,45,욕지 섬 문화축제,욕지섬문화축제,13,문화축제
35161,2023-08,126,용마폭포 문화예술축제,용마폭포문화예술축제,70,문화축제
35162,2023-08,314,우륵문화제,우륵문화제,1470,문화축제
35163,2023-08,1040,운악산단풍축제,운악산단풍축제,40,문화축제
35164,2023-08,40,울릉해변가요제,울릉해변가요제,10,문화축제
35165,2023-08,51,울산고래축제,울산고래축제,1000,문화축제
35166,2023-08,50,울산대공원 장미축제,울산대공원장미축제,140,문화축제
35167,2023-08,1021,울산쇠부리축제,울산쇠부리축제,130,문화축제
35168,2023-08,1117,울산옹기축제,울산옹기축제,270,문화축제
35169,2023-08,613,울산조선해양축제,울산조선해양축제,20670,문화축제
35170,2023-08,1119,울주세계산악영화제,울주세계산악영화제,440,문화축제
35171,2023-08,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,70,문화축제
35172,2023-08,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,40,문화축제
35173,2023-08,757,원동매화축제,원동매화축제,19,문화축제
35174,2023-08,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,150,문화축제
35175,2023-08,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,140,문화축제
35176,2023-08,1027,원주 한지문화제,원주한지문화제,280,문화축제
35177,2023-08,213,윤봉길평화축제,윤봉길평화축제,20,문화축제
35178,2023-08,1128,은평누리축제,은평누리축제,190,문화축제
35179,2023-08,1114,은행나무길 축제,은행나무길축제,60,문화축제
35180,2023-08,781,음성품바축제,음성품바축제,670,문화축제
35181,2023-08,495,의왕백운예술제,의왕백운예술제,50,문화축제
35182,2023-08,494,의왕철도축제,의왕철도축제,50,문화축제
35183,2023-08,73,의정부음악극축제,의정부음악극축제,250,문화축제
35184,2023-08,214,의좋은형제축제,의좋은형제축제,250,문화축제
35185,2023-08,402,이천도자기축제,이천도자기축제,3000,문화축제
35186,2023-08,407,이천백사산수유꽃축제,이천백사산수유꽃축제,50,문화축제
35187,2023-08,401,이천쌀문화축제,이천쌀문화축제,1480,문화축제
35188,2023-08,404,이천인삼축제,이천인삼축제,130,문화축제
35189,2023-08,869,이호테우축제,이호테우축제,440,문화축제
35190,2023-08,591,익산서동축제,익산서동축제,7380,문화축제
35191,2023-08,687,인삼골축제,인삼골축제,310,문화축제
35192,2023-08,872,인제빙어축제,인제빙어축제,510,문화축제
35193,2023-08,1069,인천개항장문화재야행,인천개항장문화재야행,17170,문화축제
35194,2023-08,1073,인천상륙작전 월미축제,인천상륙작전월미축제,16,문화축제
35195,2023-08,109,임실N치즈축제,임실N치즈축제,2660,문화축제
35196,2023-08,160,임자도 민어 축제,임자도민어축제,1540,문화축제
35197,2023-08,165,입장거봉포도축제,입장거봉포도축제,1730,문화축제
35198,2023-08,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,110,문화축제
35199,2023-08,192,장고항 실치축제,장고항실치축제,190,문화축제
35200,2023-08,793,장미꽃 필(feel)무렵,장미꽃필무렵,48320,문화축제
35201,2023-08,1022,장미축제,장미축제,8810,문화축제
35202,2023-08,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,8240,문화축제
35203,2023-08,1146,전국관악경연대회,전국관악경연대회,170,문화축제
35204,2023-08,1147,전국합창경연대회,전국합창경연대회,40,문화축제
