SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
"21793","2021-08","29","단감축제","단감축제","25","문화축제"
"21369","2021-08","997","2014 안양시민축제","안양시민축제","100","문화축제"
"21372","2021-08","992","2015 안양 시민축제","안양시민축제","100","문화축제"
"21374","2021-08","990","2016 광복기념음악회","광복기념음악회","15","문화축제"
"21376","2021-08","396","2016 대가야체험축제","대가야체험축제","40","문화축제"
"21379","2021-08","945","2016 대구약령시한방문화축제","대구약령시한방문화축제","470","문화축제"
"21382","2021-08","994","2016 안양 시민축제","안양시민축제","100","문화축제"
"21385","2021-08","996","2016 제5회 안양공공예술프로젝트","안양공공예술프로젝트","40","문화축제"
"21388","2021-08","819","2016 평생학습 박람회 & 제6회 도서관책문화축제","평생학습박람회","220","문화축제"
"21390","2021-08","1000","2017 광복기념음악회","광복기념음악회","15","문화축제"
"21392","2021-08","952","2017 대구약령시한방문화축제","대구약령시한방문화축제","470","문화축제"
"21395","2021-08","627","2017 물의나라화천 쪽배축제","물의나라화천쪽배축제","35","문화축제"
"21398","2021-08","1001","2017 안양 시민축제","안양시민축제","100","문화축제"
"21401","2021-08","628","2017 얼음나라화천 산천어축제","얼음나라화천산천어축제","250","문화축제"
"21404","2021-08","4","2017 영동곶감축제","영동곶감축제","30","문화축제"
"21407","2021-08","385","2017 음식 문화축제","음식문화축제","14","문화축제"
"21410","2021-08","287","2018 계룡산산신제","계룡산산신제","30","문화축제"
"21413","2021-08","286","2018 공주 석장리 세계구석기축제","공주석장리세계구석기축제","80","문화축제"
"21415","2021-08","1004","2018 광복기념음악회","광복기념음악회","15","문화축제"
"21417","2021-08","962","2018 대구약령시한방문화축제","대구약령시한방문화축제","470","문화축제"
"21420","2021-08","290","2018 마곡사토요무대","마곡사토요무대","14","문화축제"
"21422","2021-08","1123","2018 무안황토갯벌축제","무안황토갯벌축제","230","문화축제"
"21426","2021-08","799","2018 안산 김홍도축제","안산김홍도축제","27","문화축제"
"21429","2021-08","1005","2018 안양 시민축제","안양시민축제","100","문화축제"
"21432","2021-08","313","2018 연제고분판타지축제","연제고분판타지축제","23","문화축제"
"21435","2021-08","386","2018 음식 문화축제","음식문화축제","14","문화축제"
"21438","2021-08","501","2018 전주비빔밥축제","전주비빔밥축제","370","문화축제"
"21441","2021-08","463","2018 제2회 광진교 페스티벌","광진교페스티벌","13","문화축제"
"21443","2021-08","444","2018 종로한복축제","종로한복축제","390","문화축제"
"21446","2021-08","1094","2019 강남페스티벌","강남페스티벌","200","문화축제"
"21448","2021-08","1093","2019 강남페스티벌 패션쇼","강남페스티벌패션쇼","16","문화축제"
"21451","2021-08","296","2019 계룡산산신제","계룡산산신제","30","문화축제"
"21454","2021-08","609","2019 고양가을꽃축제","고양가을꽃축제","500","문화축제"
"21457","2021-08","597","2019 고양국제꽃박람회","고양국제꽃박람회","410","문화축제"
"21460","2021-08","602","2019 고양행주문화제","고양행주문화제","40","문화축제"
"21463","2021-08","610","2019 고양호수예술축제","고양호수예술축제","730","문화축제"
"21465","2021-08","295","2019 공주 석장리 구석기축제","공주석장리구석기축제","14","문화축제"
"21467","2021-08","863","2019 곶자왈 반딧불이 축제","곶자왈반딧불이축제","140","문화축제"
"21470","2021-08","306","2019 군포철쭉축제","군포철쭉축제","60","문화축제"
"21473","2021-08","223","2019 금정산성축제","금정산성축제","26","문화축제"
"21476","2021-08","975","2019 대구약령시한방문화축제","대구약령시한방문화축제","470","문화축제"
"21479","2021-08","873","2019 대전 서구힐링 아트페스티벌","대전서구힐링아트페스티벌","14","문화축제"
"21482","2021-08","836","2019 대한민국 국향대전","대한민국국향대전","20","문화축제"
"21486","2021-08","121","2019 동작복지나눔축제","동작복지나눔축제","230","문화축제"
"21491","2021-08","150","2019 보정역생활문화센터 <청춘파티  - 특별프로그램>","보정역생활문화센터","190","문화축제"
"21494","2021-08","889","2019 부평풍물대축제","부평풍물대축제","440","문화축제"
"21497","2021-08","384","2019 수원등불축제","수원등불축제","16","문화축제"
"21500","2021-08","382","2019 수원연극축제","수원연극축제","140","문화축제"
"21503","2021-08","365","2019 순천 푸드앤아트 페스티벌","순천푸드앤아트페스티벌","160","문화축제"
"21505","2021-08","262","2019 시청자의 날(기존)","시청자의날","17","문화축제"
"21507","2021-08","1057","2019 안성맞춤 남사당 바우덕이축제","안성맞춤남사당바우덕이축제","23","문화축제"
"21509","2021-08","1047","2019 양주 천만송이 천일홍 축제","양주천만송이천일홍축제","14","문화축제"
"21512","2021-08","980","2019 여주오곡나루축제(취소)","여주오곡나루축제","100","문화축제"
"21515","2021-08","36","2019 예천세계활축제","예천세계활축제","130","문화축제"
"21519","2021-08","387","2019 음식 문화축제","음식문화축제","14","문화축제"
"21524","2021-08","462","2019 제8회 서울동화축제","서울동화축제","40","문화축제"
"21527","2021-08","864","2019 제주 메밀축제","제주메밀축제","14","문화축제"
"21530","2021-08","664","2019 제주들불축제","제주들불축제","530","문화축제"
"21533","2021-08","665","2019 제주왕벚꽃축제","제주왕벚꽃축제","50","문화축제"
"21536","2021-08","400","2019 진안홍삼축제","진안홍삼축제","240","문화축제"
"21543","2021-08","62","2019 하하페스티벌","하하페스티벌","190","문화축제"
"21545","2021-08","513","2019년 울산 마두희 축제","울산마두희축제","50","문화축제"
"21548","2021-08","506","2019년 제15회 해운대모래축제","해운대모래축제","330","문화축제"
"21553","2021-08","867","2019년도 거문오름국제트레킹","거문오름국제트레킹","16","문화축제"
"21555","2021-08","487","2019청도반시축제","청도반시축제","80","문화축제"
"21558","2021-08","488","2019청도세계코미디아트페스티벌","청도세계코미디아트페스티벌","10","문화축제"
"21560","2021-08","485","2019청도소싸움축제","청도소싸움축제","110","문화축제"
"21563","2021-08","694","2019컬러풀대구페스티벌","컬러풀대구페스티벌","70","문화축제"
"21568","2021-08","910","「제34회 대구약령시 한방문화축제」","대구약령시한방문화축제","470","문화축제"
"21571","2021-08","917","「제35회 대구약령시 한방문화축제」","대구약령시한방문화축제","470","문화축제"
