SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
25139,"2022-02","883","서귀포칠십리축제","서귀포칠십리축제",150,"문화축제"
25142,"2022-02","238","서대문독립민주축제","서대문독립민주축제",18,"문화축제"
25145,"2022-02","388","서리풀페스티벌","서리풀페스티벌",210,"문화축제"
25149,"2022-02","185","서산국화축제","서산국화축제",40,"문화축제"
25152,"2022-02","184","서산해미읍성축제","서산해미읍성축제",3330,"문화축제"
25155,"2022-02","125","서울장미축제","서울장미축제",480,"문화축제"
25158,"2022-02","520","서편제보성소리축제","서편제보성소리축제",30,"문화축제"
25161,"2022-02","113","석촌호수벚꽃축제","석촌호수벚꽃축제",780,"문화축제"
25165,"2022-02","794","선사문화축제","선사문화축제",20,"문화축제"
25168,"2022-02","782","설성문화제","설성문화제",18,"문화축제"
25173,"2022-02","678","세계거리춤축제","세계거리춤축제",20,"문화축제"
25176,"2022-02","652","세종 조치원 복숭아  축제","세종조치원복숭아축제",30,"문화축제"
25179,"2022-02","24","세종대왕과 초정약수 축제","세종대왕과초정약수축제",30,"문화축제"
25182,"2022-02","651","세종축제","세종축제",100,"문화축제"
25185,"2022-02","752","소래포구축제","소래포구축제",90,"문화축제"
25189,"2022-02","153","수선화축제","수선화축제",700,"문화축제"
25192,"2022-02","715","수성못 페스티벌","수성못페스티벌",20,"문화축제"
25195,"2022-02","451","수원화성문화제","수원화성문화제",200,"문화축제"
25198,"2022-02","438","순창장류축제","순창장류축제",90,"문화축제"
25201,"2022-02","452","시흥갯골축제","시흥갯골축제",160,"문화축제"
25204,"2022-02","151","신안튤립축제","신안튤립축제",880,"문화축제"
25207,"2022-02","1110","신정호 별빛축제","신정호별빛축제",10,"문화축제"
25209,"2022-02","195","심훈상록문화제","심훈상록문화제",20,"문화축제"
25211,"2022-02","175","아산성웅이순신축제","아산성웅이순신축제",50,"문화축제"
25214,"2022-02","675","아트제주2019","아트제주",100,"문화축제"
25218,"2022-02","804","안산국제거리극축제","안산국제거리극축제",230,"문화축제"
25221,"2022-02","454","안성맞춤남사당바우덕이축제","안성맞춤남사당바우덕이축제",11,"문화축제"
25224,"2022-02","938","약령개장 357주년 2015「대구약령시 한방문화축제」","대구약령시한방문화축제",60,"문화축제"
25226,"2022-02","1035","양록제","양록제",15,"문화축제"
25228,"2022-02","759","양산삽량문화축전","양산삽량문화축전",18,"문화축제"
25231,"2022-02","758","양산웅상회야제","양산웅상회야제",24,"문화축제"
25236,"2022-02","408","양양송이축제","양양송이축제",80,"문화축제"
25239,"2022-02","409","양양연어축제","양양연어축제",260,"문화축제"
25242,"2022-02","188","양촌곶감축제","양촌곶감축제",50,"문화축제"
25245,"2022-02","455","양평용문산산나물축제","양평용문산산나물축제",250,"문화축제"
25249,"2022-02","357","여수거북선축제","여수거북선축제",140,"문화축제"
25253,"2022-02","360","여수밤바다 불꽃축제","여수밤바다불꽃축제",110,"문화축제"
25256,"2022-02","456","여주오곡나루축제","여주오곡나루축제",70,"문화축제"
25259,"2022-02","537","연산대추축제","연산대추축제",30,"문화축제"
25261,"2022-02","538","연산백중놀이","연산백중놀이",11,"문화축제"
25264,"2022-02","457","연천구석기축제","연천구석기축제",460,"문화축제"
25267,"2022-02","229","영덕대게축제","영덕대게축제",5980,"문화축제"
25271,"2022-02","491","영암왕인문화축제","영암왕인문화축제",40,"문화축제"
25275,"2022-02","341","영천보현산별빛축제","영천보현산별빛축제",50,"문화축제"
25278,"2022-02","339","영천한약축제","영천한약축제",30,"문화축제"
25281,"2022-02","1013","예산장터삼국축제","예산장터삼국축제",40,"문화축제"
25284,"2022-02","458","오산독산성문화제","오산독산성문화제",140,"문화축제"
25287,"2022-02","41","오징어축제","오징어축제",50,"문화축제"
25294,"2022-02","549","완주와일드푸드축제","완주와일드푸드축제",30,"문화축제"
25298,"2022-02","314","우륵문화제","우륵문화제",20,"문화축제"
25303,"2022-02","51","울산고래축제","울산고래축제",190,"문화축제"
25306,"2022-02","50","울산대공원 장미축제","울산대공원장미축제",350,"문화축제"
25309,"2022-02","1021","울산쇠부리축제","울산쇠부리축제",210,"문화축제"
25312,"2022-02","1117","울산옹기축제","울산옹기축제",190,"문화축제"
25315,"2022-02","613","울산조선해양축제","울산조선해양축제",20,"문화축제"
25318,"2022-02","1119","울주세계산악영화제","울주세계산악영화제",500,"문화축제"
25321,"2022-02","1051","울진금강송송이축제와 친환경농산물축제","울진금강송송이축제",15,"문화축제"
25324,"2022-02","1049","울진대게와 붉은대게 축제","울진대게와붉은대게축제",170,"문화축제"
25325,"2022-02","278","웅진성수문병 근무교대식","웅진성수문병근무교대식",42,"문화축제"
25327,"2022-02","757","원동매화축제","원동매화축제",7450,"문화축제"
25330,"2022-02","755","원동청정미나리축제","원동청정미나리축제",260,"문화축제"
25333,"2022-02","1026","원주 다이내믹 댄싱카니발","원주다이내믹댄싱카니발",120,"문화축제"
25336,"2022-02","1025","원주 용수골 꽃 양귀비축제","원주용수골꽃양귀비축제",120,"문화축제"
25339,"2022-02","1027","원주 한지문화제","원주한지문화제",200,"문화축제"
25342,"2022-02","213","윤봉길평화축제","윤봉길평화축제",17,"문화축제"
25345,"2022-02","1128","은평누리축제","은평누리축제",30,"문화축제"
25349,"2022-02","781","음성품바축제","음성품바축제",180,"문화축제"
25351,"2022-02","105","의견문화제","의견문화제",10,"문화축제"
25355,"2022-02","494","의왕철도축제","의왕철도축제",30,"문화축제"
25358,"2022-02","73","의정부음악극축제","의정부음악극축제",100,"문화축제"
25361,"2022-02","214","의좋은형제축제","의좋은형제축제",60,"문화축제"
25364,"2022-02","402","이천도자기축제","이천도자기축제",960,"문화축제"
25367,"2022-02","407","이천백사산수유꽃축제","이천백사산수유꽃축제",240,"문화축제"
25370,"2022-02","401","이천쌀문화축제","이천쌀문화축제",30,"문화축제"
25374,"2022-02","591","익산서동축제","익산서동축제",270,"문화축제"
25378,"2022-02","872","인제빙어축제","인제빙어축제",1630,"문화축제"
25381,"2022-02","1069","인천개항장문화재야행","인천개항장문화재야행",60,"문화축제"
25384,"2022-02","109","임실N치즈축제","임실N치즈축제",40,"문화축제"
25387,"2022-02","165","입장거봉포도축제","입장거봉포도축제",30,"문화축제"
25390,"2022-02","528","자라섬 국제재즈페스티벌","자라섬국제재즈페스티벌",40,"문화축제"
25393,"2022-02","192","장고항 실치축제","장고항실치축제",340,"문화축제"
25396,"2022-02","1022","장미축제","장미축제",940,"문화축제"
25398,"2022-02","582","장보고수산물축제","장보고수산물축제",20,"문화축제"
25401,"2022-02","276","장수 한우랑 사과랑 축제","장수한우랑사과랑축제",30,"문화축제"
25404,"2022-02","1146","전국관악경연대회","전국관악경연대회",19,"문화축제"
25407,"2022-02","503","전주국제발효식품엑스포","전주국제발효식품엑스포",30,"문화축제"
25411,"2022-02","497","전주대사습놀이","전주대사습놀이",390,"문화축제"
25414,"2022-02","498","전주세계소리축제","전주세계소리축제",310,"문화축제"
25417,"2022-02","502","전주한지문화축제","전주한지문화축제",100,"문화축제"
25420,"2022-02","1055","정선아리랑제","정선아리랑제",270,"문화축제"
25422,"2022-02","1006","정월대보름 달맞이 행사","정월대보름달맞이행사",16,"문화축제"
25423,"2022-02","594","정월대보름 달맞이문화제","정월대보름달맞이문화제",12,"문화축제"
25425,"2022-02","708","정월대보름 행사","정월대보름행사",4770,"문화축제"
25427,"2022-02","369","정월대보름달맞이축제","정월대보름달맞이축제",57,"문화축제"
25429,"2022-02","1138","정월대보름축제","정월대보름축제",380,"문화축제"
25432,"2022-02","342","정월대보름행사","정월대보름행사",4770,"문화축제"
25435,"2022-02","355","정조대왕 능행차 공동재현","정조대왕능행차공동재현",30,"문화축제"
25438,"2022-02","851","제 9회 수월봉 트레일","수월봉트레일",15,"문화축제"
25441,"2022-02","772","제10회 무궁화축제","무궁화축제",30,"문화축제"
25444,"2022-02","6","제11회 마포나루새우젓축제","마포나루새우젓축제",19,"문화축제"
25446,"2022-02","1043","제11회 삼락벚꽃축제","삼락벚꽃축제",40,"문화축제"
25448,"2022-02","847","제11회 우도소라축제","우도소라축제",50,"문화축제"
25451,"2022-02","269","제12회 지리산산청곶감축제","지리산산청곶감축제",160,"문화축제"
25454,"2022-02","1","제13회 영동포도축제","영동포도축제",120,"문화축제"
25457,"2022-02","507","제14회 부산국제매직페스티벌","부산국제매직페스티벌",20,"문화축제"
25460,"2022-02","508","제14회 부산국제어린이청소년영화제","부산국제어린이청소년영화제",490,"문화축제"
25463,"2022-02","581","제14회 시흥갯골축제","시흥갯골축제",160,"문화축제"
25466,"2022-02","580","제14회 전국해양스포츠제전","전국해양스포츠제전",25,"문화축제"
25469,"2022-02","89","제15회 구리 코스모스 축제","구리코스모스축제",20,"문화축제"
25471,"2022-02","88","제15회 구리한강 유채꽃 축제","구리한강유채꽃축제",23,"문화축제"
25477,"2022-02","761","제15회 영등포 여의도 봄꽃축제","영등포여의도봄꽃축제",170,"문화축제"
25480,"2022-02","540","제15회 영산포 홍어축제","영산포홍어축제",40,"문화축제"
25483,"2022-02","783","제15회 영양산나물축제","영양산나물축제",70,"문화축제"
25486,"2022-02","397","제15회 진안고원 운장산고로쇠축제","진안고원운장산고로쇠축제",290,"문화축제"
25490,"2022-02","34","제15회 파주개성인삼축제","파주개성인삼축제",20,"문화축제"
25493,"2022-02","91","제16회 구리 코스모스 축제","구리코스모스축제",20,"문화축제"
25495,"2022-02","90","제16회 구리한강 유채꽃 축제","구리한강유채꽃축제",23,"문화축제"
25501,"2022-02","642","제16회 추억의 충장축제","추억의충장축제",50,"문화축제"
25505,"2022-02","92","제17회 구리 유채꽃 축제","구리유채꽃축제",150,"문화축제"
25508,"2022-02","93","제17회 구리 코스모스 축제","구리코스모스축제",20,"문화축제"
25511,"2022-02","94","제18회 구리 유채꽃 축제","구리유채꽃축제",150,"문화축제"
25514,"2022-02","95","제18회 구리 코스모스 축제","구리코스모스축제",20,"문화축제"
25518,"2022-02","1102","제18회 합천벚꽃마라톤대회","합천벚꽃마라톤대회",33,"문화축제"
25522,"2022-02","96","제19회 구리 유채꽃 축제","구리유채꽃축제",150,"문화축제"
25525,"2022-02","97","제19회 구리 코스모스 축제","구리코스모스축제",20,"문화축제"
25528,"2022-02","270","제19회 산청한방약초축제","산청한방약초축제",250,"문화축제"
25531,"2022-02","500","제19회 전주국제영화제","전주국제영화제",8810,"문화축제"
25534,"2022-02","779","제19회광안리어방축제","광안리어방축제",90,"문화축제"
25537,"2022-02","1077","제1회 대청호 벚꽃축제","대청호벚꽃축제",50,"문화축제"
25540,"2022-02","548","제20회 청양고추.구기자축제","청양고추구기자축제",15,"문화축제"
25544,"2022-02","5","제22회 과천축제","과천축제",60,"문화축제"
25547,"2022-02","1122","제22회 무안연꽃축제","무안연꽃축제",350,"문화축제"
25550,"2022-02","1028","제22회 보령머드축제","보령머드축제",2730,"문화축제"
25554,"2022-02","371","제23회 단양온달문화축제","단양온달문화축제",30,"문화축제"
25557,"2022-02","35","제23회 파주장단콩축제","파주장단콩축제",290,"문화축제"
25560,"2022-02","1104","제23회 황매산철쭉제","황매산철쭉제",50,"문화축제"
25562,"2022-02","319","제24회 봉화산 철쭉제","봉화산철쭉제",21,"문화축제"
25565,"2022-02","511","제24회 부산국제영화제","부산국제영화제",7440,"문화축제"
25568,"2022-02","509","제24회 부산바다축제","부산바다축제",80,"문화축제"
25571,"2022-02","222","제25회 남도음식문화큰잔치","남도음식문화큰잔치",30,"문화축제"
