SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
"18442","2021-02","463","2018 제2회 광진교 페스티벌","광진교페스티벌","16","문화축제"
"18444","2021-02","444","2018 종로한복축제","종로한복축제","30","문화축제"
"18450","2021-02","1094","2019 강남페스티벌","강남페스티벌","50","문화축제"
"18455","2021-02","298","2019 계룡산벚꽃축제","계룡산벚꽃축제","20","문화축제"
"18460","2021-02","296","2019 계룡산산신제","계룡산산신제","30","문화축제"
"18466","2021-02","609","2019 고양가을꽃축제","고양가을꽃축제","90","문화축제"
"18472","2021-02","597","2019 고양국제꽃박람회","고양국제꽃박람회","780","문화축제"
"18478","2021-02","602","2019 고양행주문화제","고양행주문화제","30","문화축제"
"18484","2021-02","610","2019 고양호수예술축제","고양호수예술축제","37","문화축제"
"18490","2021-02","295","2019 공주 석장리 구석기축제","공주석장리구석기축제","13","문화축제"
"18496","2021-02","863","2019 곶자왈 반딧불이 축제","곶자왈반딧불이축제","100","문화축제"
"18502","2021-02","306","2019 군포철쭉축제","군포철쭉축제","130","문화축제"
"18513","2021-02","975","2019 대구약령시한방문화축제","대구약령시한방문화축제","18","문화축제"
"18527","2021-02","150","2019 보정역생활문화센터 <청춘파티  - 특별프로그램>","보정역생활문화센터","50","문화축제"
"18533","2021-02","889","2019 부평풍물대축제","부평풍물대축제","130","문화축제"
"18546","2021-02","382","2019 수원연극축제","수원연극축제","50","문화축제"
"18552","2021-02","365","2019 순천 푸드앤아트 페스티벌","순천푸드앤아트페스티벌","30","문화축제"
"18558","2021-02","152","2019 신안 섬 갯벌 축제","신안섬갯벌축제","33","문화축제"
"18570","2021-02","980","2019 여주오곡나루축제(취소)","여주오곡나루축제","30","문화축제"
"18576","2021-02","36","2019 예천세계활축제","예천세계활축제","17","문화축제"
"18584","2021-02","294","2019 웅진성수문병 근무교대식","웅진성수문병근무교대식","11","문화축제"
"18592","2021-02","54","2019 정읍벚꽃축제","정읍벚꽃축제","110","문화축제"
"18598","2021-02","462","2019 제8회 서울동화축제","서울동화축제","30","문화축제"
"18604","2021-02","864","2019 제주 메밀축제","제주메밀축제","16","문화축제"
"18610","2021-02","664","2019 제주들불축제","제주들불축제","10120","문화축제"
"18616","2021-02","665","2019 제주왕벚꽃축제","제주왕벚꽃축제","490","문화축제"
"18625","2021-02","400","2019 진안홍삼축제","진안홍삼축제","60","문화축제"
"18634","2021-02","292","2019겨울공주군밤축제","겨울공주군밤축제","160","문화축제"
"18638","2021-02","513","2019년 울산 마두희 축제","울산마두희축제","20","문화축제"
"18644","2021-02","506","2019년 제15회 해운대모래축제","해운대모래축제","270","문화축제"
"18650","2021-02","514","2019년 한글문화예술제","한글문화예술제","16","문화축제"
"18658","2021-02","487","2019청도반시축제","청도반시축제","20","문화축제"
"18666","2021-02","485","2019청도소싸움축제","청도소싸움축제","30","문화축제"
"18672","2021-02","694","2019컬러풀대구페스티벌","컬러풀대구페스티벌","12","문화축제"
"18679","2021-02","1034","DMZ마라톤대회","DMZ마라톤대회","20","문화축제"
"18682","2021-02","910","「제34회 대구약령시 한방문화축제」","대구약령시한방문화축제","18","문화축제"
"18688","2021-02","917","「제35회 대구약령시 한방문화축제」","대구약령시한방문화축제","18","문화축제"
"18694","2021-02","924","「제36회 대구약령시 한방문화축제」","대구약령시한방문화축제","18","문화축제"
"18700","2021-02","931","「제37회 대구약령시 한방문화축제」","대구약령시한방문화축제","18","문화축제"
"18706","2021-02","235","가야문화축제","가야문화축제","750","문화축제"
"18712","2021-02","845","가파도청보리축제","가파도청보리축제","7350","문화축제"
"18718","2021-02","154","간재미 축제","간재미축제","31","문화축제"
"18723","2021-02","1120","간절곶해맞이","간절곶해맞이","13","문화축제"
"18741","2021-02","111","강감찬축제","강감찬축제","50","문화축제"
"18747","2021-02","187","강경젓갈축제","강경젓갈축제","160","문화축제"
"18753","2021-02","586","강동선사문화축제","강동선사문화축제","60","문화축제"
"18765","2021-02","764","강릉커피축제","강릉커피축제","240","문화축제"
"18772","2021-02","115","개천예술제","개천예술제","150","문화축제"
"18778","2021-02","437","거제 대구수산물 축제","거제대구수산물축제","14","문화축제"
"18781","2021-02","436","거제 섬꽃축제","거제섬꽃축제","180","문화축제"
"18790","2021-02","434","거제맥주축제","거제맥주축제","14","문화축제"
"18796","2021-02","615","거창크리스마스트리문화축제","거창크리스마스트리문화축제","230","문화축제"
"18802","2021-02","614","거창한마당대축제","거창한마당대축제","20","문화축제"
"18808","2021-02","101","겨울왕국 제천페스티벌","겨울왕국제천페스티벌","36","문화축제"
"18814","2021-02","766","경산자인단오제","경산자인단오제","170","문화축제"
"18821","2021-02","760","계룡군문화축제","계룡군문화축제","70","문화축제"
"18826","2021-02","171","계룡산벚꽃축제","계룡산벚꽃축제","20","문화축제"
"18831","2021-02","280","계룡산산신제","계룡산산신제","30","문화축제"
"18840","2021-02","753","고려산진달래축제","고려산진달래축제","1000","문화축제"
"18846","2021-02","27","고로쇠축제","고로쇠축제","210","문화축제"
"18854","2021-02","1105","고스트파크","고스트파크","1470","문화축제"
"18869","2021-02","326","고창갯벌축제","고창갯벌축제","20","문화축제"
"18875","2021-02","322","고창모양성제","고창모양성제","60","문화축제"
"18880","2021-02","325","고창복분자와수박축제","고창복분자와수박축제","22","문화축제"
"18886","2021-02","323","고창청보리밭축제","고창청보리밭축제","1030","문화축제"
"18891","2021-02","328","고창해풍고추축제","고창해풍고추축제","20","문화축제"
"18902","2021-02","1087","곡성세계장미축제","곡성세계장미축제","140","문화축제"
"18908","2021-02","1088","곡성심청축제","곡성심청축제","60","문화축제"
"18914","2021-02","526","곰소젓갈발효축제","곰소젓갈발효축제","26","문화축제"
"18920","2021-02","1031","곰취축제","곰취축제","19","문화축제"
"18926","2021-02","279","공주 석장리 구석기축제","공주석장리구석기축제","13","문화축제"
"18931","2021-02","170","공주 석장리 세계구석기축제","공주석장리세계구석기축제","39","문화축제"
"18942","2021-02","1124","광양매화축제","광양매화축제","76930","문화축제"
"18948","2021-02","1127","광양숯불구이축제","광양숯불구이축제","50","문화축제"
"18954","2021-02","1126","광양전어축제","광양전어축제","57","문화축제"
"18960","2021-02","749","광주 남한산성문화제","광주남한산성문화제","30","문화축제"
"18966","2021-02","447","광주남한산성문화제","광주남한산성문화제","30","문화축제"
"18972","2021-02","620","광주세계김치축제","광주세계김치축제","130","문화축제"
"18978","2021-02","750","광주왕실도자기축제","광주왕실도자기축제","40","문화축제"
"18984","2021-02","619","광주프린지페스티벌","광주프린지페스티벌","90","문화축제"
"18990","2021-02","83","괴산고추축제","괴산고추축제","120","문화축제"
"18998","2021-02","146","구로G페스티벌","구로G페스티벌","140","문화축제"
"19004","2021-02","900","군산시간여행축제","군산시간여행축제","170","문화축제"
"19010","2021-02","448","군포철쭉축제","군포철쭉축제","130","문화축제"
"19025","2021-02","196","금산인삼축제","금산인삼축제","1100","문화축제"
"19035","2021-02","835","금호강 바람소리길 축제","금호강바람소리길축제","19","문화축제"
"19044","2021-02","967","김광석노래부르기","김광석노래부르기","14","문화축제"
"19051","2021-02","483","김삿갓문화제","김삿갓문화제","15","문화축제"
"19057","2021-02","1153","김유정문학제","김유정문학제","19","문화축제"
"19064","2021-02","367","김천국제가족연극제","김천국제가족연극제","40","문화축제"
"19080","2021-02","236","김해분청도자기축제","김해분청도자기축제","70","문화축제"
"19085","2021-02","740","낙동강유채꽃 축제","낙동강유채꽃축제","40","문화축제"
"19105","2021-02","304","노원등축제","노원등축제","18","문화축제"
"19111","2021-02","305","노원탈축제","노원탈축제","20","문화축제"
"19117","2021-02","186","논산딸기축제","논산딸기축제","64730","문화축제"
"19123","2021-02","29","단감축제","단감축제","15","문화축제"
"19129","2021-02","440","단기4351년 개천절 대제전","개천절대제전","39","문화축제"
"19135","2021-02","480","단종문화제","단종문화제","150","문화축제"
"19143","2021-02","39","달맞이축제","달맞이축제","40","문화축제"
"19151","2021-02","712","달집태우기","달집태우기","4850","문화축제"
"19157","2021-02","733","담양대나무축제","담양대나무축제","180","문화축제"
"19163","2021-02","734","담양산타축제","담양산타축제","40","문화축제"
"19170","2021-02","1082","대관령눈꽃축제","대관령눈꽃축제","570","문화축제"
"19179","2021-02","697","대구국제뮤지컬페스티벌","대구국제뮤지컬페스티벌","520","문화축제"
"19185","2021-02","696","대구국제오페라축제","대구국제오페라축제","50","문화축제"
"19191","2021-02","695","대구국제재즈축제","대구국제재즈축제","19","문화축제"
"19197","2021-02","705","대구국제패션문화페스티벌","대구국제패션문화페스티벌","15","문화축제"
"19212","2021-02","700","대구약령시한방문화축제","대구약령시한방문화축제","18","문화축제"
"19218","2021-02","702","대구치맥페스티벌","대구치맥페스티벌","540","문화축제"
"19224","2021-02","701","대구포크페스티벌","대구포크페스티벌","30","문화축제"
"19230","2021-02","426","대금산진달래축제","대금산진달래축제","40","문화축제"
"19237","2021-02","15","도봉구 등축제","도봉구등축제","14","문화축제"
"19243","2021-02","1015","독일마을 맥주축제","독일마을맥주축제","60","문화축제"
"19249","2021-02","481","동강국제사진제","동강국제사진제","15","문화축제"
"19255","2021-02","768","동래읍성역사축제","동래읍성역사축제","70","문화축제"
"19262","2021-02","911","동성로축제","동성로축제","40","문화축제"
"19272","2021-02","907","동해무릉제","동해무릉제","28","문화축제"
"19278","2021-02","472","땅끝 해넘이·해맞이 축제","땅끝해넘이해맞이축제","11","문화축제"
"19282","2021-02","465","땅끝매화축제","땅끝매화축제","90","문화축제"
"19285","2021-02","469","땅끝수국축제","땅끝수국축제","10","문화축제"
"19293","2021-02","178","류방택 별 축제","류방택별축제","47","문화축제"
"19302","2021-02","656","마산가고파국화축제","마산가고파국화축제","19","문화축제"
"19308","2021-02","660","마산만날제","마산만날제","120","문화축제"
"19318","2021-02","629","명량대첩축제","명량대첩축제","30","문화축제"
"19326","2021-02","892","목포항구축제","목포항구축제","50","문화축제"
"19332","2021-02","174","무창포신비의바닷길축제","무창포신비의바닷길축제","60","문화축제"
"19338","2021-02","579","문경사과축제","문경사과축제","200","문화축제"
"19347","2021-02","578","문경오미자축제","문경오미자축제","60","문화축제"
"19353","2021-02","576","문경찻사발축제","문경찻사발축제","220","문화축제"
"19359","2021-02","1054","민둥산억새꽃축제","민둥산억새꽃축제","80","문화축제"
"19365","2021-02","128","밀양아리랑대축제","밀양아리랑대축제","120","문화축제"
"19371","2021-02","432","바다로 세계로","바다로세계로","50","문화축제"
"19377","2021-02","496","반딧불축제","반딧불축제","200","문화축제"
"19388","2021-02","1033","배꼽축제","배꼽축제","160","문화축제"
"19393","2021-02","754","배내골고로쇠축제","배내골고로쇠축제","90","문화축제"
"19401","2021-02","80","백마권역겨울놀이축제","백마권역겨울놀이축제","11","문화축제"
"19410","2021-02","38","백제문화제","백제문화제","1110","문화축제"
"19416","2021-02","522","벌교꼬막축제","벌교꼬막축제","110","문화축제"
"19422","2021-02","640","법성포단오제","법성포단오제","20","문화축제"
"19428","2021-02","173","보령머드축제","보령머드축제","1950","문화축제"
"19436","2021-02","1017","보물섬남해커피축제","보물섬남해커피축제","24","문화축제"
"19442","2021-02","519","보성다향대축제","보성다향대축제","50","문화축제"
"19450","2021-02","521","보성차밭 빛축제","보성차밭빛축제","220","문화축제"
"19456","2021-02","1116","보은대추축제","보은대추축제","150","문화축제"
"19468","2021-02","732","봉화송이축제","봉화송이축제","60","문화축제"
"19474","2021-02","731","봉화은어축제","봉화은어축제","280","문화축제"
"19483","2021-02","1108","부산고등어축제","부산고등어축제","39","문화축제"
"19489","2021-02","743","부산국제록페스티벌","부산국제록페스티벌","70","문화축제"
"19496","2021-02","742","부산바다축제","부산바다축제","80","문화축제"
"19502","2021-02","744","부산불꽃축제","부산불꽃축제","1820","문화축제"
"19508","2021-02","724","부산자갈치축제","부산자갈치축제","50","문화축제"
"19514","2021-02","726","부산크리스마스트리문화축제","부산크리스마스트리문화축제","39","문화축제"
"19518","2021-02","745","부산크리스마스트리축제","부산크리스마스트리축제","28","문화축제"
"19522","2021-02","747","부산항축제","부산항축제","130","문화축제"
"19528","2021-02","525","부안마실축제","부안마실축제","210","문화축제"
"19534","2021-02","37","부여서동연꽃축제","부여서동연꽃축제","420","문화축제"
"19540","2021-02","450","부천국제만화축제","부천국제만화축제","260","문화축제"
"19546","2021-02","906","부천국제애니메이션페스티벌","부천국제애니메이션페스티벌","160","문화축제"
"19552","2021-02","901","부천국제판타스틱영화제","부천국제판타스틱영화제","2460","문화축제"
"19558","2021-02","904","부천세계비보이대회","부천세계비보이대회","13","문화축제"
"19568","2021-02","75","블랙뮤직페스티벌","블랙뮤직페스티벌","40","문화축제"
"19578","2021-02","272","산청황매산철쭉제","산청황매산철쭉제","20","문화축제"
"19583","2021-02","110","산타축제","산타축제","12","문화축제"
"19588","2021-02","181","삼길포우럭축제","삼길포우럭축제","36","문화축제"
"19593","2021-02","389","삼척맹방유채꽃축제","삼척맹방유채꽃축제","30","문화축제"
"19598","2021-02","391","삼척장미축제","삼척장미축제","100","문화축제"
"19603","2021-02","392","삼척정월대보름축제","삼척정월대보름축제","15","문화축제"
"19604","2021-02","390","삼척황영조국제마라톤대회","삼척황영조국제마라톤대회","12","문화축제"
"19608","2021-02","559","삽교호조개구이 축제","삽교호조개구이축제","120","문화축제"
"19625","2021-02","888","서귀포 3분 관광영화제","서귀포3분관광영화제","50","문화축제"
"19631","2021-02","844","서귀포 유채꽃 국제걷기대회","서귀포유채꽃국제걷기대회","70","문화축제"
"19636","2021-02","838","서귀포겨울바다 국제펭귄수영대회","서귀포겨울바다국제펭귄수영대회","14","문화축제"
"19641","2021-02","883","서귀포칠십리축제","서귀포칠십리축제","50","문화축제"
"19647","2021-02","238","서대문독립민주축제","서대문독립민주축제","17","문화축제"
"19653","2021-02","388","서리풀페스티벌","서리풀페스티벌","70","문화축제"
"19661","2021-02","185","서산국화축제","서산국화축제","20","문화축제"
"19669","2021-02","184","서산해미읍성축제","서산해미읍성축제","70","문화축제"
"19676","2021-02","125","서울장미축제","서울장미축제","240","문화축제"
"19685","2021-02","520","서편제보성소리축제","서편제보성소리축제","20","문화축제"
"19691","2021-02","113","석촌호수벚꽃축제","석촌호수벚꽃축제","1120","문화축제"
"19697","2021-02","677","선농대제","선농대제","13","문화축제"
"19728","2021-02","678","세계거리춤축제","세계거리춤축제","20","문화축제"
"19735","2021-02","652","세종 조치원 복숭아  축제","세종조치원복숭아축제","18","문화축제"
"19741","2021-02","24","세종대왕과 초정약수 축제","세종대왕과초정약수축제","30","문화축제"
"19747","2021-02","651","세종축제","세종축제","140","문화축제"
"19753","2021-02","752","소래포구축제","소래포구축제","60","문화축제"
"19758","2021-02","1141","소양강문화제","소양강문화제","16","문화축제"
"19762","2021-02","153","수선화축제","수선화축제","440","문화축제"
"19769","2021-02","715","수성못 페스티벌","수성못페스티벌","30","문화축제"
"19775","2021-02","451","수원화성문화제","수원화성문화제","120","문화축제"
"19781","2021-02","438","순창장류축제","순창장류축제","50","문화축제"
"19791","2021-02","452","시흥갯골축제","시흥갯골축제","180","문화축제"
"19797","2021-02","151","신안튤립축제","신안튤립축제","1080","문화축제"
"19810","2021-02","175","아산성웅이순신축제","아산성웅이순신축제","80","문화축제"
"19816","2021-02","675","아트제주2019","아트제주","36","문화축제"
"19830","2021-02","529","안동봄꽃축제","안동봄꽃축제","10","문화축제"
"19834","2021-02","804","안산국제거리극축제","안산국제거리극축제","230","문화축제"
"19847","2021-02","938","약령개장 357주년 2015「대구약령시 한방문화축제」","대구약령시한방문화축제","18","문화축제"
"19853","2021-02","1035","양록제","양록제","17","문화축제"
"19858","2021-02","759","양산삽량문화축전","양산삽량문화축전","60","문화축제"
"19864","2021-02","758","양산웅상회야제","양산웅상회야제","17","문화축제"
"19875","2021-02","408","양양송이축제","양양송이축제","100","문화축제"
"19881","2021-02","409","양양연어축제","양양연어축제","290","문화축제"
"19888","2021-02","188","양촌곶감축제","양촌곶감축제","120","문화축제"
"19893","2021-02","455","양평용문산산나물축제","양평용문산산나물축제","150","문화축제"
"19898","2021-02","1041","억새꽃 축제","억새꽃축제","45","문화축제"
"19902","2021-02","800","여르미오페스티벌","여르미오페스티벌","10","문화축제"
"19904","2021-02","357","여수거북선축제","여수거북선축제","60","문화축제"
"19910","2021-02","362","여수동동북축제","여수동동북축제","16","문화축제"
"19917","2021-02","360","여수밤바다 불꽃축제","여수밤바다불꽃축제","20","문화축제"
"19923","2021-02","456","여주오곡나루축제","여주오곡나루축제","30","문화축제"
"19929","2021-02","537","연산대추축제","연산대추축제","69","문화축제"
"19938","2021-02","457","연천구석기축제","연천구석기축제","250","문화축제"
"19945","2021-02","229","영덕대게축제","영덕대게축제","5160","문화축제"
"19951","2021-02","231","영덕물가자미축제","영덕물가자미축제","15","문화축제"
"19959","2021-02","491","영암왕인문화축제","영암왕인문화축제","120","문화축제"
"19967","2021-02","341","영천보현산별빛축제","영천보현산별빛축제","80","문화축제"
"19973","2021-02","339","영천한약축제","영천한약축제","40","문화축제"
"19979","2021-02","1013","예산장터삼국축제","예산장터삼국축제","50","문화축제"
"19985","2021-02","458","오산독산성문화제","오산독산성문화제","20","문화축제"
"19991","2021-02","41","오징어축제","오징어축제","70","문화축제"
"19997","2021-02","717","와룡문화제","와룡문화제","30","문화축제"
"20002","2021-02","550","완주 프러포즈축제","완주프러포즈축제","15","문화축제"
"20007","2021-02","549","완주와일드푸드축제","완주와일드푸드축제","30","문화축제"
"20012","2021-02","45","욕지 섬 문화축제","욕지섬문화축제","10","문화축제"
"20015","2021-02","314","우륵문화제","우륵문화제","710","문화축제"
"20025","2021-02","51","울산고래축제","울산고래축제","250","문화축제"
"20031","2021-02","50","울산대공원 장미축제","울산대공원장미축제","240","문화축제"
"20037","2021-02","1021","울산쇠부리축제","울산쇠부리축제","160","문화축제"
"20043","2021-02","1117","울산옹기축제","울산옹기축제","210","문화축제"
"20049","2021-02","613","울산조선해양축제","울산조선해양축제","20","문화축제"
"20055","2021-02","1119","울주세계산악영화제","울주세계산악영화제","680","문화축제"
"20061","2021-02","1051","울진금강송송이축제와 친환경농산물축제","울진금강송송이축제","14","문화축제"
"20067","2021-02","1049","울진대게와 붉은대게 축제","울진대게와붉은대게축제","20","문화축제"
"20069","2021-02","278","웅진성수문병 근무교대식","웅진성수문병근무교대식","11","문화축제"
"20074","2021-02","757","원동매화축제","원동매화축제","1510","문화축제"
"20080","2021-02","755","원동청정미나리축제","원동청정미나리축제","310","문화축제"
"20086","2021-02","1026","원주 다이내믹 댄싱카니발","원주다이내믹댄싱카니발","70","문화축제"
"20092","2021-02","1025","원주 용수골 꽃 양귀비축제","원주용수골꽃양귀비축제","56","문화축제"
"20098","2021-02","1027","원주 한지문화제","원주한지문화제","80","문화축제"
"20108","2021-02","1128","은평누리축제","은평누리축제","16","문화축제"
"20114","2021-02","781","음성품바축제","음성품바축제","140","문화축제"
"20123","2021-02","494","의왕철도축제","의왕철도축제","28","문화축제"
"20133","2021-02","73","의정부음악극축제","의정부음악극축제","460","문화축제"
"20139","2021-02","214","의좋은형제축제","의좋은형제축제","15","문화축제"
"20145","2021-02","402","이천도자기축제","이천도자기축제","1180","문화축제"
"20151","2021-02","407","이천백사산수유꽃축제","이천백사산수유꽃축제","130","문화축제"
"20157","2021-02","401","이천쌀문화축제","이천쌀문화축제","20","문화축제"
"20163","2021-02","404","이천인삼축제","이천인삼축제","13","문화축제"
"20173","2021-02","591","익산서동축제","익산서동축제","290","문화축제"
"20180","2021-02","872","인제빙어축제","인제빙어축제","800","문화축제"
"20186","2021-02","1069","인천개항장문화재야행","인천개항장문화재야행","50","문화축제"
"20194","2021-02","109","임실N치즈축제","임실N치즈축제","30","문화축제"
"20202","2021-02","165","입장거봉포도축제","입장거봉포도축제","50","문화축제"
"20208","2021-02","528","자라섬 국제재즈페스티벌","자라섬국제재즈페스티벌","150","문화축제"
"20215","2021-02","192","장고항 실치축제","장고항실치축제","2560","문화축제"
"20220","2021-02","793","장미꽃 필(feel)무렵","장미꽃필무렵","12","문화축제"
"20226","2021-02","1022","장미축제","장미축제","900","문화축제"
"20232","2021-02","276","장수 한우랑 사과랑 축제","장수한우랑사과랑축제","50","문화축제"
"20238","2021-02","1146","전국관악경연대회","전국관악경연대회","11","문화축제"
"20244","2021-02","503","전주국제발효식품엑스포","전주국제발효식품엑스포","60","문화축제"
"20252","2021-02","497","전주대사습놀이","전주대사습놀이","180","문화축제"
"20258","2021-02","498","전주세계소리축제","전주세계소리축제","360","문화축제"
"20264","2021-02","502","전주한지문화축제","전주한지문화축제","50","문화축제"
"20271","2021-02","1055","정선아리랑제","정선아리랑제","100","문화축제"
"20278","2021-02","708","정월대보름 행사","정월대보름행사","3860","문화축제"
"20283","2021-02","369","정월대보름달맞이축제","정월대보름달맞이축제","14","문화축제"
"20285","2021-02","1138","정월대보름축제","정월대보름축제","290","문화축제"
"20291","2021-02","342","정월대보름행사","정월대보름행사","3860","문화축제"
"20297","2021-02","355","정조대왕 능행차 공동재현","정조대왕능행차공동재현","80","문화축제"
"20310","2021-02","772","제10회 무궁화축제","무궁화축제","30","문화축제"
"20317","2021-02","6","제11회 마포나루새우젓축제","마포나루새우젓축제","20","문화축제"
"20322","2021-02","1043","제11회 삼락벚꽃축제","삼락벚꽃축제","20","문화축제"
"20327","2021-02","847","제11회 우도소라축제","우도소라축제","16","문화축제"
"20338","2021-02","269","제12회 지리산산청곶감축제","지리산산청곶감축제","700","문화축제"
"20346","2021-02","1","제13회 영동포도축제","영동포도축제","50","문화축제"
"20355","2021-02","507","제14회 부산국제매직페스티벌","부산국제매직페스티벌","30","문화축제"
"20361","2021-02","508","제14회 부산국제어린이청소년영화제","부산국제어린이청소년영화제","580","문화축제"
"20371","2021-02","581","제14회 시흥갯골축제","시흥갯골축제","180","문화축제"
"20377","2021-02","580","제14회 전국해양스포츠제전","전국해양스포츠제전","50","문화축제"
"20383","2021-02","57","제14회 정읍 평생학습축제 및 제6회 주민자치 프로그램 발표회","정읍평생학습축제","12","문화축제"
"20387","2021-02","89","제15회 구리 코스모스 축제","구리코스모스축제","50","문화축제"
"20392","2021-02","88","제15회 구리한강 유채꽃 축제","구리한강유채꽃축제","48","문화축제"
"20401","2021-02","512","제15회 부산세계불꽃축제","부산세계불꽃축제","13","문화축제"
"20406","2021-02","761","제15회 영등포 여의도 봄꽃축제","영등포여의도봄꽃축제","50","문화축제"
"20411","2021-02","540","제15회 영산포 홍어축제","영산포홍어축제","20","문화축제"
"20417","2021-02","783","제15회 영양산나물축제","영양산나물축제","60","문화축제"
"20424","2021-02","373","제15회 차성문화제","차성문화제","15","문화축제"
"20430","2021-02","34","제15회 파주개성인삼축제","파주개성인삼축제","30","문화축제"
"20438","2021-02","91","제16회 구리 코스모스 축제","구리코스모스축제","50","문화축제"
"20443","2021-02","90","제16회 구리한강 유채꽃 축제","구리한강유채꽃축제","48","문화축제"
"20456","2021-02","642","제16회 추억의 충장축제","추억의충장축제","50","문화축제"
"20464","2021-02","92","제17회 구리 유채꽃 축제","구리유채꽃축제","160","문화축제"
"20470","2021-02","93","제17회 구리 코스모스 축제","구리코스모스축제","50","문화축제"
"20478","2021-02","94","제18회 구리 유채꽃 축제","구리유채꽃축제","160","문화축제"
"20484","2021-02","95","제18회 구리 코스모스 축제","구리코스모스축제","50","문화축제"
"20489","2021-02","1044","제18회 사상강변축제","사상강변축제","19","문화축제"
"20499","2021-02","96","제19회 구리 유채꽃 축제","구리유채꽃축제","160","문화축제"
"20505","2021-02","97","제19회 구리 코스모스 축제","구리코스모스축제","50","문화축제"
"20516","2021-02","1042","제19회 사상전통달집놀이","사상전통달집놀이","10","문화축제"
"20519","2021-02","270","제19회 산청한방약초축제","산청한방약초축제","220","문화축제"
"20525","2021-02","500","제19회 전주국제영화제","전주국제영화제","7140","문화축제"
"20531","2021-02","779","제19회광안리어방축제","광안리어방축제","170","문화축제"
"20536","2021-02","1077","제1회 대청호 벚꽃축제","대청호벚꽃축제","90","문화축제"
"20546","2021-02","79","제1회의성슈퍼푸드마늘축제","의성슈퍼푸드마늘축제","14","문화축제"
"20552","2021-02","548","제20회 청양고추.구기자축제","청양고추구기자축제","18","문화축제"
"20560","2021-02","5","제22회 과천축제","과천축제","130","문화축제"
"20566","2021-02","1122","제22회 무안연꽃축제","무안연꽃축제","80","문화축제"
"20572","2021-02","1028","제22회 보령머드축제","보령머드축제","1950","문화축제"
"20580","2021-02","371","제23회 단양온달문화축제","단양온달문화축제","60","문화축제"
"20586","2021-02","35","제23회 파주장단콩축제","파주장단콩축제","230","문화축제"
"20592","2021-02","1104","제23회 황매산철쭉제","황매산철쭉제","50","문화축제"
"20598","2021-02","319","제24회 봉화산 철쭉제","봉화산철쭉제","14","문화축제"
"20604","2021-02","511","제24회 부산국제영화제","부산국제영화제","5900","문화축제"
"20610","2021-02","509","제24회 부산바다축제","부산바다축제","80","문화축제"
"20622","2021-02","318","제25회 지리산 바래봉 철쭉제","지리산바래봉철쭉제","28","문화축제"
"20628","2021-02","895","제26회 연천구석기축제","연천구석기축제","250","문화축제"
"20635","2021-02","1101","제27회 영도다리축제","영도다리축제","20","문화축제"
"20641","2021-02","1155","제27회 화도진축제","화도진축제","20","문화축제"
"20647","2021-02","685","제28회 함안낙화놀이","함안낙화놀이","40","문화축제"
"20653","2021-02","1156","제28회 화도진축제","화도진축제","20","문화축제"
"20659","2021-02","1157","제29회 화도진축제","화도진축제","20","문화축제"
"20669","2021-02","58","제30회 정읍사문화제","정읍사문화제","20","문화축제"
"20675","2021-02","1158","제30회 화도진축제","화도진축제","20","문화축제"
