SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
42432,2024-03,487,2019청도반시축제,청도반시축제,130,문화축제
42433,2024-03,485,2019청도소싸움축제,청도소싸움축제,870,문화축제
42434,2024-03,694,2019컬러풀대구페스티벌,컬러풀대구페스티벌,40,문화축제
42435,2024-03,226,4.19혁명 국민문화제 2019,419혁명국민문화제,1730,문화축제
42436,2024-03,1034,DMZ마라톤대회,DMZ마라톤대회,16,문화축제
42437,2024-03,910,「제34회 대구약령시 한방문화축제」,대구약령시한방문화축제,240,문화축제
42438,2024-03,917,「제35회 대구약령시 한방문화축제」,대구약령시한방문화축제,240,문화축제
42439,2024-03,924,「제36회 대구약령시 한방문화축제」,대구약령시한방문화축제,240,문화축제
42440,2024-03,931,「제37회 대구약령시 한방문화축제」,대구약령시한방문화축제,240,문화축제
42441,2024-03,235,가야문화축제,가야문화축제,1790,문화축제
42442,2024-03,845,가파도청보리축제,가파도청보리축제,13860,문화축제
42443,2024-03,154,간재미 축제,간재미축제,70,문화축제
42444,2024-03,1120,간절곶해맞이,간절곶해맞이,14,문화축제
42445,2024-03,86,감물감자축제,감물감자축제,16,문화축제
42446,2024-03,1046,감악문화축제,감악문화축제,12,문화축제
42447,2024-03,366,감천문화마을 골목축제,감천문화마을골목축제,20,문화축제
42448,2024-03,299,갑사황매화 축제,갑사황매화축제,220,문화축제
42449,2024-03,111,강감찬축제,강감찬축제,120,문화축제
42450,2024-03,187,강경젓갈축제,강경젓갈축제,800,문화축제
42451,2024-03,586,강동선사문화축제,강동선사문화축제,210,문화축제
42452,2024-03,763,강릉단오제,강릉단오제,5720,문화축제
42453,2024-03,764,강릉커피축제,강릉커피축제,1010,문화축제
42454,2024-03,527,개암동벚꽃축제,개암동벚꽃축제,7230,문화축제
42455,2024-03,115,개천예술제,개천예술제,430,문화축제
42456,2024-03,989,개화산 봄꽃축제,개화산봄꽃축제,60,문화축제
42457,2024-03,436,거제 섬꽃축제,거제섬꽃축제,830,문화축제
42458,2024-03,430,거제 옥포대첩 축제,거제옥포대첩축제,50,문화축제
42459,2024-03,434,거제맥주축제,거제맥주축제,40,문화축제
42460,2024-03,429,거제맹종대나무축제,거제맹종대나무축제,24,문화축제
42461,2024-03,614,거창한마당대축제,거창한마당대축제,20,문화축제
42462,2024-03,767,경산갓바위소원성취축제,경산갓바위소원성취축제,40,문화축제
42463,2024-03,766,경산자인단오제,경산자인단오제,330,문화축제
42464,2024-03,760,계룡군문화축제,계룡군문화축제,1060,문화축제
42465,2024-03,171,계룡산벚꽃축제,계룡산벚꽃축제,5900,문화축제
42466,2024-03,280,계룡산산신제,계룡산산신제,290,문화축제
42467,2024-03,103,계양산국악제,계양산국악제,530,문화축제
42468,2024-03,753,고려산진달래축제,고려산진달래축제,41930,문화축제
42469,2024-03,27,고로쇠축제,고로쇠축제,2020,문화축제
42470,2024-03,738,고서포도축제,고서포도축제,13,문화축제
42471,2024-03,1105,고스트파크,고스트파크,220,문화축제
42472,2024-03,374,고싸움놀이축제,고싸움놀이축제,860,문화축제
42473,2024-03,616,고싸움놀이축제(1차),고싸움놀이축제,860,문화축제
42474,2024-03,617,고싸움놀이축제(2차),고싸움놀이축제,860,문화축제
42475,2024-03,326,고창갯벌축제,고창갯벌축제,330,문화축제
42476,2024-03,322,고창모양성제,고창모양성제,230,문화축제
42477,2024-03,325,고창복분자와수박축제,고창복분자와수박축제,70,문화축제
42478,2024-03,323,고창청보리밭축제,고창청보리밭축제,11130,문화축제
42479,2024-03,328,고창해풍고추축제,고창해풍고추축제,20,문화축제
42480,2024-03,490,고흥 우주항공 축제,고흥우주항공축제,1990,문화축제
42481,2024-03,1087,곡성세계장미축제,곡성세계장미축제,1300,문화축제
42482,2024-03,1088,곡성심청축제,곡성심청축제,30,문화축제
42483,2024-03,526,곰소젓갈발효축제,곰소젓갈발효축제,12,문화축제
42484,2024-03,1031,곰취축제,곰취축제,200,문화축제
42485,2024-03,279,공주 석장리 구석기축제,공주석장리구석기축제,180,문화축제
42486,2024-03,170,공주 석장리 세계구석기축제,공주석장리세계구석기축제,240,문화축제
42487,2024-03,721,광복로연등문화제,광복로연등문화제,14,문화축제
42488,2024-03,1124,광양매화축제,광양매화축제,779300,문화축제
42489,2024-03,1127,광양숯불구이축제,광양숯불구이축제,180,문화축제
42490,2024-03,1126,광양전어축제,광양전어축제,140,문화축제
42491,2024-03,749,광주 남한산성문화제,광주남한산성문화제,20,문화축제
42492,2024-03,447,광주남한산성문화제,광주남한산성문화제,20,문화축제
42493,2024-03,620,광주세계김치축제,광주세계김치축제,70,문화축제
42494,2024-03,750,광주왕실도자기축제,광주왕실도자기축제,430,문화축제
42495,2024-03,619,광주프린지페스티벌,광주프린지페스티벌,330,문화축제
42496,2024-03,83,괴산고추축제,괴산고추축제,310,문화축제
42497,2024-03,146,구로G페스티벌,구로G페스티벌,90,문화축제
42498,2024-03,900,군산시간여행축제,군산시간여행축제,290,문화축제
42499,2024-03,448,군포철쭉축제,군포철쭉축제,11970,문화축제
42500,2024-03,375,굿모닝 양림,굿모닝양림,14,문화축제
42501,2024-03,868,금능 원담축제,금능원담축제,19,문화축제
42502,2024-03,196,금산인삼축제,금산인삼축제,2320,문화축제
42503,2024-03,199,금산천봄꽃축제,금산천봄꽃축제,220,문화축제
42504,2024-03,354,금천하모니벚꽃축제 2018,금천하모니벚꽃축제,50,문화축제
42505,2024-03,835,금호강 바람소리길 축제,금호강바람소리길축제,70,문화축제
42506,2024-03,834,금호강 정월대보름 축제,금호강정월대보름축제,20,문화축제
42507,2024-03,191,기지시줄다리기 민속축제,기지시줄다리기민속축제,60,문화축제
42508,2024-03,973,김광석추모콘서트,김광석추모콘서트,11,문화축제
42509,2024-03,483,김삿갓문화제,김삿갓문화제,50,문화축제
42510,2024-03,1143,김유정추모제,김유정추모제,100,문화축제
42511,2024-03,367,김천국제가족연극제,김천국제가족연극제,60,문화축제
42512,2024-03,237,김해독서대전,김해독서대전,430,문화축제
42513,2024-03,236,김해분청도자기축제,김해분청도자기축제,90,문화축제
42514,2024-03,740,낙동강유채꽃 축제,낙동강유채꽃축제,540,문화축제
42515,2024-03,762,난설헌문화제,난설헌문화제,50,문화축제
42516,2024-03,630,남도음식문화큰잔치,남도음식문화큰잔치,50,문화축제
42517,2024-03,431,남부면 수국축제,남부면수국축제,50,문화축제
42518,2024-03,560,남이흥장군 문화제,남이흥장군문화제,10,문화축제
42519,2024-03,353,남일면홍도화축제,남일면홍도화축제,40,문화축제
42520,2024-03,304,노원등축제,노원등축제,18,문화축제
42521,2024-03,305,노원탈축제,노원탈축제,50,문화축제
42522,2024-03,186,논산딸기축제,논산딸기축제,513200,문화축제
42523,2024-03,29,단감축제,단감축제,30,문화축제
42524,2024-03,480,단종문화제,단종문화제,1540,문화축제
42525,2024-03,466,달마고도 걷기축제,달마고도걷기축제,300,문화축제
42526,2024-03,39,달맞이축제,달맞이축제,70,문화축제
42527,2024-03,792,달배달맞이축제,달배달맞이축제,18,문화축제
42528,2024-03,796,달서가족축제,달서가족축제,19,문화축제
42529,2024-03,474,달성토성마을축제,달성토성마을축제,110,문화축제
42530,2024-03,712,달집태우기,달집태우기,1810,문화축제
42531,2024-03,733,담양대나무축제,담양대나무축제,4250,문화축제
42532,2024-03,734,담양산타축제,담양산타축제,100,문화축제
42533,2024-03,1089,당항포대첩축제,당항포대첩축제,26,문화축제
42534,2024-03,1082,대관령눈꽃축제,대관령눈꽃축제,1630,문화축제
42535,2024-03,697,대구국제뮤지컬페스티벌,대구국제뮤지컬페스티벌,540,문화축제
42536,2024-03,696,대구국제오페라축제,대구국제오페라축제,100,문화축제
42537,2024-03,695,대구국제재즈축제,대구국제재즈축제,12,문화축제
42538,2024-03,957,대구스트리트 모터 페스티벌,대구스트리트모터페스티벌,170,문화축제
42539,2024-03,700,대구약령시한방문화축제,대구약령시한방문화축제,240,문화축제
42540,2024-03,954,대구워터페스티벌,대구워터페스티벌,36,문화축제
42541,2024-03,702,대구치맥페스티벌,대구치맥페스티벌,2820,문화축제
42542,2024-03,701,대구포크페스티벌,대구포크페스티벌,50,문화축제
42543,2024-03,426,대금산진달래축제,대금산진달래축제,5030,문화축제
42544,2024-03,15,도봉구 등축제,도봉구등축제,40,문화축제
42545,2024-03,1032,도솔산지구전투 전승행사,도솔산지구전투전승행사,15,문화축제
42546,2024-03,1015,독일마을 맥주축제,독일마을맥주축제,530,문화축제
42547,2024-03,481,동강국제사진제,동강국제사진제,50,문화축제
42548,2024-03,768,동래읍성역사축제,동래읍성역사축제,410,문화축제
42549,2024-03,204,동백꽃 주꾸미 축제,동백꽃주꾸미축제,160,문화축제
42550,2024-03,911,동성로축제,동성로축제,450,문화축제
42551,2024-03,663,동춘당문화제,동춘당문화제,500,문화축제
42552,2024-03,907,동해무릉제,동해무릉제,130,문화축제
42553,2024-03,472,땅끝 해넘이·해맞이 축제,땅끝해넘이해맞이축제,30,문화축제
42554,2024-03,465,땅끝매화축제,땅끝매화축제,250,문화축제
42555,2024-03,178,류방택 별 축제,류방택별축제,60,문화축제
42556,2024-03,281,마곡사 신록축제,마곡사신록축제,40,문화축제
42557,2024-03,656,마산가고파국화축제,마산가고파국화축제,14,문화축제
42558,2024-03,660,마산만날제,마산만날제,60,문화축제
42559,2024-03,478,마토예술제,마토예술제,30,문화축제
42560,2024-03,194,면천 진달래축제,면천진달래축제,130,문화축제
42561,2024-03,629,명량대첩축제,명량대첩축제,270,문화축제
42562,2024-03,893,목포 유달산 봄 축제,목포유달산봄축제,1060,문화축제
42563,2024-03,892,목포항구축제,목포항구축제,410,문화축제
42564,2024-03,174,무창포신비의바닷길축제,무창포신비의바닷길축제,60,문화축제
42565,2024-03,579,문경사과축제,문경사과축제,720,문화축제
42566,2024-03,577,문경약돌한우축제,문경약돌한우축제,50,문화축제
42567,2024-03,578,문경오미자축제,문경오미자축제,260,문화축제
42568,2024-03,576,문경찻사발축제,문경찻사발축제,5850,문화축제
42569,2024-03,1054,민둥산억새꽃축제,민둥산억새꽃축제,160,문화축제
42570,2024-03,128,밀양아리랑대축제,밀양아리랑대축제,2790,문화축제
42571,2024-03,432,바다로 세계로,바다로세계로,70,문화축제
42572,2024-03,496,반딧불축제,반딧불축제,1770,문화축제
42573,2024-03,856,방선문축제,방선문축제,680,문화축제
42574,2024-03,1033,배꼽축제,배꼽축제,480,문화축제
42575,2024-03,754,배내골고로쇠축제,배내골고로쇠축제,30,문화축제
42576,2024-03,756,배내골사과축제,배내골사과축제,24,문화축제
42577,2024-03,1125,백운산국사봉철쭉축제,백운산국사봉철쭉축제,25,문화축제
42578,2024-03,277,백제 어울마당,백제어울마당,22,문화축제
42579,2024-03,38,백제문화제,백제문화제,1250,문화축제
42580,2024-03,522,벌교꼬막축제,벌교꼬막축제,550,문화축제
42581,2024-03,640,법성포단오제,법성포단오제,140,문화축제
42582,2024-03,173,보령머드축제,보령머드축제,5800,문화축제
42583,2024-03,877,보목자리돔축제,보목자리돔축제,30,문화축제
42584,2024-03,519,보성다향대축제,보성다향대축제,4730,문화축제
42585,2024-03,523,보성벚꽃축제,보성벚꽃축제,1800,문화축제
42586,2024-03,521,보성차밭 빛축제,보성차밭빛축제,40,문화축제
42587,2024-03,1116,보은대추축제,보은대추축제,930,문화축제
42588,2024-03,1144,봄내예술제,봄내예술제,14,문화축제
42589,2024-03,732,봉화송이축제,봉화송이축제,280,문화축제
42590,2024-03,731,봉화은어축제,봉화은어축제,1290,문화축제
42591,2024-03,1108,부산고등어축제,부산고등어축제,200,문화축제
42592,2024-03,743,부산국제록페스티벌,부산국제록페스티벌,320,문화축제
42593,2024-03,742,부산바다축제,부산바다축제,390,문화축제
42594,2024-03,744,부산불꽃축제,부산불꽃축제,6970,문화축제
42595,2024-03,724,부산자갈치축제,부산자갈치축제,380,문화축제
42596,2024-03,747,부산항축제,부산항축제,620,문화축제
42597,2024-03,525,부안마실축제,부안마실축제,3760,문화축제
42598,2024-03,37,부여서동연꽃축제,부여서동연꽃축제,390,문화축제
42599,2024-03,450,부천국제만화축제,부천국제만화축제,460,문화축제
42600,2024-03,906,부천국제애니메이션페스티벌,부천국제애니메이션페스티벌,320,문화축제
42601,2024-03,901,부천국제판타스틱영화제,부천국제판타스틱영화제,1330,문화축제
42602,2024-03,904,부천세계비보이대회,부천세계비보이대회,30,문화축제
42603,2024-03,641,불갑산상사화축제,불갑산상사화축제,40,문화축제
42604,2024-03,75,블랙뮤직페스티벌,블랙뮤직페스티벌,40,문화축제
42605,2024-03,197,비단고을산꽃축제,비단고을산꽃축제,120,문화축제
42606,2024-03,108,사선문화제,사선문화제,60,문화축제
42607,2024-03,674,산지천 축제,산지천축제,40,문화축제
42608,2024-03,272,산청황매산철쭉제,산청황매산철쭉제,1020,문화축제
42609,2024-03,110,산타축제,산타축제,30,문화축제
42610,2024-03,181,삼길포우럭축제,삼길포우럭축제,220,문화축제
42611,2024-03,389,삼척맹방유채꽃축제,삼척맹방유채꽃축제,10440,문화축제
42612,2024-03,391,삼척장미축제,삼척장미축제,2250,문화축제
42613,2024-03,390,삼척황영조국제마라톤대회,삼척황영조국제마라톤대회,550,문화축제
42614,2024-03,559,삽교호조개구이 축제,삽교호조개구이축제,140,문화축제
42615,2024-03,713,상화문학제,상화문학제,13,문화축제
42616,2024-03,596,생거진천 문화축제,생거진천문화축제,120,문화축제
42617,2024-03,274,생초국제조각공원 꽃잔디 축제,생초국제조각공원꽃잔디축제,80,문화축제
42618,2024-03,844,서귀포 유채꽃 국제걷기대회,서귀포유채꽃국제걷기대회,870,문화축제
42619,2024-03,883,서귀포칠십리축제,서귀포칠십리축제,270,문화축제
42620,2024-03,388,서리풀페스티벌,서리풀페스티벌,170,문화축제
42621,2024-03,898,서면메디컬스트리트 축제,서면메디컬스트리트축제,14,문화축제
42622,2024-03,180,서산6쪽마늘축제,서산6쪽마늘축제,16,문화축제
42623,2024-03,185,서산국화축제,서산국화축제,260,문화축제
42624,2024-03,184,서산해미읍성축제,서산해미읍성축제,690,문화축제
42625,2024-03,125,서울장미축제,서울장미축제,3690,문화축제
42626,2024-03,520,서편제보성소리축제,서편제보성소리축제,200,문화축제
42627,2024-03,113,석촌호수벚꽃축제,석촌호수벚꽃축제,77000,문화축제
42628,2024-03,677,선농대제,선농대제,130,문화축제
42629,2024-03,794,선사문화축제,선사문화축제,60,문화축제
42630,2024-03,405,설봉산별빛축제,설봉산별빛축제,30,문화축제
42631,2024-03,782,설성문화제,설성문화제,40,문화축제
42632,2024-03,1111,설화예술제,설화예술제,11,문화축제
42633,2024-03,837,성산일출축제,성산일출축제,19,문화축제
42634,2024-03,678,세계거리춤축제,세계거리춤축제,70,문화축제
42635,2024-03,624,세계청년축제,세계청년축제,70,문화축제
42636,2024-03,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,90,문화축제
42637,2024-03,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,20,문화축제
42638,2024-03,651,세종축제,세종축제,2520,문화축제
42639,2024-03,752,소래포구축제,소래포구축제,1100,문화축제
42640,2024-03,1141,소양강문화제,소양강문화제,16,문화축제
42641,2024-03,882,쇠소깍축제,쇠소깍축제,17,문화축제
42642,2024-03,153,수선화축제,수선화축제,51380,문화축제
42643,2024-03,715,수성못 페스티벌,수성못페스티벌,90,문화축제
42644,2024-03,451,수원화성문화제,수원화성문화제,800,문화축제
42645,2024-03,438,순창장류축제,순창장류축제,320,문화축제
42646,2024-03,866,스테핑스톤페스티벌,스테핑스톤페스티벌,30,문화축제
42647,2024-03,1036,시래기축제,시래기축제,16,문화축제
42648,2024-03,452,시흥갯골축제,시흥갯골축제,470,문화축제
42649,2024-03,151,신안튤립축제,신안튤립축제,11480,문화축제
42650,2024-03,195,심훈상록문화제,심훈상록문화제,19,문화축제
42651,2024-03,175,아산성웅이순신축제,아산성웅이순신축제,2470,문화축제
42652,2024-03,675,아트제주2019,아트제주,80,문화축제
42653,2024-03,531,안동국제탈춤축제,안동국제탈춤축제,30,문화축제
42654,2024-03,530,안동민속축제,안동민속축제,60,문화축제
42655,2024-03,529,안동봄꽃축제,안동봄꽃축제,80,문화축제
42656,2024-03,804,안산국제거리극축제,안산국제거리극축제,2040,문화축제
42657,2024-03,816,안산사이언스밸리(ASV) 과학축제,안산사이언스밸리과학축제,10,문화축제
42658,2024-03,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,120,문화축제
42659,2024-03,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,240,문화축제
42660,2024-03,1035,양록제,양록제,23,문화축제
42661,2024-03,759,양산삽량문화축전,양산삽량문화축전,50,문화축제
42662,2024-03,758,양산웅상회야제,양산웅상회야제,180,문화축제
42663,2024-03,410,양양문화제,양양문화제,70,문화축제
42664,2024-03,408,양양송이축제,양양송이축제,190,문화축제
42665,2024-03,409,양양연어축제,양양연어축제,440,문화축제
42666,2024-03,428,양지암축제,양지암축제,60,문화축제
42667,2024-03,188,양촌곶감축제,양촌곶감축제,90,문화축제
42668,2024-03,455,양평용문산산나물축제,양평용문산산나물축제,2020,문화축제
42669,2024-03,1041,억새꽃 축제,억새꽃축제,19,문화축제
42670,2024-03,357,여수거북선축제,여수거북선축제,920,문화축제
42671,2024-03,362,여수동동북축제,여수동동북축제,26,문화축제
42672,2024-03,364,여수마칭페스티벌,여수마칭페스티벌,40,문화축제
42673,2024-03,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,390,문화축제
42674,2024-03,356,여수영취산진달래체험행사,여수영취산진달래체험행사,860,문화축제
42675,2024-03,456,여주오곡나루축제,여주오곡나루축제,240,문화축제
42676,2024-03,537,연산대추축제,연산대추축제,60,문화축제
42677,2024-03,538,연산백중놀이,연산백중놀이,15,문화축제
42678,2024-03,1076,연안부두 축제,연안부두축제,24,문화축제
42679,2024-03,457,연천구석기축제,연천구석기축제,4110,문화축제
42680,2024-03,229,영덕대게축제,영덕대게축제,57060,문화축제
42681,2024-03,231,영덕물가자미축제,영덕물가자미축제,290,문화축제
42682,2024-03,230,영덕황금은어축제,영덕황금은어축제,20,문화축제
42683,2024-03,1097,영도구룡축제,영도구룡축제,50,문화축제
42684,2024-03,491,영암왕인문화축제,영암왕인문화축제,33340,문화축제
42685,2024-03,340,영천문화예술제,영천문화예술제,16,문화축제
42686,2024-03,341,영천보현산별빛축제,영천보현산별빛축제,40,문화축제
42687,2024-03,339,영천한약축제,영천한약축제,320,문화축제
42688,2024-03,1013,예산장터삼국축제,예산장터삼국축제,80,문화축제
42689,2024-03,458,오산독산성문화제,오산독산성문화제,90,문화축제
42690,2024-03,41,오징어축제,오징어축제,200,문화축제
42691,2024-03,717,와룡문화제,와룡문화제,210,문화축제
42692,2024-03,549,완주와일드푸드축제,완주와일드푸드축제,90,문화축제
42693,2024-03,126,용마폭포 문화예술축제,용마폭포문화예술축제,70,문화축제
42694,2024-03,314,우륵문화제,우륵문화제,250,문화축제
42695,2024-03,1118,우시산국축제,우시산국축제,40,문화축제
42696,2024-03,986,우장산 신록축제,우장산신록축제,27,문화축제
42697,2024-03,51,울산고래축제,울산고래축제,1490,문화축제
42698,2024-03,50,울산대공원 장미축제,울산대공원장미축제,830,문화축제
42699,2024-03,1021,울산쇠부리축제,울산쇠부리축제,1820,문화축제
42700,2024-03,1117,울산옹기축제,울산옹기축제,920,문화축제
42701,2024-03,613,울산조선해양축제,울산조선해양축제,100,문화축제
42702,2024-03,1119,울주세계산악영화제,울주세계산악영화제,200,문화축제
42703,2024-03,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,14,문화축제
42704,2024-03,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,1350,문화축제
42705,2024-03,278,웅진성수문병 근무교대식,웅진성수문병근무교대식,13,문화축제
42706,2024-03,757,원동매화축제,원동매화축제,106230,문화축제
42707,2024-03,755,원동청정미나리축제,원동청정미나리축제,70,문화축제
42708,2024-03,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,40,문화축제
42709,2024-03,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,670,문화축제
42710,2024-03,1027,원주 한지문화제,원주한지문화제,330,문화축제
42711,2024-03,213,윤봉길평화축제,윤봉길평화축제,210,문화축제
42712,2024-03,1128,은평누리축제,은평누리축제,30,문화축제
42713,2024-03,1114,은행나무길 축제,은행나무길축제,36,문화축제
42714,2024-03,781,음성품바축제,음성품바축제,2140,문화축제
42715,2024-03,105,의견문화제,의견문화제,30,문화축제
42716,2024-03,1065,의령 가례 밭미나리 축제,의령가례밭미나리축제,170,문화축제
42717,2024-03,494,의왕철도축제,의왕철도축제,260,문화축제
42718,2024-03,73,의정부음악극축제,의정부음악극축제,220,문화축제
42719,2024-03,214,의좋은형제축제,의좋은형제축제,40,문화축제
42720,2024-03,402,이천도자기축제,이천도자기축제,13850,문화축제
42721,2024-03,407,이천백사산수유꽃축제,이천백사산수유꽃축제,56790,문화축제
42722,2024-03,401,이천쌀문화축제,이천쌀문화축제,240,문화축제
42723,2024-03,404,이천인삼축제,이천인삼축제,70,문화축제
42724,2024-03,869,이호테우축제,이호테우축제,30,문화축제
42725,2024-03,591,익산서동축제,익산서동축제,2890,문화축제
42726,2024-03,687,인삼골축제,인삼골축제,26,문화축제
42727,2024-03,872,인제빙어축제,인제빙어축제,380,문화축제
42728,2024-03,413,인천 원도사제,인천원도사제,11,문화축제
42729,2024-03,1069,인천개항장문화재야행,인천개항장문화재야행,220,문화축제
42730,2024-03,109,임실N치즈축제,임실N치즈축제,610,문화축제
42731,2024-03,165,입장거봉포도축제,입장거봉포도축제,60,문화축제
42732,2024-03,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,80,문화축제
42733,2024-03,192,장고항 실치축제,장고항실치축제,14370,문화축제
42734,2024-03,793,장미꽃 필(feel)무렵,장미꽃필무렵,2520,문화축제
42735,2024-03,1022,장미축제,장미축제,5040,문화축제
42736,2024-03,582,장보고수산물축제,장보고수산물축제,70,문화축제
42737,2024-03,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,170,문화축제
