SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
28333,"2022-08","980","2019 여주오곡나루축제(취소)","여주오곡나루축제",1350,"문화축제"
28334,"2022-08","36","2019 예천세계활축제","예천세계활축제",40,"문화축제"
28335,"2022-08","894","2019 오륙도 평화축제","오륙도평화축제",18,"문화축제"
28336,"2022-08","387","2019 음식 문화축제","음식문화축제",90,"문화축제"
28337,"2022-08","54","2019 정읍벚꽃축제","정읍벚꽃축제",15,"문화축제"
28338,"2022-08","462","2019 제8회 서울동화축제","서울동화축제",140,"문화축제"
28339,"2022-08","864","2019 제주 메밀축제","제주메밀축제",40,"문화축제"
28340,"2022-08","664","2019 제주들불축제","제주들불축제",1070,"문화축제"
28341,"2022-08","665","2019 제주왕벚꽃축제","제주왕벚꽃축제",39,"문화축제"
28342,"2022-08","400","2019 진안홍삼축제","진안홍삼축제",2320,"문화축제"
28343,"2022-08","518","2019 태화강 국제 재즈페스티벌","태화강국제재즈페스티벌",20,"문화축제"
28344,"2022-08","62","2019 하하페스티벌","하하페스티벌",610,"문화축제"
28345,"2022-08","292","2019겨울공주군밤축제","겨울공주군밤축제",40,"문화축제"
28346,"2022-08","189","2019계룡세계軍문화축제","계룡세계군문화축제",20,"문화축제"
28347,"2022-08","513","2019년 울산 마두희 축제","울산마두희축제",370,"문화축제"
28348,"2022-08","506","2019년 제15회 해운대모래축제","해운대모래축제",2520,"문화축제"
28349,"2022-08","867","2019년도 거문오름국제트레킹","거문오름국제트레킹",230,"문화축제"
28350,"2022-08","487","2019청도반시축제","청도반시축제",330,"문화축제"
28351,"2022-08","488","2019청도세계코미디아트페스티벌","청도세계코미디아트페스티벌",18,"문화축제"
28352,"2022-08","485","2019청도소싸움축제","청도소싸움축제",90,"문화축제"
28353,"2022-08","694","2019컬러풀대구페스티벌","컬러풀대구페스티벌",70,"문화축제"
28354,"2022-08","1106","2019합천 바캉스축제","바캉스축제",60,"문화축제"
28355,"2022-08","442","D.FESTA 대학로 거리공연축제","DFESTA대학로거리공연축제",40,"문화축제"
28356,"2022-08","1034","DMZ마라톤대회","DMZ마라톤대회",40,"문화축제"
28357,"2022-08","910","「제34회 대구약령시 한방문화축제」","대구약령시한방문화축제",200,"문화축제"
28358,"2022-08","917","「제35회 대구약령시 한방문화축제」","대구약령시한방문화축제",200,"문화축제"
28359,"2022-08","924","「제36회 대구약령시 한방문화축제」","대구약령시한방문화축제",200,"문화축제"
28360,"2022-08","931","「제37회 대구약령시 한방문화축제」","대구약령시한방문화축제",200,"문화축제"
28361,"2022-08","235","가야문화축제","가야문화축제",910,"문화축제"
28362,"2022-08","845","가파도청보리축제","가파도청보리축제",290,"문화축제"
28363,"2022-08","1046","감악문화축제","감악문화축제",60,"문화축제"
28364,"2022-08","366","감천문화마을 골목축제","감천문화마을골목축제",18,"문화축제"
28365,"2022-08","111","강감찬축제","강감찬축제",210,"문화축제"
28366,"2022-08","187","강경젓갈축제","강경젓갈축제",1630,"문화축제"
28367,"2022-08","586","강동선사문화축제","강동선사문화축제",630,"문화축제"
28368,"2022-08","763","강릉단오제","강릉단오제",2380,"문화축제"
28369,"2022-08","764","강릉커피축제","강릉커피축제",7120,"문화축제"
28370,"2022-08","115","개천예술제","개천예술제",2320,"문화축제"
28371,"2022-08","359","거문도백도은빛바다체험행사","거문도백도은빛바다체험행사",20,"문화축제"
28372,"2022-08","436","거제 섬꽃축제","거제섬꽃축제",430,"문화축제"
28373,"2022-08","430","거제 옥포대첩 축제","거제옥포대첩축제",14,"문화축제"
28374,"2022-08","434","거제맥주축제","거제맥주축제",7060,"문화축제"
28375,"2022-08","615","거창크리스마스트리문화축제","거창크리스마스트리문화축제",15,"문화축제"
28376,"2022-08","614","거창한마당대축제","거창한마당대축제",340,"문화축제"
28377,"2022-08","101","겨울왕국 제천페스티벌","겨울왕국제천페스티벌",40,"문화축제"
28378,"2022-08","767","경산갓바위소원성취축제","경산갓바위소원성취축제",150,"문화축제"
28379,"2022-08","766","경산자인단오제","경산자인단오제",160,"문화축제"
28380,"2022-08","376","경주세계차문화축제","경주세계차문화축제",14,"문화축제"
28381,"2022-08","760","계룡군문화축제","계룡군문화축제",2320,"문화축제"
28382,"2022-08","280","계룡산산신제","계룡산산신제",30,"문화축제"
28383,"2022-08","103","계양산국악제","계양산국악제",12,"문화축제"
28384,"2022-08","753","고려산진달래축제","고려산진달래축제",40,"문화축제"
28385,"2022-08","27","고로쇠축제","고로쇠축제",16,"문화축제"
28386,"2022-08","738","고서포도축제","고서포도축제",150,"문화축제"
28387,"2022-08","1105","고스트파크","고스트파크",930,"문화축제"
28388,"2022-08","326","고창갯벌축제","고창갯벌축제",13050,"문화축제"
28389,"2022-08","322","고창모양성제","고창모양성제",950,"문화축제"
28390,"2022-08","325","고창복분자와수박축제","고창복분자와수박축제",310,"문화축제"
28391,"2022-08","323","고창청보리밭축제","고창청보리밭축제",280,"문화축제"
28392,"2022-08","328","고창해풍고추축제","고창해풍고추축제",2020,"문화축제"
28393,"2022-08","490","고흥 우주항공 축제","고흥우주항공축제",50,"문화축제"
28394,"2022-08","1087","곡성세계장미축제","곡성세계장미축제",380,"문화축제"
28395,"2022-08","1088","곡성심청축제","곡성심청축제",90,"문화축제"
28396,"2022-08","526","곰소젓갈발효축제","곰소젓갈발효축제",49,"문화축제"
28397,"2022-08","1031","곰취축제","곰취축제",30,"문화축제"
28398,"2022-08","170","공주 석장리 세계구석기축제","공주석장리세계구석기축제",120,"문화축제"
28399,"2022-08","300","공주항공축제","공주항공축제",12,"문화축제"
28400,"2022-08","1124","광양매화축제","광양매화축제",370,"문화축제"
28401,"2022-08","1127","광양숯불구이축제","광양숯불구이축제",550,"문화축제"
28402,"2022-08","1126","광양전어축제","광양전어축제",1410,"문화축제"
28403,"2022-08","749","광주 남한산성문화제","광주남한산성문화제",140,"문화축제"
28404,"2022-08","447","광주남한산성문화제","광주남한산성문화제",140,"문화축제"
28405,"2022-08","620","광주세계김치축제","광주세계김치축제",350,"문화축제"
28406,"2022-08","750","광주왕실도자기축제","광주왕실도자기축제",7040,"문화축제"
28407,"2022-08","619","광주프린지페스티벌","광주프린지페스티벌",5940,"문화축제"
28408,"2022-08","83","괴산고추축제","괴산고추축제",26740,"문화축제"
28409,"2022-08","85","괴산올갱이축제","괴산올갱이축제",59,"문화축제"
28410,"2022-08","146","구로G페스티벌","구로G페스티벌",3350,"문화축제"
28411,"2022-08","563","구름산예술제","구름산예술제",19,"문화축제"
28412,"2022-08","900","군산시간여행축제","군산시간여행축제",1930,"문화축제"
28413,"2022-08","448","군포철쭉축제","군포철쭉축제",50,"문화축제"
28414,"2022-08","375","굿모닝 양림","굿모닝양림",18,"문화축제"
28415,"2022-08","198","금강여울축제","금강여울축제",24,"문화축제"
28416,"2022-08","868","금능 원담축제","금능원담축제",270,"문화축제"
28417,"2022-08","196","금산인삼축제","금산인삼축제",15430,"문화축제"
28418,"2022-08","835","금호강 바람소리길 축제","금호강바람소리길축제",1530,"문화축제"
28419,"2022-08","191","기지시줄다리기 민속축제","기지시줄다리기민속축제",75,"문화축제"
28420,"2022-08","967","김광석노래부르기","김광석노래부르기",180,"문화축제"
28421,"2022-08","483","김삿갓문화제","김삿갓문화제",80,"문화축제"
28422,"2022-08","367","김천국제가족연극제","김천국제가족연극제",750,"문화축제"
28423,"2022-08","368","김천예술제","김천예술제",35,"문화축제"
28424,"2022-08","370","김천자두포도축제","김천자두포도축제",20,"문화축제"
28425,"2022-08","416","김포예술제","김포예술제",20,"문화축제"
28426,"2022-08","237","김해독서대전","김해독서대전",40,"문화축제"
28427,"2022-08","236","김해분청도자기축제","김해분청도자기축제",340,"문화축제"
28428,"2022-08","762","난설헌문화제","난설헌문화제",390,"문화축제"
28429,"2022-08","630","남도음식문화큰잔치","남도음식문화큰잔치",220,"문화축제"
28430,"2022-08","431","남부면 수국축제","남부면수국축제",13,"문화축제"
28431,"2022-08","661","남산상봉제","남산상봉제",40,"문화축제"
28432,"2022-08","1048","남양주다산문화제","남양주다산문화제",14,"문화축제"
28433,"2022-08","560","남이흥장군 문화제","남이흥장군문화제",11,"문화축제"
28434,"2022-08","1091","내 집 앞 세계영화제","내집앞세계영화제",170,"문화축제"
28435,"2022-08","304","노원등축제","노원등축제",36,"문화축제"
28436,"2022-08","305","노원탈축제","노원탈축제",1370,"문화축제"
28437,"2022-08","186","논산딸기축제","논산딸기축제",690,"문화축제"
28438,"2022-08","29","단감축제","단감축제",60,"문화축제"
28439,"2022-08","440","단기4351년 개천절 대제전","개천절대제전",13,"문화축제"
28440,"2022-08","480","단종문화제","단종문화제",50,"문화축제"
28441,"2022-08","466","달마고도 걷기축제","달마고도걷기축제",60,"문화축제"
28442,"2022-08","39","달맞이축제","달맞이축제",50,"문화축제"
28443,"2022-08","712","달집태우기","달집태우기",600,"문화축제"
28444,"2022-08","733","담양대나무축제","담양대나무축제",450,"문화축제"
28445,"2022-08","734","담양산타축제","담양산타축제",108,"문화축제"
28446,"2022-08","1082","대관령눈꽃축제","대관령눈꽃축제",260,"문화축제"
28447,"2022-08","707","대구 글로벌게임문화축제 e-Fun","대구글로벌게임문화축제",16,"문화축제"
28448,"2022-08","697","대구국제뮤지컬페스티벌","대구국제뮤지컬페스티벌",270,"문화축제"
28449,"2022-08","696","대구국제오페라축제","대구국제오페라축제",400,"문화축제"
28450,"2022-08","695","대구국제재즈축제","대구국제재즈축제",160,"문화축제"
28451,"2022-08","703","대구국제호러페스티벌","대구국제호러페스티벌",50,"문화축제"
28452,"2022-08","957","대구스트리트 모터 페스티벌","대구스트리트모터페스티벌",40,"문화축제"
28453,"2022-08","700","대구약령시한방문화축제","대구약령시한방문화축제",200,"문화축제"
28454,"2022-08","954","대구워터페스티벌","대구워터페스티벌",17,"문화축제"
28455,"2022-08","702","대구치맥페스티벌","대구치맥페스티벌",12690,"문화축제"
28456,"2022-08","701","대구포크페스티벌","대구포크페스티벌",1500,"문화축제"
28457,"2022-08","426","대금산진달래축제","대금산진달래축제",18,"문화축제"
28458,"2022-08","662","대청호뮤직패스티벌","대청호뮤직패스티벌",12,"문화축제"
28459,"2022-08","15","도봉구 등축제","도봉구등축제",19,"문화축제"
28460,"2022-08","13","도봉구민 건강축제","도봉구민건강축제",11,"문화축제"
28461,"2022-08","1015","독일마을 맥주축제","독일마을맥주축제",1290,"문화축제"
28462,"2022-08","880","돈내코계곡 원앙축제","돈내코계곡원앙축제",70,"문화축제"
28463,"2022-08","481","동강국제사진제","동강국제사진제",2680,"문화축제"
28464,"2022-08","636","동두천 청소년 별자리과학 축제","동두천청소년별자리과학축제",16,"문화축제"
28465,"2022-08","768","동래읍성역사축제","동래읍성역사축제",1120,"문화축제"
28466,"2022-08","911","동성로축제","동성로축제",470,"문화축제"
28467,"2022-08","663","동춘당문화제","동춘당문화제",90,"문화축제"
28468,"2022-08","907","동해무릉제","동해무릉제",1670,"문화축제"
28469,"2022-08","465","땅끝매화축제","땅끝매화축제",15,"문화축제"
28470,"2022-08","469","땅끝수국축제","땅끝수국축제",14,"문화축제"
28471,"2022-08","1096","롤링나이트 2019","롤링나이트",10,"문화축제"
28472,"2022-08","178","류방택 별 축제","류방택별축제",70,"문화축제"
28473,"2022-08","656","마산가고파국화축제","마산가고파국화축제",110,"문화축제"
28474,"2022-08","660","마산만날제","마산만날제",210,"문화축제"
28475,"2022-08","478","마토예술제","마토예술제",30,"문화축제"
28476,"2022-08","629","명량대첩축제","명량대첩축제",910,"문화축제"
28477,"2022-08","892","목포항구축제","목포항구축제",860,"문화축제"
28478,"2022-08","174","무창포신비의바닷길축제","무창포신비의바닷길축제",100,"문화축제"
28479,"2022-08","579","문경사과축제","문경사과축제",6560,"문화축제"
28480,"2022-08","577","문경약돌한우축제","문경약돌한우축제",80,"문화축제"
28481,"2022-08","578","문경오미자축제","문경오미자축제",9270,"문화축제"
28482,"2022-08","576","문경찻사발축제","문경찻사발축제",460,"문화축제"
28483,"2022-08","1054","민둥산억새꽃축제","민둥산억새꽃축제",650,"문화축제"
28484,"2022-08","128","밀양아리랑대축제","밀양아리랑대축제",2570,"문화축제"
28485,"2022-08","432","바다로 세계로","바다로세계로",1300,"문화축제"
28486,"2022-08","496","반딧불축제","반딧불축제",5270,"문화축제"
28487,"2022-08","1033","배꼽축제","배꼽축제",1340,"문화축제"
28488,"2022-08","756","배내골사과축제","배내골사과축제",17,"문화축제"
28489,"2022-08","38","백제문화제","백제문화제",13770,"문화축제"
28490,"2022-08","522","벌교꼬막축제","벌교꼬막축제",460,"문화축제"
28491,"2022-08","640","법성포단오제","법성포단오제",60,"문화축제"
28492,"2022-08","173","보령머드축제","보령머드축제",204600,"문화축제"
28493,"2022-08","519","보성다향대축제","보성다향대축제",100,"문화축제"
28494,"2022-08","524","보성전어축제","보성전어축제",520,"문화축제"
28495,"2022-08","521","보성차밭 빛축제","보성차밭빛축제",70,"문화축제"
28496,"2022-08","1116","보은대추축제","보은대추축제",9630,"문화축제"
28497,"2022-08","732","봉화송이축제","봉화송이축제",4200,"문화축제"
28498,"2022-08","731","봉화은어축제","봉화은어축제",54150,"문화축제"
28499,"2022-08","780","부산 차이나타운특구 문화축제","부산차이나타운특구문화축제",40,"문화축제"
28500,"2022-08","1108","부산고등어축제","부산고등어축제",410,"문화축제"
28501,"2022-08","743","부산국제록페스티벌","부산국제록페스티벌",6910,"문화축제"
28502,"2022-08","742","부산바다축제","부산바다축제",44910,"문화축제"
28503,"2022-08","744","부산불꽃축제","부산불꽃축제",60760,"문화축제"
28504,"2022-08","724","부산자갈치축제","부산자갈치축제",300,"문화축제"
28505,"2022-08","726","부산크리스마스트리문화축제","부산크리스마스트리문화축제",140,"문화축제"
28506,"2022-08","745","부산크리스마스트리축제","부산크리스마스트리축제",37,"문화축제"
28507,"2022-08","747","부산항축제","부산항축제",2850,"문화축제"
28508,"2022-08","525","부안마실축제","부안마실축제",150,"문화축제"
28509,"2022-08","37","부여서동연꽃축제","부여서동연꽃축제",5770,"문화축제"
28510,"2022-08","450","부천국제만화축제","부천국제만화축제",3580,"문화축제"
28511,"2022-08","906","부천국제애니메이션페스티벌","부천국제애니메이션페스티벌",410,"문화축제"
28512,"2022-08","901","부천국제판타스틱영화제","부천국제판타스틱영화제",2700,"문화축제"
28513,"2022-08","904","부천세계비보이대회","부천세계비보이대회",50,"문화축제"
28514,"2022-08","641","불갑산상사화축제","불갑산상사화축제",540,"문화축제"
28515,"2022-08","75","블랙뮤직페스티벌","블랙뮤직페스티벌",100,"문화축제"
28516,"2022-08","433","블루거제페스티벌","블루거제페스티벌",90,"문화축제"
28517,"2022-08","108","사선문화제","사선문화제",170,"문화축제"
28518,"2022-08","674","산지천 축제","산지천축제",1980,"문화축제"
28519,"2022-08","110","산타축제","산타축제",33,"문화축제"
28520,"2022-08","181","삼길포우럭축제","삼길포우럭축제",2490,"문화축제"
28521,"2022-08","393","삼척동해왕이사부독도축제","삼척동해왕이사부독도축제",13,"문화축제"
28522,"2022-08","389","삼척맹방유채꽃축제","삼척맹방유채꽃축제",38,"문화축제"
28523,"2022-08","391","삼척장미축제","삼척장미축제",110,"문화축제"
28524,"2022-08","390","삼척황영조국제마라톤대회","삼척황영조국제마라톤대회",430,"문화축제"
28525,"2022-08","559","삽교호조개구이 축제","삽교호조개구이축제",320,"문화축제"
28526,"2022-08","8","상주 이야기축제","상주이야기축제",50,"문화축제"
28527,"2022-08","634","상패남산축제","상패남산축제",30,"문화축제"
28528,"2022-08","596","생거진천 문화축제","생거진천문화축제",360,"문화축제"
28529,"2022-08","888","서귀포 3분 관광영화제","서귀포3분관광영화제",220,"문화축제"
28530,"2022-08","883","서귀포칠십리축제","서귀포칠십리축제",290,"문화축제"
28531,"2022-08","238","서대문독립민주축제","서대문독립민주축제",190,"문화축제"
28532,"2022-08","388","서리풀페스티벌","서리풀페스티벌",1020,"문화축제"
28533,"2022-08","647","서산갯마을 뻘낙지축제","서산갯마을뻘낙지축제",13,"문화축제"
28534,"2022-08","185","서산국화축제","서산국화축제",250,"문화축제"
28535,"2022-08","649","서산시국화축제","서산시국화축제",10,"문화축제"
28536,"2022-08","183","서산어리굴젓축제","서산어리굴젓축제",17,"문화축제"
28537,"2022-08","184","서산해미읍성축제","서산해미읍성축제",3190,"문화축제"
28538,"2022-08","125","서울장미축제","서울장미축제",530,"문화축제"
28539,"2022-08","618","서창만드리풍년제","서창만드리풍년제",25,"문화축제"
28540,"2022-08","520","서편제보성소리축제","서편제보성소리축제",140,"문화축제"
28541,"2022-08","113","석촌호수벚꽃축제","석촌호수벚꽃축제",100,"문화축제"
28542,"2022-08","677","선농대제","선농대제",13,"문화축제"
28543,"2022-08","794","선사문화축제","선사문화축제",250,"문화축제"
28544,"2022-08","854","설문대할망 페스티벌 2019","설문대할망페스티벌",10,"문화축제"
28545,"2022-08","405","설봉산별빛축제","설봉산별빛축제",3150,"문화축제"
28546,"2022-08","782","설성문화제","설성문화제",100,"문화축제"
28547,"2022-08","1024","섬강축제","섬강축제",40,"문화축제"
28548,"2022-08","106","섬진강다슬기축제","섬진강다슬기축제",39,"문화축제"
28549,"2022-08","837","성산일출축제","성산일출축제",19,"문화축제"
28550,"2022-08","678","세계거리춤축제","세계거리춤축제",550,"문화축제"
28551,"2022-08","652","세종 조치원 복숭아  축제","세종조치원복숭아축제",210,"문화축제"
28552,"2022-08","24","세종대왕과 초정약수 축제","세종대왕과초정약수축제",130,"문화축제"
28553,"2022-08","651","세종축제","세종축제",1860,"문화축제"
28554,"2022-08","752","소래포구축제","소래포구축제",5210,"문화축제"
28555,"2022-08","1141","소양강문화제","소양강문화제",40,"문화축제"
28556,"2022-08","470","송호해변여름축제","송호해변여름축제",14,"문화축제"
28557,"2022-08","882","쇠소깍축제","쇠소깍축제",2170,"문화축제"
28559,"2022-08","716","수성 건강 축제","수성건강축제",26,"문화축제"
28560,"2022-08","715","수성못 페스티벌","수성못페스티벌",7330,"문화축제"
28561,"2022-08","451","수원화성문화제","수원화성문화제",3570,"문화축제"
28562,"2022-08","438","순창장류축제","순창장류축제",1000,"문화축제"
28563,"2022-08","866","스테핑스톤페스티벌","스테핑스톤페스티벌",790,"문화축제"
28564,"2022-08","1036","시래기축제","시래기축제",15,"문화축제"
28565,"2022-08","452","시흥갯골축제","시흥갯골축제",8420,"문화축제"
28566,"2022-08","151","신안튤립축제","신안튤립축제",360,"문화축제"
28567,"2022-08","1110","신정호 별빛축제","신정호별빛축제",890,"문화축제"
28568,"2022-08","195","심훈상록문화제","심훈상록문화제",250,"문화축제"
28569,"2022-08","175","아산성웅이순신축제","아산성웅이순신축제",40,"문화축제"
28570,"2022-08","675","아트제주2019","아트제주",5010,"문화축제"
28571,"2022-08","531","안동국제탈춤축제","안동국제탈춤축제",40,"문화축제"
28572,"2022-08","530","안동민속축제","안동민속축제",70,"문화축제"
28573,"2022-08","815","안산 대부포도축제","안산대부포도축제",60,"문화축제"
28574,"2022-08","804","안산국제거리극축제","안산국제거리극축제",180,"문화축제"
28575,"2022-08","816","안산사이언스밸리(ASV) 과학축제","안산사이언스밸리과학축제",50,"문화축제"
28576,"2022-08","454","안성맞춤남사당바우덕이축제","안성맞춤남사당바우덕이축제",350,"문화축제"
28577,"2022-08","938","약령개장 357주년 2015「대구약령시 한방문화축제」","대구약령시한방문화축제",200,"문화축제"
28578,"2022-08","1035","양록제","양록제",80,"문화축제"
28579,"2022-08","759","양산삽량문화축전","양산삽량문화축전",1790,"문화축제"
28580,"2022-08","758","양산웅상회야제","양산웅상회야제",40,"문화축제"
28581,"2022-08","408","양양송이축제","양양송이축제",2730,"문화축제"
28582,"2022-08","409","양양연어축제","양양연어축제",1280,"문화축제"
28583,"2022-08","188","양촌곶감축제","양촌곶감축제",50,"문화축제"
28584,"2022-08","455","양평용문산산나물축제","양평용문산산나물축제",60,"문화축제"
28585,"2022-08","1041","억새꽃 축제","억새꽃축제",50,"문화축제"
28586,"2022-08","800","여르미오페스티벌","여르미오페스티벌",70,"문화축제"
28587,"2022-08","357","여수거북선축제","여수거북선축제",5610,"문화축제"
28588,"2022-08","362","여수동동북축제","여수동동북축제",50,"문화축제"
28589,"2022-08","364","여수마칭페스티벌","여수마칭페스티벌",350,"문화축제"
28590,"2022-08","360","여수밤바다 불꽃축제","여수밤바다불꽃축제",370,"문화축제"
28591,"2022-08","456","여주오곡나루축제","여주오곡나루축제",1350,"문화축제"
28592,"2022-08","537","연산대추축제","연산대추축제",130,"문화축제"
28593,"2022-08","538","연산백중놀이","연산백중놀이",100,"문화축제"
28594,"2022-08","1076","연안부두 축제","연안부두축제",40,"문화축제"
28595,"2022-08","457","연천구석기축제","연천구석기축제",580,"문화축제"
28596,"2022-08","229","영덕대게축제","영덕대게축제",1100,"문화축제"
28597,"2022-08","231","영덕물가자미축제","영덕물가자미축제",30,"문화축제"
28598,"2022-08","230","영덕황금은어축제","영덕황금은어축제",290,"문화축제"
28599,"2022-08","491","영암왕인문화축제","영암왕인문화축제",120,"문화축제"
28600,"2022-08","482","영월동강뗏목축제","영월동강뗏목축제",540,"문화축제"
28601,"2022-08","340","영천문화예술제","영천문화예술제",30,"문화축제"
28602,"2022-08","341","영천보현산별빛축제","영천보현산별빛축제",250,"문화축제"
28603,"2022-08","339","영천한약축제","영천한약축제",380,"문화축제"
28604,"2022-08","879","예래생태체험축제","예래생태체험축제",30,"문화축제"
28605,"2022-08","1013","예산장터삼국축제","예산장터삼국축제",540,"문화축제"
28606,"2022-08","1086","오대산문화축전","오대산문화축전",30,"문화축제"
28607,"2022-08","458","오산독산성문화제","오산독산성문화제",460,"문화축제"
28608,"2022-08","41","오징어축제","오징어축제",1190,"문화축제"
28609,"2022-08","717","와룡문화제","와룡문화제",40,"문화축제"
28610,"2022-08","549","완주와일드푸드축제","완주와일드푸드축제",1310,"문화축제"
28611,"2022-08","162","왕새우 축제","왕새우축제",76,"문화축제"
28612,"2022-08","45","욕지 섬 문화축제","욕지섬문화축제",13,"문화축제"
28613,"2022-08","126","용마폭포 문화예술축제","용마폭포문화예술축제",100,"문화축제"
28614,"2022-08","314","우륵문화제","우륵문화제",380,"문화축제"
28615,"2022-08","986","우장산 신록축제","우장산신록축제",10,"문화축제"
28616,"2022-08","1040","운악산단풍축제","운악산단풍축제",40,"문화축제"
28617,"2022-08","40","울릉해변가요제","울릉해변가요제",30,"문화축제"
28618,"2022-08","51","울산고래축제","울산고래축제",5790,"문화축제"
28619,"2022-08","50","울산대공원 장미축제","울산대공원장미축제",180,"문화축제"
28620,"2022-08","1021","울산쇠부리축제","울산쇠부리축제",280,"문화축제"
28621,"2022-08","1117","울산옹기축제","울산옹기축제",1730,"문화축제"
28622,"2022-08","613","울산조선해양축제","울산조선해양축제",1780,"문화축제"
