SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
26271,"2022-04","1087","곡성세계장미축제","곡성세계장미축제",1850,"문화축제"
26274,"2022-04","1088","곡성심청축제","곡성심청축제",50,"문화축제"
26277,"2022-04","526","곰소젓갈발효축제","곰소젓갈발효축제",25,"문화축제"
26280,"2022-04","1031","곰취축제","곰취축제",850,"문화축제"
26283,"2022-04","279","공주 석장리 구석기축제","공주석장리구석기축제",590,"문화축제"
26286,"2022-04","170","공주 석장리 세계구석기축제","공주석장리세계구석기축제",2080,"문화축제"
26291,"2022-04","1124","광양매화축제","광양매화축제",16800,"문화축제"
26294,"2022-04","1127","광양숯불구이축제","광양숯불구이축제",140,"문화축제"
26297,"2022-04","1126","광양전어축제","광양전어축제",90,"문화축제"
26300,"2022-04","749","광주 남한산성문화제","광주남한산성문화제",80,"문화축제"
26303,"2022-04","447","광주남한산성문화제","광주남한산성문화제",80,"문화축제"
26306,"2022-04","620","광주세계김치축제","광주세계김치축제",300,"문화축제"
26309,"2022-04","750","광주왕실도자기축제","광주왕실도자기축제",180,"문화축제"
26312,"2022-04","619","광주프린지페스티벌","광주프린지페스티벌",210,"문화축제"
26315,"2022-04","83","괴산고추축제","괴산고추축제",260,"문화축제"
26320,"2022-04","146","구로G페스티벌","구로G페스티벌",30,"문화축제"
26323,"2022-04","900","군산시간여행축제","군산시간여행축제",290,"문화축제"
26326,"2022-04","448","군포철쭉축제","군포철쭉축제",27040,"문화축제"
26329,"2022-04","375","굿모닝 양림","굿모닝양림",14,"문화축제"
26336,"2022-04","196","금산인삼축제","금산인삼축제",2750,"문화축제"
26339,"2022-04","199","금산천봄꽃축제","금산천봄꽃축제",15,"문화축제"
26340,"2022-04","354","금천하모니벚꽃축제 2018","금천하모니벚꽃축제",250,"문화축제"
26342,"2022-04","835","금호강 바람소리길 축제","금호강바람소리길축제",740,"문화축제"
26345,"2022-04","191","기지시줄다리기 민속축제","기지시줄다리기민속축제",140,"문화축제"
26350,"2022-04","973","김광석추모콘서트","김광석추모콘서트",13,"문화축제"
26351,"2022-04","483","김삿갓문화제","김삿갓문화제",12,"문화축제"
26355,"2022-04","1143","김유정추모제","김유정추모제",18,"문화축제"
26357,"2022-04","367","김천국제가족연극제","김천국제가족연극제",80,"문화축제"
26360,"2022-04","368","김천예술제","김천예술제",12,"문화축제"
26363,"2022-04","370","김천자두포도축제","김천자두포도축제",40,"문화축제"
26368,"2022-04","237","김해독서대전","김해독서대전",110,"문화축제"
26371,"2022-04","236","김해분청도자기축제","김해분청도자기축제",390,"문화축제"
26374,"2022-04","740","낙동강유채꽃 축제","낙동강유채꽃축제",170,"문화축제"
26377,"2022-04","630","남도음식문화큰잔치","남도음식문화큰잔치",48,"문화축제"
26380,"2022-04","431","남부면 수국축제","남부면수국축제",20,"문화축제"
26383,"2022-04","353","남일면홍도화축제","남일면홍도화축제",46,"문화축제"
26387,"2022-04","304","노원등축제","노원등축제",70,"문화축제"
26390,"2022-04","305","노원탈축제","노원탈축제",110,"문화축제"
26393,"2022-04","186","논산딸기축제","논산딸기축제",4180,"문화축제"
26396,"2022-04","29","단감축제","단감축제",30,"문화축제"
26399,"2022-04","440","단기4351년 개천절 대제전","개천절대제전",22,"문화축제"
26402,"2022-04","480","단종문화제","단종문화제",2710,"문화축제"
26405,"2022-04","466","달마고도 걷기축제","달마고도걷기축제",80,"문화축제"
26414,"2022-04","733","담양대나무축제","담양대나무축제",1700,"문화축제"
26417,"2022-04","734","담양산타축제","담양산타축제",49,"문화축제"
26421,"2022-04","1082","대관령눈꽃축제","대관령눈꽃축제",320,"문화축제"
26426,"2022-04","697","대구국제뮤지컬페스티벌","대구국제뮤지컬페스티벌",1000,"문화축제"
26429,"2022-04","696","대구국제오페라축제","대구국제오페라축제",150,"문화축제"
26432,"2022-04","695","대구국제재즈축제","대구국제재즈축제",30,"문화축제"
26435,"2022-04","705","대구국제패션문화페스티벌","대구국제패션문화페스티벌",15,"문화축제"
26438,"2022-04","703","대구국제호러페스티벌","대구국제호러페스티벌",18,"문화축제"
26440,"2022-04","957","대구스트리트 모터 페스티벌","대구스트리트모터페스티벌",40,"문화축제"
26443,"2022-04","700","대구약령시한방문화축제","대구약령시한방문화축제",210,"문화축제"
