SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
40064,2023-12,1057,2019 안성맞춤 남사당 바우덕이축제,안성맞춤남사당바우덕이축제,90,문화축제
40065,2023-12,980,2019 여주오곡나루축제(취소),여주오곡나루축제,4790,문화축제
40066,2023-12,36,2019 예천세계활축제,예천세계활축제,15,문화축제
40067,2023-12,54,2019 정읍벚꽃축제,정읍벚꽃축제,19,문화축제
40068,2023-12,462,2019 제8회 서울동화축제,서울동화축제,30,문화축제
40069,2023-12,664,2019 제주들불축제,제주들불축제,950,문화축제
40070,2023-12,665,2019 제주왕벚꽃축제,제주왕벚꽃축제,80,문화축제
40071,2023-12,252,2019 중딩영화제,중딩영화제,270,문화축제
40072,2023-12,400,2019 진안홍삼축제,진안홍삼축제,360,문화축제
40073,2023-12,292,2019겨울공주군밤축제,겨울공주군밤축제,2280,문화축제
40074,2023-12,513,2019년 울산 마두희 축제,울산마두희축제,20,문화축제
40075,2023-12,506,2019년 제15회 해운대모래축제,해운대모래축제,500,문화축제
40076,2023-12,487,2019청도반시축제,청도반시축제,120,문화축제
40077,2023-12,488,2019청도세계코미디아트페스티벌,청도세계코미디아트페스티벌,20,문화축제
40078,2023-12,485,2019청도소싸움축제,청도소싸움축제,120,문화축제
40079,2023-12,226,4.19혁명 국민문화제 2019,419혁명국민문화제,23,문화축제
40080,2023-12,910,「제34회 대구약령시 한방문화축제」,대구약령시한방문화축제,60,문화축제
40081,2023-12,917,「제35회 대구약령시 한방문화축제」,대구약령시한방문화축제,60,문화축제
40082,2023-12,924,「제36회 대구약령시 한방문화축제」,대구약령시한방문화축제,60,문화축제
40083,2023-12,931,「제37회 대구약령시 한방문화축제」,대구약령시한방문화축제,60,문화축제
40084,2023-12,235,가야문화축제,가야문화축제,280,문화축제
40085,2023-12,845,가파도청보리축제,가파도청보리축제,660,문화축제
40086,2023-12,154,간재미 축제,간재미축제,11,문화축제
40087,2023-12,1120,간절곶해맞이,간절곶해맞이,1430,문화축제
40088,2023-12,366,감천문화마을 골목축제,감천문화마을골목축제,70,문화축제
40089,2023-12,111,강감찬축제,강감찬축제,160,문화축제
40090,2023-12,187,강경젓갈축제,강경젓갈축제,980,문화축제
40091,2023-12,586,강동선사문화축제,강동선사문화축제,130,문화축제
40092,2023-12,763,강릉단오제,강릉단오제,2990,문화축제
40093,2023-12,764,강릉커피축제,강릉커피축제,1210,문화축제
40094,2023-12,115,개천예술제,개천예술제,260,문화축제
40095,2023-12,437,거제 대구수산물 축제,거제대구수산물축제,1430,문화축제
40096,2023-12,436,거제 섬꽃축제,거제섬꽃축제,240,문화축제
40097,2023-12,430,거제 옥포대첩 축제,거제옥포대첩축제,20,문화축제
40098,2023-12,425,거제도 국제펭귄수영 축제,거제도국제펭귄수영축제,23,문화축제
40099,2023-12,434,거제맥주축제,거제맥주축제,20,문화축제
40100,2023-12,615,거창크리스마스트리문화축제,거창크리스마스트리문화축제,990,문화축제
40101,2023-12,614,거창한마당대축제,거창한마당대축제,20,문화축제
40102,2023-12,101,겨울왕국 제천페스티벌,겨울왕국제천페스티벌,180,문화축제
40103,2023-12,767,경산갓바위소원성취축제,경산갓바위소원성취축제,40,문화축제
40104,2023-12,766,경산자인단오제,경산자인단오제,130,문화축제
40105,2023-12,760,계룡군문화축제,계룡군문화축제,590,문화축제
40106,2023-12,171,계룡산벚꽃축제,계룡산벚꽃축제,16,문화축제
40107,2023-12,280,계룡산산신제,계룡산산신제,18,문화축제
40108,2023-12,798,고3문화축제,고3문화축제,17,문화축제
40109,2023-12,753,고려산진달래축제,고려산진달래축제,120,문화축제
40110,2023-12,27,고로쇠축제,고로쇠축제,39,문화축제
40111,2023-12,1105,고스트파크,고스트파크,140,문화축제
40112,2023-12,326,고창갯벌축제,고창갯벌축제,60,문화축제
40113,2023-12,322,고창모양성제,고창모양성제,130,문화축제
40114,2023-12,325,고창복분자와수박축제,고창복분자와수박축제,30,문화축제
40115,2023-12,323,고창청보리밭축제,고창청보리밭축제,420,문화축제
40116,2023-12,328,고창해풍고추축제,고창해풍고추축제,30,문화축제
40117,2023-12,490,고흥 우주항공 축제,고흥우주항공축제,60,문화축제
40118,2023-12,1087,곡성세계장미축제,곡성세계장미축제,180,문화축제
40119,2023-12,1088,곡성심청축제,곡성심청축제,13,문화축제
40120,2023-12,526,곰소젓갈발효축제,곰소젓갈발효축제,14,문화축제
40121,2023-12,1031,곰취축제,곰취축제,15,문화축제
40122,2023-12,279,공주 석장리 구석기축제,공주석장리구석기축제,15,문화축제
40123,2023-12,170,공주 석장리 세계구석기축제,공주석장리세계구석기축제,30,문화축제
40124,2023-12,1124,광양매화축제,광양매화축제,2490,문화축제
40125,2023-12,1127,광양숯불구이축제,광양숯불구이축제,50,문화축제
40126,2023-12,1126,광양전어축제,광양전어축제,100,문화축제
40127,2023-12,749,광주 남한산성문화제,광주남한산성문화제,20,문화축제
40128,2023-12,447,광주남한산성문화제,광주남한산성문화제,20,문화축제
40129,2023-12,620,광주세계김치축제,광주세계김치축제,140,문화축제
40130,2023-12,750,광주왕실도자기축제,광주왕실도자기축제,50,문화축제
40131,2023-12,619,광주프린지페스티벌,광주프린지페스티벌,80,문화축제
40132,2023-12,83,괴산고추축제,괴산고추축제,170,문화축제
40133,2023-12,146,구로G페스티벌,구로G페스티벌,110,문화축제
40134,2023-12,563,구름산예술제,구름산예술제,13,문화축제
40135,2023-12,421,국사봉 해맞이행사,국사봉해맞이행사,13,문화축제
40136,2023-12,900,군산시간여행축제,군산시간여행축제,250,문화축제
40137,2023-12,448,군포철쭉축제,군포철쭉축제,180,문화축제
40138,2023-12,375,굿모닝 양림,굿모닝양림,20,문화축제
40139,2023-12,196,금산인삼축제,금산인삼축제,1680,문화축제
40140,2023-12,835,금호강 바람소리길 축제,금호강바람소리길축제,40,문화축제
40141,2023-12,967,김광석노래부르기,김광석노래부르기,50,문화축제
40142,2023-12,973,김광석추모콘서트,김광석추모콘서트,52,문화축제
40143,2023-12,483,김삿갓문화제,김삿갓문화제,130,문화축제
40144,2023-12,367,김천국제가족연극제,김천국제가족연극제,18,문화축제
40145,2023-12,368,김천예술제,김천예술제,24,문화축제
40146,2023-12,237,김해독서대전,김해독서대전,19,문화축제
40147,2023-12,236,김해분청도자기축제,김해분청도자기축제,110,문화축제
40148,2023-12,630,남도음식문화큰잔치,남도음식문화큰잔치,40,문화축제
40149,2023-12,661,남산상봉제,남산상봉제,12,문화축제
40150,2023-12,305,노원탈축제,노원탈축제,40,문화축제
40151,2023-12,186,논산딸기축제,논산딸기축제,7120,문화축제
40152,2023-12,673,누웨마루 페스티벌,누웨마루페스티벌,60,문화축제
40153,2023-12,29,단감축제,단감축제,40,문화축제
40154,2023-12,480,단종문화제,단종문화제,260,문화축제
40155,2023-12,466,달마고도 걷기축제,달마고도걷기축제,12,문화축제
40156,2023-12,39,달맞이축제,달맞이축제,40,문화축제
40157,2023-12,474,달성토성마을축제,달성토성마을축제,20,문화축제
40158,2023-12,712,달집태우기,달집태우기,1330,문화축제
40159,2023-12,733,담양대나무축제,담양대나무축제,240,문화축제
40160,2023-12,734,담양산타축제,담양산타축제,40920,문화축제
40161,2023-12,1082,대관령눈꽃축제,대관령눈꽃축제,23790,문화축제
40162,2023-12,697,대구국제뮤지컬페스티벌,대구국제뮤지컬페스티벌,310,문화축제
40163,2023-12,696,대구국제오페라축제,대구국제오페라축제,160,문화축제
40164,2023-12,957,대구스트리트 모터 페스티벌,대구스트리트모터페스티벌,20,문화축제
40165,2023-12,700,대구약령시한방문화축제,대구약령시한방문화축제,60,문화축제
40166,2023-12,954,대구워터페스티벌,대구워터페스티벌,20,문화축제
40167,2023-12,702,대구치맥페스티벌,대구치맥페스티벌,670,문화축제
40168,2023-12,701,대구포크페스티벌,대구포크페스티벌,40,문화축제
40169,2023-12,1058,도리사 해맞이 행사,도리사해맞이행사,11,문화축제
40170,2023-12,15,도봉구 등축제,도봉구등축제,15,문화축제
40171,2023-12,1015,독일마을 맥주축제,독일마을맥주축제,250,문화축제
40172,2023-12,481,동강국제사진제,동강국제사진제,18,문화축제
40173,2023-12,768,동래읍성역사축제,동래읍성역사축제,100,문화축제
40174,2023-12,911,동성로축제,동성로축제,400,문화축제
40175,2023-12,663,동춘당문화제,동춘당문화제,18,문화축제
40176,2023-12,907,동해무릉제,동해무릉제,110,문화축제
40177,2023-12,472,땅끝 해넘이·해맞이 축제,땅끝해넘이해맞이축제,6450,문화축제
40178,2023-12,1096,롤링나이트 2019,롤링나이트,10,문화축제
40179,2023-12,178,류방택 별 축제,류방택별축제,20,문화축제
40180,2023-12,656,마산가고파국화축제,마산가고파국화축제,13,문화축제
40181,2023-12,660,마산만날제,마산만날제,80,문화축제
40182,2023-12,194,면천 진달래축제,면천진달래축제,10,문화축제
40183,2023-12,629,명량대첩축제,명량대첩축제,300,문화축제
40184,2023-12,892,목포항구축제,목포항구축제,380,문화축제
40185,2023-12,174,무창포신비의바닷길축제,무창포신비의바닷길축제,12,문화축제
40186,2023-12,579,문경사과축제,문경사과축제,870,문화축제
40187,2023-12,577,문경약돌한우축제,문경약돌한우축제,60,문화축제
40188,2023-12,578,문경오미자축제,문경오미자축제,240,문화축제
40189,2023-12,576,문경찻사발축제,문경찻사발축제,270,문화축제
40190,2023-12,1054,민둥산억새꽃축제,민둥산억새꽃축제,100,문화축제
40191,2023-12,128,밀양아리랑대축제,밀양아리랑대축제,270,문화축제
40192,2023-12,432,바다로 세계로,바다로세계로,40,문화축제
40193,2023-12,496,반딧불축제,반딧불축제,1060,문화축제
40194,2023-12,1033,배꼽축제,배꼽축제,160,문화축제
40195,2023-12,80,백마권역겨울놀이축제,백마권역겨울놀이축제,180,문화축제
40196,2023-12,38,백제문화제,백제문화제,670,문화축제
40197,2023-12,984,백화산 해맞이 행사,백화산해맞이행사,12,문화축제
40198,2023-12,522,벌교꼬막축제,벌교꼬막축제,1610,문화축제
40199,2023-12,640,법성포단오제,법성포단오제,50,문화축제
40200,2023-12,173,보령머드축제,보령머드축제,2530,문화축제
40201,2023-12,519,보성다향대축제,보성다향대축제,150,문화축제
40202,2023-12,521,보성차밭 빛축제,보성차밭빛축제,2430,문화축제
40203,2023-12,1116,보은대추축제,보은대추축제,610,문화축제
40204,2023-12,732,봉화송이축제,봉화송이축제,70,문화축제
40205,2023-12,731,봉화은어축제,봉화은어축제,460,문화축제
40206,2023-12,780,부산 차이나타운특구 문화축제,부산차이나타운특구문화축제,22,문화축제
40207,2023-12,1108,부산고등어축제,부산고등어축제,240,문화축제
40208,2023-12,743,부산국제록페스티벌,부산국제록페스티벌,200,문화축제
40209,2023-12,742,부산바다축제,부산바다축제,210,문화축제
40210,2023-12,744,부산불꽃축제,부산불꽃축제,11160,문화축제
40211,2023-12,746,부산시민의종 타종식,부산시민의종타종식,17,문화축제
40212,2023-12,724,부산자갈치축제,부산자갈치축제,520,문화축제
40213,2023-12,726,부산크리스마스트리문화축제,부산크리스마스트리문화축제,220,문화축제
40214,2023-12,745,부산크리스마스트리축제,부산크리스마스트리축제,440,문화축제
40215,2023-12,747,부산항축제,부산항축제,140,문화축제
40216,2023-12,525,부안마실축제,부안마실축제,170,문화축제
40217,2023-12,37,부여서동연꽃축제,부여서동연꽃축제,100,문화축제
40218,2023-12,450,부천국제만화축제,부천국제만화축제,280,문화축제
40219,2023-12,906,부천국제애니메이션페스티벌,부천국제애니메이션페스티벌,200,문화축제
40220,2023-12,901,부천국제판타스틱영화제,부천국제판타스틱영화제,490,문화축제
40221,2023-12,904,부천세계비보이대회,부천세계비보이대회,50,문화축제
40222,2023-12,641,불갑산상사화축제,불갑산상사화축제,25,문화축제
40223,2023-12,75,블랙뮤직페스티벌,블랙뮤직페스티벌,20,문화축제
40224,2023-12,197,비단고을산꽃축제,비단고을산꽃축제,14,문화축제
40225,2023-12,108,사선문화제,사선문화제,70,문화축제
40226,2023-12,674,산지천 축제,산지천축제,14,문화축제
40227,2023-12,272,산청황매산철쭉제,산청황매산철쭉제,30,문화축제
40228,2023-12,110,산타축제,산타축제,7130,문화축제
40229,2023-12,181,삼길포우럭축제,삼길포우럭축제,60,문화축제
40230,2023-12,389,삼척맹방유채꽃축제,삼척맹방유채꽃축제,19,문화축제
40231,2023-12,391,삼척장미축제,삼척장미축제,50,문화축제
40232,2023-12,390,삼척황영조국제마라톤대회,삼척황영조국제마라톤대회,27,문화축제
40233,2023-12,559,삽교호조개구이 축제,삽교호조개구이축제,210,문화축제
40234,2023-12,596,생거진천 문화축제,생거진천문화축제,60,문화축제
40235,2023-12,838,서귀포겨울바다 국제펭귄수영대회,서귀포겨울바다국제펭귄수영대회,860,문화축제
40236,2023-12,883,서귀포칠십리축제,서귀포칠십리축제,50,문화축제
40237,2023-12,388,서리풀페스티벌,서리풀페스티벌,230,문화축제
40238,2023-12,185,서산국화축제,서산국화축제,370,문화축제
40239,2023-12,184,서산해미읍성축제,서산해미읍성축제,220,문화축제
40240,2023-12,125,서울장미축제,서울장미축제,350,문화축제
40241,2023-12,520,서편제보성소리축제,서편제보성소리축제,40,문화축제
40242,2023-12,113,석촌호수벚꽃축제,석촌호수벚꽃축제,340,문화축제
40243,2023-12,677,선농대제,선농대제,20,문화축제
40244,2023-12,794,선사문화축제,선사문화축제,210,문화축제
40245,2023-12,405,설봉산별빛축제,설봉산별빛축제,20,문화축제
40246,2023-12,782,설성문화제,설성문화제,30,문화축제
40247,2023-12,1111,설화예술제,설화예술제,19,문화축제
40248,2023-12,837,성산일출축제,성산일출축제,4930,문화축제
40249,2023-12,727,세계 민속춤 축제,세계민속춤축제,27,문화축제
40250,2023-12,678,세계거리춤축제,세계거리춤축제,70,문화축제
40251,2023-12,624,세계청년축제,세계청년축제,17,문화축제
40252,2023-12,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,26,문화축제
40253,2023-12,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,30,문화축제
40254,2023-12,651,세종축제,세종축제,5420,문화축제
40255,2023-12,752,소래포구축제,소래포구축제,370,문화축제
40256,2023-12,423,송년불꽃축제,송년불꽃축제,160,문화축제
40259,2023-12,715,수성못 페스티벌,수성못페스티벌,160,문화축제
40260,2023-12,451,수원화성문화제,수원화성문화제,430,문화축제
40261,2023-12,438,순창장류축제,순창장류축제,270,문화축제
40262,2023-12,1036,시래기축제,시래기축제,15,문화축제
40263,2023-12,452,시흥갯골축제,시흥갯골축제,170,문화축제
40264,2023-12,424,신년해맞이행사,신년해맞이행사,40,문화축제
40265,2023-12,151,신안튤립축제,신안튤립축제,230,문화축제
40266,2023-12,175,아산성웅이순신축제,아산성웅이순신축제,80,문화축제
40267,2023-12,675,아트제주2019,아트제주,70,문화축제
40268,2023-12,531,안동국제탈춤축제,안동국제탈춤축제,420,문화축제
40269,2023-12,530,안동민속축제,안동민속축제,30,문화축제
40270,2023-12,815,안산 대부포도축제,안산대부포도축제,12,문화축제
40271,2023-12,804,안산국제거리극축제,안산국제거리극축제,210,문화축제
40272,2023-12,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,90,문화축제
40273,2023-12,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,60,문화축제
40274,2023-12,1035,양록제,양록제,20,문화축제
40275,2023-12,759,양산삽량문화축전,양산삽량문화축전,40,문화축제
40276,2023-12,758,양산웅상회야제,양산웅상회야제,40,문화축제
40277,2023-12,410,양양문화제,양양문화제,18,문화축제
40278,2023-12,408,양양송이축제,양양송이축제,180,문화축제
40279,2023-12,409,양양연어축제,양양연어축제,550,문화축제
40280,2023-12,188,양촌곶감축제,양촌곶감축제,30440,문화축제
40281,2023-12,455,양평용문산산나물축제,양평용문산산나물축제,50,문화축제
40282,2023-12,1041,억새꽃 축제,억새꽃축제,20,문화축제
40283,2023-12,800,여르미오페스티벌,여르미오페스티벌,19,문화축제
40284,2023-12,357,여수거북선축제,여수거북선축제,100,문화축제
40285,2023-12,362,여수동동북축제,여수동동북축제,15,문화축제
40286,2023-12,364,여수마칭페스티벌,여수마칭페스티벌,16,문화축제
40287,2023-12,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,720,문화축제
40288,2023-12,356,여수영취산진달래체험행사,여수영취산진달래체험행사,19,문화축제
40289,2023-12,456,여주오곡나루축제,여주오곡나루축제,4790,문화축제
40290,2023-12,537,연산대추축제,연산대추축제,100,문화축제
40291,2023-12,538,연산백중놀이,연산백중놀이,15,문화축제
40292,2023-12,457,연천구석기축제,연천구석기축제,1510,문화축제
40293,2023-12,985,연포 해맞이 행사,연포해맞이행사,34,문화축제
40294,2023-12,229,영덕대게축제,영덕대게축제,10480,문화축제
40295,2023-12,231,영덕물가자미축제,영덕물가자미축제,59,문화축제
40296,2023-12,230,영덕황금은어축제,영덕황금은어축제,25,문화축제
40297,2023-12,491,영암왕인문화축제,영암왕인문화축제,120,문화축제
40298,2023-12,493,영암호해맞이축제,영암호해맞이축제,48,문화축제
40299,2023-12,484,영월동강겨울축제,영월동강겨울축제,90,문화축제
40300,2023-12,341,영천보현산별빛축제,영천보현산별빛축제,170,문화축제
40301,2023-12,339,영천한약축제,영천한약축제,40,문화축제
40302,2023-12,1013,예산장터삼국축제,예산장터삼국축제,70,문화축제
40303,2023-12,1086,오대산문화축전,오대산문화축전,18,문화축제
40304,2023-12,458,오산독산성문화제,오산독산성문화제,140,문화축제
40305,2023-12,41,오징어축제,오징어축제,110,문화축제
40306,2023-12,717,와룡문화제,와룡문화제,20,문화축제
40307,2023-12,549,완주와일드푸드축제,완주와일드푸드축제,50,문화축제
40308,2023-12,190,왜목해돋이축제,왜목해돋이축제,24,문화축제
40309,2023-12,126,용마폭포 문화예술축제,용마폭포문화예술축제,30,문화축제
40310,2023-12,314,우륵문화제,우륵문화제,50,문화축제
40311,2023-12,1040,운악산단풍축제,운악산단풍축제,17,문화축제
40312,2023-12,51,울산고래축제,울산고래축제,400,문화축제
40313,2023-12,50,울산대공원 장미축제,울산대공원장미축제,140,문화축제
40314,2023-12,1021,울산쇠부리축제,울산쇠부리축제,180,문화축제
40315,2023-12,1117,울산옹기축제,울산옹기축제,230,문화축제
40316,2023-12,613,울산조선해양축제,울산조선해양축제,50,문화축제
40317,2023-12,1119,울주세계산악영화제,울주세계산악영화제,160,문화축제
40318,2023-12,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,800,문화축제
40319,2023-12,757,원동매화축제,원동매화축제,50,문화축제
40320,2023-12,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,40,문화축제
40321,2023-12,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,220,문화축제
40322,2023-12,1027,원주 한지문화제,원주한지문화제,170,문화축제
40323,2023-12,213,윤봉길평화축제,윤봉길평화축제,25,문화축제
40324,2023-12,1128,은평누리축제,은평누리축제,19,문화축제
40325,2023-12,1114,은행나무길 축제,은행나무길축제,10,문화축제
40326,2023-12,781,음성품바축제,음성품바축제,410,문화축제
40327,2023-12,729,응봉산 해맞이축제,응봉산해맞이축제,550,문화축제
40328,2023-12,494,의왕철도축제,의왕철도축제,30,문화축제
40329,2023-12,73,의정부음악극축제,의정부음악극축제,70,문화축제
40330,2023-12,214,의좋은형제축제,의좋은형제축제,90,문화축제
40331,2023-12,402,이천도자기축제,이천도자기축제,1230,문화축제
40332,2023-12,407,이천백사산수유꽃축제,이천백사산수유꽃축제,100,문화축제
40333,2023-12,401,이천쌀문화축제,이천쌀문화축제,250,문화축제
40334,2023-12,404,이천인삼축제,이천인삼축제,80,문화축제
40335,2023-12,869,이호테우축제,이호테우축제,20,문화축제
40336,2023-12,591,익산서동축제,익산서동축제,240,문화축제
40337,2023-12,687,인삼골축제,인삼골축제,16,문화축제
40338,2023-12,872,인제빙어축제,인제빙어축제,18470,문화축제
40339,2023-12,1069,인천개항장문화재야행,인천개항장문화재야행,150,문화축제
40340,2023-12,109,임실N치즈축제,임실N치즈축제,160,문화축제
40341,2023-12,165,입장거봉포도축제,입장거봉포도축제,39,문화축제
40342,2023-12,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,40,문화축제
40343,2023-12,192,장고항 실치축제,장고항실치축제,160,문화축제
40344,2023-12,793,장미꽃 필(feel)무렵,장미꽃필무렵,4400,문화축제
40345,2023-12,1022,장미축제,장미축제,470,문화축제
40346,2023-12,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,60,문화축제
40347,2023-12,1146,전국관악경연대회,전국관악경연대회,13,문화축제
40348,2023-12,1147,전국합창경연대회,전국합창경연대회,20,문화축제
40349,2023-12,503,전주국제발효식품엑스포,전주국제발효식품엑스포,60,문화축제
40350,2023-12,497,전주대사습놀이,전주대사습놀이,1490,문화축제
40351,2023-12,498,전주세계소리축제,전주세계소리축제,1480,문화축제
40352,2023-12,502,전주한지문화축제,전주한지문화축제,140,문화축제
40353,2023-12,53,정서진 해넘이 축제,정서진해넘이축제,580,문화축제
40354,2023-12,1055,정선아리랑제,정선아리랑제,1420,문화축제
40355,2023-12,708,정월대보름 행사,정월대보름행사,150,문화축제
40356,2023-12,1138,정월대보름축제,정월대보름축제,70,문화축제
40357,2023-12,342,정월대보름행사,정월대보름행사,150,문화축제
40358,2023-12,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,50,문화축제
40359,2023-12,545,제10회 독산성 문화제,독산성문화제,11,문화축제
40360,2023-12,772,제10회 무궁화축제,무궁화축제,40,문화축제
40361,2023-12,6,제11회 마포나루새우젓축제,마포나루새우젓축제,80,문화축제
40362,2023-12,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,20,문화축제
40363,2023-12,847,제11회 우도소라축제,우도소라축제,20,문화축제
40364,2023-12,718,제12회 사천시농업한마당축제,사천시농업한마당축제,16,문화축제
40365,2023-12,269,제12회 지리산산청곶감축제,지리산산청곶감축제,2510,문화축제
40366,2023-12,1,제13회 영동포도축제,영동포도축제,170,문화축제
40367,2023-12,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,30,문화축제
40368,2023-12,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,200,문화축제
40369,2023-12,581,제14회 시흥갯골축제,시흥갯골축제,170,문화축제
40370,2023-12,580,제14회 전국해양스포츠제전,전국해양스포츠제전,27,문화축제
40371,2023-12,89,제15회 구리 코스모스 축제,구리코스모스축제,70,문화축제
40372,2023-12,512,제15회 부산세계불꽃축제,부산세계불꽃축제,19,문화축제
40373,2023-12,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,40,문화축제
40374,2023-12,540,제15회 영산포 홍어축제,영산포홍어축제,20,문화축제
40375,2023-12,783,제15회 영양산나물축제,영양산나물축제,60,문화축제
40376,2023-12,373,제15회 차성문화제,차성문화제,40,문화축제
40377,2023-12,34,제15회 파주개성인삼축제,파주개성인삼축제,200,문화축제
40378,2023-12,91,제16회 구리 코스모스 축제,구리코스모스축제,70,문화축제
40379,2023-12,642,제16회 추억의 충장축제,추억의충장축제,20,문화축제
40380,2023-12,92,제17회 구리 유채꽃 축제,구리유채꽃축제,15,문화축제
40381,2023-12,93,제17회 구리 코스모스 축제,구리코스모스축제,70,문화축제
40382,2023-12,94,제18회 구리 유채꽃 축제,구리유채꽃축제,15,문화축제
40383,2023-12,95,제18회 구리 코스모스 축제,구리코스모스축제,70,문화축제
40384,2023-12,1044,제18회 사상강변축제,사상강변축제,40,문화축제
40385,2023-12,1102,제18회 합천벚꽃마라톤대회,합천벚꽃마라톤대회,20,문화축제
40386,2023-12,96,제19회 구리 유채꽃 축제,구리유채꽃축제,15,문화축제
40387,2023-12,97,제19회 구리 코스모스 축제,구리코스모스축제,70,문화축제
40388,2023-12,668,제19회 도두오래물축제,도두오래물축제,20,문화축제
40389,2023-12,270,제19회 산청한방약초축제,산청한방약초축제,300,문화축제
40390,2023-12,500,제19회 전주국제영화제,전주국제영화제,4740,문화축제
40391,2023-12,779,제19회광안리어방축제,광안리어방축제,300,문화축제
40392,2023-12,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,30,문화축제
